,SKN diesel,ATG diesel,MSR diesel,GLP diesel,DMA diesel,MTQ diesel,LCA diesel,BRB diesel,SVG diesel,GRD diesel,SKN geothermal,MSR geothermal,GLP coal,GLP hydro,GLP geothermal,GLP biomass,DMA hydro,DMA geothermal,MTQ biomass,MTQ geothermal,LCA geothermal,BRB biomass,SVG geothermal,SVG hydro,GRD geothermal,GRD hydro
6253,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6254,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6255,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6256,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6257,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6258,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6259,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6260,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6261,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6262,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6263,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6264,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6265,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6266,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6267,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6268,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6269,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6270,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6271,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6272,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6273,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6274,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6275,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6276,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6277,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6278,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6279,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6280,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6281,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6282,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6283,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6284,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6285,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6286,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6287,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6288,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6289,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6290,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6291,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6292,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6293,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6294,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6295,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6296,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6297,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6298,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6299,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6300,170.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6301,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6302,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6303,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6304,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6305,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6306,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6307,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6308,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6309,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6310,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6311,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6312,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6313,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6314,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6315,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6316,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6317,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6318,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6319,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6320,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6321,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6322,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6323,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6324,170.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6325,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6326,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6327,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6328,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6329,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6330,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6331,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6332,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6333,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6334,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6335,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6336,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6337,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6338,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6339,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6340,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6341,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6342,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6343,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6344,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6345,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6346,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6347,170.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6348,170.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,20.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6349,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6350,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6351,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6352,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6353,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6354,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
6355,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6356,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6357,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6358,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6359,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6360,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6361,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6362,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6363,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6364,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6365,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6366,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6367,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6368,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6369,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6370,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6371,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6372,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6373,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6374,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6375,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,170.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
6376,150.0,170.0,150.0,170.0,170.0,170.0,170.0,160.0,160.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,140.0,20.0,20.0,130.0,10.0,-0.0,-0.0,-0.0
6377,150.0,170.0,150.0,170.0,170.0,150.0,150.0,150.0,150.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,120.0,-0.0,-0.0,120.0,-0.0,-0.0,-0.0,-0.0
6378,150.0,170.0,150.0,170.0,170.0,150.0,150.0,150.0,150.0,150.0,-0.0,-0.0,100.0,10.0,20.0,140.0,10.0,20.0,120.0,-0.0,-0.0,120.0,-0.0,-0.0,-0.0,-0.0
