,SKN diesel,ATG diesel,MSR diesel,GLP diesel,DMA diesel,MTQ diesel,LCA diesel,BRB diesel,SVG diesel,GRD diesel,SKN geothermal,GLP coal,GLP hydro,GLP geothermal,GLP biomass,MTQ biomass,MTQ geothermal,LCA geothermal,BRB biomass,SVG geothermal,SVG hydro,GRD geothermal,GRD hydro
7981,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7982,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7983,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7984,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7985,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7986,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7987,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7988,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7989,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7990,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7991,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7992,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7993,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7994,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7995,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7996,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7997,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7998,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
7999,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8000,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8001,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8002,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8003,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8004,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8005,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8006,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8007,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8008,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8009,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8010,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8011,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8012,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8013,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8014,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8015,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8016,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8017,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8018,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8019,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8020,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8021,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8022,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8023,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8024,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8025,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8026,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8027,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8028,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8029,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8030,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8031,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8032,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8033,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8034,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8035,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8036,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8037,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8038,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8039,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8040,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8041,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8042,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8043,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8044,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8045,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8046,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8047,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8048,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8049,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8050,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8051,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8052,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8053,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8054,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8055,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8056,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,170.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,20.0,10.0
8057,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8058,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8059,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8060,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8061,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8062,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8063,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8064,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8065,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8066,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8067,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8068,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8069,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8070,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8071,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8072,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8073,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8074,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8075,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8076,170.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,20.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8077,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8078,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8079,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8080,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,161.6,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,11.600000000000001,1.6000000000000014
8081,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8082,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8083,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8084,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8085,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8086,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8087,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8088,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8089,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8090,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8091,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8092,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8093,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8094,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8095,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8096,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8097,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8098,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8099,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8100,161.6,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,11.600000000000001,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8101,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8102,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8103,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8104,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8105,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8106,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8107,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8108,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8109,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8110,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8111,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8112,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8113,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8114,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8115,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8116,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8117,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
8118,150.0,170.0,150.0,170.0,150.0,170.0,170.0,170.0,170.0,150.0,-0.0,100.0,10.0,20.0,140.0,140.0,20.0,20.0,140.0,20.0,10.0,-0.0,-0.0
