,snapshot,objective,stores,generators
6580,2018-10-02 04:00:00,1,1,1
6581,2018-10-02 05:00:00,1,1,1
6582,2018-10-02 06:00:00,1,1,1
6583,2018-10-02 07:00:00,1,1,1
6584,2018-10-02 08:00:00,1,1,1
6585,2018-10-02 09:00:00,1,1,1
6586,2018-10-02 10:00:00,1,1,1
6587,2018-10-02 11:00:00,1,1,1
6588,2018-10-02 12:00:00,1,1,1
6589,2018-10-02 13:00:00,1,1,1
6590,2018-10-02 14:00:00,1,1,1
6591,2018-10-02 15:00:00,1,1,1
6592,2018-10-02 16:00:00,1,1,1
6593,2018-10-02 17:00:00,1,1,1
6594,2018-10-02 18:00:00,1,1,1
6595,2018-10-02 19:00:00,1,1,1
6596,2018-10-02 20:00:00,1,1,1
6597,2018-10-02 21:00:00,1,1,1
6598,2018-10-02 22:00:00,1,1,1
6599,2018-10-02 23:00:00,1,1,1
6600,2018-10-03 00:00:00,1,1,1
6601,2018-10-03 01:00:00,1,1,1
6602,2018-10-03 02:00:00,1,1,1
6603,2018-10-03 03:00:00,1,1,1
6604,2018-10-03 04:00:00,1,1,1
6605,2018-10-03 05:00:00,1,1,1
6606,2018-10-03 06:00:00,1,1,1
6607,2018-10-03 07:00:00,1,1,1
6608,2018-10-03 08:00:00,1,1,1
6609,2018-10-03 09:00:00,1,1,1
6610,2018-10-03 10:00:00,1,1,1
6611,2018-10-03 11:00:00,1,1,1
6612,2018-10-03 12:00:00,1,1,1
6613,2018-10-03 13:00:00,1,1,1
6614,2018-10-03 14:00:00,1,1,1
6615,2018-10-03 15:00:00,1,1,1
6616,2018-10-03 16:00:00,1,1,1
6617,2018-10-03 17:00:00,1,1,1
6618,2018-10-03 18:00:00,1,1,1
6619,2018-10-03 19:00:00,1,1,1
6620,2018-10-03 20:00:00,1,1,1
6621,2018-10-03 21:00:00,1,1,1
6622,2018-10-03 22:00:00,1,1,1
6623,2018-10-03 23:00:00,1,1,1
6624,2018-10-04 00:00:00,1,1,1
6625,2018-10-04 01:00:00,1,1,1
6626,2018-10-04 02:00:00,1,1,1
6627,2018-10-04 03:00:00,1,1,1
6628,2018-10-04 04:00:00,1,1,1
6629,2018-10-04 05:00:00,1,1,1
6630,2018-10-04 06:00:00,1,1,1
6631,2018-10-04 07:00:00,1,1,1
6632,2018-10-04 08:00:00,1,1,1
6633,2018-10-04 09:00:00,1,1,1
6634,2018-10-04 10:00:00,1,1,1
6635,2018-10-04 11:00:00,1,1,1
6636,2018-10-04 12:00:00,1,1,1
6637,2018-10-04 13:00:00,1,1,1
6638,2018-10-04 14:00:00,1,1,1
6639,2018-10-04 15:00:00,1,1,1
6640,2018-10-04 16:00:00,1,1,1
6641,2018-10-04 17:00:00,1,1,1
6642,2018-10-04 18:00:00,1,1,1
6643,2018-10-04 19:00:00,1,1,1
6644,2018-10-04 20:00:00,1,1,1
6645,2018-10-04 21:00:00,1,1,1
6646,2018-10-04 22:00:00,1,1,1
6647,2018-10-04 23:00:00,1,1,1
6648,2018-10-05 00:00:00,1,1,1
6649,2018-10-05 01:00:00,1,1,1
6650,2018-10-05 02:00:00,1,1,1
6651,2018-10-05 03:00:00,1,1,1
6652,2018-10-05 04:00:00,1,1,1
6653,2018-10-05 05:00:00,1,1,1
6654,2018-10-05 06:00:00,1,1,1
6655,2018-10-05 07:00:00,1,1,1
6656,2018-10-05 08:00:00,1,1,1
6657,2018-10-05 09:00:00,1,1,1
6658,2018-10-05 10:00:00,1,1,1
6659,2018-10-05 11:00:00,1,1,1
6660,2018-10-05 12:00:00,1,1,1
6661,2018-10-05 13:00:00,1,1,1
6662,2018-10-05 14:00:00,1,1,1
6663,2018-10-05 15:00:00,1,1,1
6664,2018-10-05 16:00:00,1,1,1
6665,2018-10-05 17:00:00,1,1,1
6666,2018-10-05 18:00:00,1,1,1
6667,2018-10-05 19:00:00,1,1,1
6668,2018-10-05 20:00:00,1,1,1
6669,2018-10-05 21:00:00,1,1,1
6670,2018-10-05 22:00:00,1,1,1
6671,2018-10-05 23:00:00,1,1,1
6672,2018-10-06 00:00:00,1,1,1
6673,2018-10-06 01:00:00,1,1,1
6674,2018-10-06 02:00:00,1,1,1
6675,2018-10-06 03:00:00,1,1,1
6676,2018-10-06 04:00:00,1,1,1
6677,2018-10-06 05:00:00,1,1,1
6678,2018-10-06 06:00:00,1,1,1
6679,2018-10-06 07:00:00,1,1,1
6680,2018-10-06 08:00:00,1,1,1
6681,2018-10-06 09:00:00,1,1,1
6682,2018-10-06 10:00:00,1,1,1
6683,2018-10-06 11:00:00,1,1,1
6684,2018-10-06 12:00:00,1,1,1
6685,2018-10-06 13:00:00,1,1,1
6686,2018-10-06 14:00:00,1,1,1
6687,2018-10-06 15:00:00,1,1,1
6688,2018-10-06 16:00:00,1,1,1
6689,2018-10-06 17:00:00,1,1,1
6690,2018-10-06 18:00:00,1,1,1
6691,2018-10-06 19:00:00,1,1,1
6692,2018-10-06 20:00:00,1,1,1
6693,2018-10-06 21:00:00,1,1,1
6694,2018-10-06 22:00:00,1,1,1
6695,2018-10-06 23:00:00,1,1,1
6696,2018-10-07 00:00:00,1,1,1
6697,2018-10-07 01:00:00,1,1,1
6698,2018-10-07 02:00:00,1,1,1
6699,2018-10-07 03:00:00,1,1,1
6700,2018-10-07 04:00:00,1,1,1
6701,2018-10-07 05:00:00,1,1,1
6702,2018-10-07 06:00:00,1,1,1
6703,2018-10-07 07:00:00,1,1,1
6704,2018-10-07 08:00:00,1,1,1
6705,2018-10-07 09:00:00,1,1,1
6706,2018-10-07 10:00:00,1,1,1
6707,2018-10-07 11:00:00,1,1,1
6708,2018-10-07 12:00:00,1,1,1
6709,2018-10-07 13:00:00,1,1,1
6710,2018-10-07 14:00:00,1,1,1
6711,2018-10-07 15:00:00,1,1,1
6712,2018-10-07 16:00:00,1,1,1
6713,2018-10-07 17:00:00,1,1,1
6714,2018-10-07 18:00:00,1,1,1
6715,2018-10-07 19:00:00,1,1,1
6716,2018-10-07 20:00:00,1,1,1
6717,2018-10-07 21:00:00,1,1,1
6718,2018-10-07 22:00:00,1,1,1
6719,2018-10-07 23:00:00,1,1,1
6720,2018-10-08 00:00:00,1,1,1
6721,2018-10-08 01:00:00,1,1,1
6722,2018-10-08 02:00:00,1,1,1
6723,2018-10-08 03:00:00,1,1,1
6724,2018-10-08 04:00:00,1,1,1
6725,2018-10-08 05:00:00,1,1,1
6726,2018-10-08 06:00:00,1,1,1
6727,2018-10-08 07:00:00,1,1,1
6728,2018-10-08 08:00:00,1,1,1
6729,2018-10-08 09:00:00,1,1,1
6730,2018-10-08 10:00:00,1,1,1
6731,2018-10-08 11:00:00,1,1,1
6732,2018-10-08 12:00:00,1,1,1
6733,2018-10-08 13:00:00,1,1,1
6734,2018-10-08 14:00:00,1,1,1
6735,2018-10-08 15:00:00,1,1,1
6736,2018-10-08 16:00:00,1,1,1
6737,2018-10-08 17:00:00,1,1,1
6738,2018-10-08 18:00:00,1,1,1
6739,2018-10-08 19:00:00,1,1,1
6740,2018-10-08 20:00:00,1,1,1
6741,2018-10-08 21:00:00,1,1,1
6742,2018-10-08 22:00:00,1,1,1
6743,2018-10-08 23:00:00,1,1,1
6744,2018-10-09 00:00:00,1,1,1
6745,2018-10-09 01:00:00,1,1,1
6746,2018-10-09 02:00:00,1,1,1
6747,2018-10-09 03:00:00,1,1,1
6748,2018-10-09 04:00:00,1,1,1
6749,2018-10-09 05:00:00,1,1,1
6750,2018-10-09 06:00:00,1,1,1
6751,2018-10-09 07:00:00,1,1,1
6752,2018-10-09 08:00:00,1,1,1
6753,2018-10-09 09:00:00,1,1,1
6754,2018-10-09 10:00:00,1,1,1
6755,2018-10-09 11:00:00,1,1,1
6756,2018-10-09 12:00:00,1,1,1
6757,2018-10-09 13:00:00,1,1,1
6758,2018-10-09 14:00:00,1,1,1
6759,2018-10-09 15:00:00,1,1,1
6760,2018-10-09 16:00:00,1,1,1
6761,2018-10-09 17:00:00,1,1,1
6762,2018-10-09 18:00:00,1,1,1
6763,2018-10-09 19:00:00,1,1,1
6764,2018-10-09 20:00:00,1,1,1
6765,2018-10-09 21:00:00,1,1,1
6766,2018-10-09 22:00:00,1,1,1
6767,2018-10-09 23:00:00,1,1,1
6768,2018-10-10 00:00:00,1,1,1
6769,2018-10-10 01:00:00,1,1,1
6770,2018-10-10 02:00:00,1,1,1
6771,2018-10-10 03:00:00,1,1,1
6772,2018-10-10 04:00:00,1,1,1
6773,2018-10-10 05:00:00,1,1,1
6774,2018-10-10 06:00:00,1,1,1
6775,2018-10-10 07:00:00,1,1,1
6776,2018-10-10 08:00:00,1,1,1
6777,2018-10-10 09:00:00,1,1,1
6778,2018-10-10 10:00:00,1,1,1
6779,2018-10-10 11:00:00,1,1,1
6780,2018-10-10 12:00:00,1,1,1
6781,2018-10-10 13:00:00,1,1,1
6782,2018-10-10 14:00:00,1,1,1
6783,2018-10-10 15:00:00,1,1,1
6784,2018-10-10 16:00:00,1,1,1
6785,2018-10-10 17:00:00,1,1,1
6786,2018-10-10 18:00:00,1,1,1
6787,2018-10-10 19:00:00,1,1,1
6788,2018-10-10 20:00:00,1,1,1
6789,2018-10-10 21:00:00,1,1,1
6790,2018-10-10 22:00:00,1,1,1
6791,2018-10-10 23:00:00,1,1,1
6792,2018-10-11 00:00:00,1,1,1
6793,2018-10-11 01:00:00,1,1,1
6794,2018-10-11 02:00:00,1,1,1
6795,2018-10-11 03:00:00,1,1,1
6796,2018-10-11 04:00:00,1,1,1
6797,2018-10-11 05:00:00,1,1,1
6798,2018-10-11 06:00:00,1,1,1
6799,2018-10-11 07:00:00,1,1,1
6800,2018-10-11 08:00:00,1,1,1
6801,2018-10-11 09:00:00,1,1,1
6802,2018-10-11 10:00:00,1,1,1
6803,2018-10-11 11:00:00,1,1,1
6804,2018-10-11 12:00:00,1,1,1
6805,2018-10-11 13:00:00,1,1,1
6806,2018-10-11 14:00:00,1,1,1
6807,2018-10-11 15:00:00,1,1,1
6808,2018-10-11 16:00:00,1,1,1
6809,2018-10-11 17:00:00,1,1,1
6810,2018-10-11 18:00:00,1,1,1
6811,2018-10-11 19:00:00,1,1,1
6812,2018-10-11 20:00:00,1,1,1
6813,2018-10-11 21:00:00,1,1,1
6814,2018-10-11 22:00:00,1,1,1
6815,2018-10-11 23:00:00,1,1,1
6816,2018-10-12 00:00:00,1,1,1
6817,2018-10-12 01:00:00,1,1,1
6818,2018-10-12 02:00:00,1,1,1
6819,2018-10-12 03:00:00,1,1,1
6820,2018-10-12 04:00:00,1,1,1
6821,2018-10-12 05:00:00,1,1,1
6822,2018-10-12 06:00:00,1,1,1
6823,2018-10-12 07:00:00,1,1,1
6824,2018-10-12 08:00:00,1,1,1
6825,2018-10-12 09:00:00,1,1,1
6826,2018-10-12 10:00:00,1,1,1
6827,2018-10-12 11:00:00,1,1,1
6828,2018-10-12 12:00:00,1,1,1
6829,2018-10-12 13:00:00,1,1,1
6830,2018-10-12 14:00:00,1,1,1
6831,2018-10-12 15:00:00,1,1,1
6832,2018-10-12 16:00:00,1,1,1
6833,2018-10-12 17:00:00,1,1,1
6834,2018-10-12 18:00:00,1,1,1
6835,2018-10-12 19:00:00,1,1,1
6836,2018-10-12 20:00:00,1,1,1
6837,2018-10-12 21:00:00,1,1,1
6838,2018-10-12 22:00:00,1,1,1
6839,2018-10-12 23:00:00,1,1,1
6840,2018-10-13 00:00:00,1,1,1
6841,2018-10-13 01:00:00,1,1,1
6842,2018-10-13 02:00:00,1,1,1
6843,2018-10-13 03:00:00,1,1,1
6844,2018-10-13 04:00:00,1,1,1
6845,2018-10-13 05:00:00,1,1,1
6846,2018-10-13 06:00:00,1,1,1
6847,2018-10-13 07:00:00,1,1,1
6848,2018-10-13 08:00:00,1,1,1
6849,2018-10-13 09:00:00,1,1,1
6850,2018-10-13 10:00:00,1,1,1
6851,2018-10-13 11:00:00,1,1,1
6852,2018-10-13 12:00:00,1,1,1
6853,2018-10-13 13:00:00,1,1,1
6854,2018-10-13 14:00:00,1,1,1
6855,2018-10-13 15:00:00,1,1,1
6856,2018-10-13 16:00:00,1,1,1
6857,2018-10-13 17:00:00,1,1,1
6858,2018-10-13 18:00:00,1,1,1
6859,2018-10-13 19:00:00,1,1,1
6860,2018-10-13 20:00:00,1,1,1
6861,2018-10-13 21:00:00,1,1,1
6862,2018-10-13 22:00:00,1,1,1
6863,2018-10-13 23:00:00,1,1,1
6864,2018-10-14 00:00:00,1,1,1
6865,2018-10-14 01:00:00,1,1,1
6866,2018-10-14 02:00:00,1,1,1
6867,2018-10-14 03:00:00,1,1,1
6868,2018-10-14 04:00:00,1,1,1
6869,2018-10-14 05:00:00,1,1,1
6870,2018-10-14 06:00:00,1,1,1
6871,2018-10-14 07:00:00,1,1,1
6872,2018-10-14 08:00:00,1,1,1
6873,2018-10-14 09:00:00,1,1,1
6874,2018-10-14 10:00:00,1,1,1
6875,2018-10-14 11:00:00,1,1,1
6876,2018-10-14 12:00:00,1,1,1
6877,2018-10-14 13:00:00,1,1,1
6878,2018-10-14 14:00:00,1,1,1
6879,2018-10-14 15:00:00,1,1,1
6880,2018-10-14 16:00:00,1,1,1
6881,2018-10-14 17:00:00,1,1,1
6882,2018-10-14 18:00:00,1,1,1
6883,2018-10-14 19:00:00,1,1,1
6884,2018-10-14 20:00:00,1,1,1
6885,2018-10-14 21:00:00,1,1,1
6886,2018-10-14 22:00:00,1,1,1
6887,2018-10-14 23:00:00,1,1,1
6888,2018-10-15 00:00:00,1,1,1
6889,2018-10-15 01:00:00,1,1,1
6890,2018-10-15 02:00:00,1,1,1
6891,2018-10-15 03:00:00,1,1,1
6892,2018-10-15 04:00:00,1,1,1
6893,2018-10-15 05:00:00,1,1,1
6894,2018-10-15 06:00:00,1,1,1
6895,2018-10-15 07:00:00,1,1,1
6896,2018-10-15 08:00:00,1,1,1
6897,2018-10-15 09:00:00,1,1,1
6898,2018-10-15 10:00:00,1,1,1
6899,2018-10-15 11:00:00,1,1,1
6900,2018-10-15 12:00:00,1,1,1
6901,2018-10-15 13:00:00,1,1,1
6902,2018-10-15 14:00:00,1,1,1
6903,2018-10-15 15:00:00,1,1,1
6904,2018-10-15 16:00:00,1,1,1
6905,2018-10-15 17:00:00,1,1,1
6906,2018-10-15 18:00:00,1,1,1
6907,2018-10-15 19:00:00,1,1,1
6908,2018-10-15 20:00:00,1,1,1
6909,2018-10-15 21:00:00,1,1,1
6910,2018-10-15 22:00:00,1,1,1
6911,2018-10-15 23:00:00,1,1,1
6912,2018-10-16 00:00:00,1,1,1
6913,2018-10-16 01:00:00,1,1,1
6914,2018-10-16 02:00:00,1,1,1
6915,2018-10-16 03:00:00,1,1,1
6916,2018-10-16 04:00:00,1,1,1
6917,2018-10-16 05:00:00,1,1,1
6918,2018-10-16 06:00:00,1,1,1
6919,2018-10-16 07:00:00,1,1,1
6920,2018-10-16 08:00:00,1,1,1
6921,2018-10-16 09:00:00,1,1,1
6922,2018-10-16 10:00:00,1,1,1
6923,2018-10-16 11:00:00,1,1,1
6924,2018-10-16 12:00:00,1,1,1
6925,2018-10-16 13:00:00,1,1,1
6926,2018-10-16 14:00:00,1,1,1
6927,2018-10-16 15:00:00,1,1,1
6928,2018-10-16 16:00:00,1,1,1
6929,2018-10-16 17:00:00,1,1,1
6930,2018-10-16 18:00:00,1,1,1
6931,2018-10-16 19:00:00,1,1,1
6932,2018-10-16 20:00:00,1,1,1
6933,2018-10-16 21:00:00,1,1,1
6934,2018-10-16 22:00:00,1,1,1
6935,2018-10-16 23:00:00,1,1,1
6936,2018-10-17 00:00:00,1,1,1
6937,2018-10-17 01:00:00,1,1,1
6938,2018-10-17 02:00:00,1,1,1
6939,2018-10-17 03:00:00,1,1,1
6940,2018-10-17 04:00:00,1,1,1
6941,2018-10-17 05:00:00,1,1,1
6942,2018-10-17 06:00:00,1,1,1
6943,2018-10-17 07:00:00,1,1,1
6944,2018-10-17 08:00:00,1,1,1
6945,2018-10-17 09:00:00,1,1,1
6946,2018-10-17 10:00:00,1,1,1
6947,2018-10-17 11:00:00,1,1,1
6948,2018-10-17 12:00:00,1,1,1
6949,2018-10-17 13:00:00,1,1,1
6950,2018-10-17 14:00:00,1,1,1
6951,2018-10-17 15:00:00,1,1,1
6952,2018-10-17 16:00:00,1,1,1
6953,2018-10-17 17:00:00,1,1,1
6954,2018-10-17 18:00:00,1,1,1
6955,2018-10-17 19:00:00,1,1,1
6956,2018-10-17 20:00:00,1,1,1
6957,2018-10-17 21:00:00,1,1,1
6958,2018-10-17 22:00:00,1,1,1
6959,2018-10-17 23:00:00,1,1,1
6960,2018-10-18 00:00:00,1,1,1
6961,2018-10-18 01:00:00,1,1,1
6962,2018-10-18 02:00:00,1,1,1
6963,2018-10-18 03:00:00,1,1,1
6964,2018-10-18 04:00:00,1,1,1
6965,2018-10-18 05:00:00,1,1,1
6966,2018-10-18 06:00:00,1,1,1
6967,2018-10-18 07:00:00,1,1,1
6968,2018-10-18 08:00:00,1,1,1
6969,2018-10-18 09:00:00,1,1,1
6970,2018-10-18 10:00:00,1,1,1
6971,2018-10-18 11:00:00,1,1,1
6972,2018-10-18 12:00:00,1,1,1
6973,2018-10-18 13:00:00,1,1,1
6974,2018-10-18 14:00:00,1,1,1
6975,2018-10-18 15:00:00,1,1,1
6976,2018-10-18 16:00:00,1,1,1
6977,2018-10-18 17:00:00,1,1,1
6978,2018-10-18 18:00:00,1,1,1
6979,2018-10-18 19:00:00,1,1,1
6980,2018-10-18 20:00:00,1,1,1
6981,2018-10-18 21:00:00,1,1,1
6982,2018-10-18 22:00:00,1,1,1
6983,2018-10-18 23:00:00,1,1,1
6984,2018-10-19 00:00:00,1,1,1
6985,2018-10-19 01:00:00,1,1,1
6986,2018-10-19 02:00:00,1,1,1
6987,2018-10-19 03:00:00,1,1,1
6988,2018-10-19 04:00:00,1,1,1
6989,2018-10-19 05:00:00,1,1,1
6990,2018-10-19 06:00:00,1,1,1
6991,2018-10-19 07:00:00,1,1,1
6992,2018-10-19 08:00:00,1,1,1
6993,2018-10-19 09:00:00,1,1,1
6994,2018-10-19 10:00:00,1,1,1
6995,2018-10-19 11:00:00,1,1,1
6996,2018-10-19 12:00:00,1,1,1
6997,2018-10-19 13:00:00,1,1,1
6998,2018-10-19 14:00:00,1,1,1
6999,2018-10-19 15:00:00,1,1,1
7000,2018-10-19 16:00:00,1,1,1
7001,2018-10-19 17:00:00,1,1,1
7002,2018-10-19 18:00:00,1,1,1
7003,2018-10-19 19:00:00,1,1,1
7004,2018-10-19 20:00:00,1,1,1
7005,2018-10-19 21:00:00,1,1,1
7006,2018-10-19 22:00:00,1,1,1
7007,2018-10-19 23:00:00,1,1,1
7008,2018-10-20 00:00:00,1,1,1
7009,2018-10-20 01:00:00,1,1,1
7010,2018-10-20 02:00:00,1,1,1
7011,2018-10-20 03:00:00,1,1,1
7012,2018-10-20 04:00:00,1,1,1
7013,2018-10-20 05:00:00,1,1,1
7014,2018-10-20 06:00:00,1,1,1
7015,2018-10-20 07:00:00,1,1,1
7016,2018-10-20 08:00:00,1,1,1
7017,2018-10-20 09:00:00,1,1,1
7018,2018-10-20 10:00:00,1,1,1
7019,2018-10-20 11:00:00,1,1,1
7020,2018-10-20 12:00:00,1,1,1
7021,2018-10-20 13:00:00,1,1,1
7022,2018-10-20 14:00:00,1,1,1
7023,2018-10-20 15:00:00,1,1,1
7024,2018-10-20 16:00:00,1,1,1
7025,2018-10-20 17:00:00,1,1,1
7026,2018-10-20 18:00:00,1,1,1
7027,2018-10-20 19:00:00,1,1,1
7028,2018-10-20 20:00:00,1,1,1
7029,2018-10-20 21:00:00,1,1,1
7030,2018-10-20 22:00:00,1,1,1
7031,2018-10-20 23:00:00,1,1,1
7032,2018-10-21 00:00:00,1,1,1
7033,2018-10-21 01:00:00,1,1,1
7034,2018-10-21 02:00:00,1,1,1
7035,2018-10-21 03:00:00,1,1,1
7036,2018-10-21 04:00:00,1,1,1
7037,2018-10-21 05:00:00,1,1,1
7038,2018-10-21 06:00:00,1,1,1
7039,2018-10-21 07:00:00,1,1,1
7040,2018-10-21 08:00:00,1,1,1
7041,2018-10-21 09:00:00,1,1,1
7042,2018-10-21 10:00:00,1,1,1
7043,2018-10-21 11:00:00,1,1,1
7044,2018-10-21 12:00:00,1,1,1
7045,2018-10-21 13:00:00,1,1,1
7046,2018-10-21 14:00:00,1,1,1
7047,2018-10-21 15:00:00,1,1,1
7048,2018-10-21 16:00:00,1,1,1
7049,2018-10-21 17:00:00,1,1,1
7050,2018-10-21 18:00:00,1,1,1
7051,2018-10-21 19:00:00,1,1,1
7052,2018-10-21 20:00:00,1,1,1
7053,2018-10-21 21:00:00,1,1,1
7054,2018-10-21 22:00:00,1,1,1
7055,2018-10-21 23:00:00,1,1,1
7056,2018-10-22 00:00:00,1,1,1
7057,2018-10-22 01:00:00,1,1,1
7058,2018-10-22 02:00:00,1,1,1
7059,2018-10-22 03:00:00,1,1,1
7060,2018-10-22 04:00:00,1,1,1
7061,2018-10-22 05:00:00,1,1,1
7062,2018-10-22 06:00:00,1,1,1
7063,2018-10-22 07:00:00,1,1,1
7064,2018-10-22 08:00:00,1,1,1
7065,2018-10-22 09:00:00,1,1,1
7066,2018-10-22 10:00:00,1,1,1
7067,2018-10-22 11:00:00,1,1,1
7068,2018-10-22 12:00:00,1,1,1
7069,2018-10-22 13:00:00,1,1,1
7070,2018-10-22 14:00:00,1,1,1
7071,2018-10-22 15:00:00,1,1,1
7072,2018-10-22 16:00:00,1,1,1
7073,2018-10-22 17:00:00,1,1,1
7074,2018-10-22 18:00:00,1,1,1
7075,2018-10-22 19:00:00,1,1,1
7076,2018-10-22 20:00:00,1,1,1
7077,2018-10-22 21:00:00,1,1,1
7078,2018-10-22 22:00:00,1,1,1
7079,2018-10-22 23:00:00,1,1,1
7080,2018-10-23 00:00:00,1,1,1
7081,2018-10-23 01:00:00,1,1,1
7082,2018-10-23 02:00:00,1,1,1
7083,2018-10-23 03:00:00,1,1,1
7084,2018-10-23 04:00:00,1,1,1
7085,2018-10-23 05:00:00,1,1,1
7086,2018-10-23 06:00:00,1,1,1
7087,2018-10-23 07:00:00,1,1,1
7088,2018-10-23 08:00:00,1,1,1
7089,2018-10-23 09:00:00,1,1,1
7090,2018-10-23 10:00:00,1,1,1
7091,2018-10-23 11:00:00,1,1,1
7092,2018-10-23 12:00:00,1,1,1
7093,2018-10-23 13:00:00,1,1,1
7094,2018-10-23 14:00:00,1,1,1
7095,2018-10-23 15:00:00,1,1,1
7096,2018-10-23 16:00:00,1,1,1
7097,2018-10-23 17:00:00,1,1,1
7098,2018-10-23 18:00:00,1,1,1
7099,2018-10-23 19:00:00,1,1,1
7100,2018-10-23 20:00:00,1,1,1
7101,2018-10-23 21:00:00,1,1,1
7102,2018-10-23 22:00:00,1,1,1
7103,2018-10-23 23:00:00,1,1,1
7104,2018-10-24 00:00:00,1,1,1
7105,2018-10-24 01:00:00,1,1,1
7106,2018-10-24 02:00:00,1,1,1
7107,2018-10-24 03:00:00,1,1,1
7108,2018-10-24 04:00:00,1,1,1
7109,2018-10-24 05:00:00,1,1,1
7110,2018-10-24 06:00:00,1,1,1
7111,2018-10-24 07:00:00,1,1,1
7112,2018-10-24 08:00:00,1,1,1
7113,2018-10-24 09:00:00,1,1,1
7114,2018-10-24 10:00:00,1,1,1
7115,2018-10-24 11:00:00,1,1,1
7116,2018-10-24 12:00:00,1,1,1
7117,2018-10-24 13:00:00,1,1,1
7118,2018-10-24 14:00:00,1,1,1
7119,2018-10-24 15:00:00,1,1,1
7120,2018-10-24 16:00:00,1,1,1
7121,2018-10-24 17:00:00,1,1,1
7122,2018-10-24 18:00:00,1,1,1
7123,2018-10-24 19:00:00,1,1,1
7124,2018-10-24 20:00:00,1,1,1
7125,2018-10-24 21:00:00,1,1,1
7126,2018-10-24 22:00:00,1,1,1
7127,2018-10-24 23:00:00,1,1,1
7128,2018-10-25 00:00:00,1,1,1
7129,2018-10-25 01:00:00,1,1,1
7130,2018-10-25 02:00:00,1,1,1
7131,2018-10-25 03:00:00,1,1,1
7132,2018-10-25 04:00:00,1,1,1
7133,2018-10-25 05:00:00,1,1,1
7134,2018-10-25 06:00:00,1,1,1
7135,2018-10-25 07:00:00,1,1,1
7136,2018-10-25 08:00:00,1,1,1
7137,2018-10-25 09:00:00,1,1,1
7138,2018-10-25 10:00:00,1,1,1
7139,2018-10-25 11:00:00,1,1,1
7140,2018-10-25 12:00:00,1,1,1
7141,2018-10-25 13:00:00,1,1,1
7142,2018-10-25 14:00:00,1,1,1
7143,2018-10-25 15:00:00,1,1,1
7144,2018-10-25 16:00:00,1,1,1
7145,2018-10-25 17:00:00,1,1,1
7146,2018-10-25 18:00:00,1,1,1
7147,2018-10-25 19:00:00,1,1,1
7148,2018-10-25 20:00:00,1,1,1
7149,2018-10-25 21:00:00,1,1,1
7150,2018-10-25 22:00:00,1,1,1
7151,2018-10-25 23:00:00,1,1,1
7152,2018-10-26 00:00:00,1,1,1
7153,2018-10-26 01:00:00,1,1,1
7154,2018-10-26 02:00:00,1,1,1
7155,2018-10-26 03:00:00,1,1,1
7156,2018-10-26 04:00:00,1,1,1
7157,2018-10-26 05:00:00,1,1,1
7158,2018-10-26 06:00:00,1,1,1
7159,2018-10-26 07:00:00,1,1,1
7160,2018-10-26 08:00:00,1,1,1
7161,2018-10-26 09:00:00,1,1,1
7162,2018-10-26 10:00:00,1,1,1
7163,2018-10-26 11:00:00,1,1,1
7164,2018-10-26 12:00:00,1,1,1
7165,2018-10-26 13:00:00,1,1,1
7166,2018-10-26 14:00:00,1,1,1
7167,2018-10-26 15:00:00,1,1,1
7168,2018-10-26 16:00:00,1,1,1
7169,2018-10-26 17:00:00,1,1,1
7170,2018-10-26 18:00:00,1,1,1
7171,2018-10-26 19:00:00,1,1,1
7172,2018-10-26 20:00:00,1,1,1
7173,2018-10-26 21:00:00,1,1,1
7174,2018-10-26 22:00:00,1,1,1
7175,2018-10-26 23:00:00,1,1,1
7176,2018-10-27 00:00:00,1,1,1
7177,2018-10-27 01:00:00,1,1,1
7178,2018-10-27 02:00:00,1,1,1
7179,2018-10-27 03:00:00,1,1,1
7180,2018-10-27 04:00:00,1,1,1
7181,2018-10-27 05:00:00,1,1,1
7182,2018-10-27 06:00:00,1,1,1
7183,2018-10-27 07:00:00,1,1,1
7184,2018-10-27 08:00:00,1,1,1
7185,2018-10-27 09:00:00,1,1,1
7186,2018-10-27 10:00:00,1,1,1
7187,2018-10-27 11:00:00,1,1,1
7188,2018-10-27 12:00:00,1,1,1
7189,2018-10-27 13:00:00,1,1,1
7190,2018-10-27 14:00:00,1,1,1
7191,2018-10-27 15:00:00,1,1,1
7192,2018-10-27 16:00:00,1,1,1
7193,2018-10-27 17:00:00,1,1,1
7194,2018-10-27 18:00:00,1,1,1
7195,2018-10-27 19:00:00,1,1,1
7196,2018-10-27 20:00:00,1,1,1
7197,2018-10-27 21:00:00,1,1,1
7198,2018-10-27 22:00:00,1,1,1
7199,2018-10-27 23:00:00,1,1,1
7200,2018-10-28 00:00:00,1,1,1
7201,2018-10-28 01:00:00,1,1,1
7202,2018-10-28 02:00:00,1,1,1
7203,2018-10-28 03:00:00,1,1,1
7204,2018-10-28 04:00:00,1,1,1
7205,2018-10-28 05:00:00,1,1,1
7206,2018-10-28 06:00:00,1,1,1
7207,2018-10-28 07:00:00,1,1,1
7208,2018-10-28 08:00:00,1,1,1
7209,2018-10-28 09:00:00,1,1,1
7210,2018-10-28 10:00:00,1,1,1
7211,2018-10-28 11:00:00,1,1,1
7212,2018-10-28 12:00:00,1,1,1
7213,2018-10-28 13:00:00,1,1,1
7214,2018-10-28 14:00:00,1,1,1
