,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind
0,-0.0,1.2474,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.4176959571186199,-0.0,93.06036102394721,73.81347805622497,-0.0,-0.0,-0.0,3.6000000000000014,9.0,59.79439236277895,-0.0,-0.0,82.67185736137701,71.35347100848828,-0.0,-0.0,108.23630234324142,-0.0,-0.0,56.739976924114345,-0.0,-0.0,32.304
1,-0.0,1.2562,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.4222115890874698,-0.0,93.06036102394721,74.20540802820493,-0.0,-0.0,-0.0,2.9652079121995616,9.0,48.529184450579386,-0.0,-0.0,82.67185736137701,67.35347100848828,-0.0,-0.0,98.7363023432414,-0.0,-0.0,52.31597692411435,-0.0,-0.0,34.128
2,-0.0,1.2298000000000002,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.4176959571186199,-0.0,93.06036102394721,73.94412138021829,-0.0,-0.0,-0.0,2.9742758263041478,9.0,70.63925819738702,-0.0,-0.0,82.67185736137701,67.50693403405889,-0.0,-0.0,68.86369765675859,-0.0,-0.0,50.54797692411435,-0.0,-0.0,34.896
3,-0.0,1.2188,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.41292945695792443,-0.0,93.06036102394721,73.68283473223165,-0.0,-0.0,-0.0,3.001479568617905,9.0,70.84371335859508,-0.0,-0.0,82.67185736137701,65.47527513053707,-0.0,-0.0,69.7636976567586,-0.0,-0.0,47.137629473470824,-0.0,-0.0,35.808
4,-0.0,1.2518,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.41418379866975696,-0.0,93.06036102394721,73.42154808424503,-0.0,-0.0,-0.0,7.583043169959889,9.0,69.57742488779016,-0.0,-0.0,82.67185736137701,58.56,-0.0,-0.0,68.36369765675859,-0.0,-0.0,46.937629473470835,-0.0,-0.0,32.304
5,-0.0,1.276,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.4124277198216283,-0.0,93.06036102394721,71.20061157635861,-0.0,-0.0,-0.0,2.956139998094976,9.0,70.02589271376283,-0.0,-0.0,82.67185736137701,63.03843534589224,-0.0,-0.0,67.7636976567586,-0.0,-0.0,47.137629473470824,-0.0,-0.0,34.128
6,-0.0,1.2672,26.588875791962312,0.37,0.9352606973562269,0.004541621851650861,0.40590514006019873,-0.0,93.06036102394721,68.45710177249892,1.7513113220580745,-0.0,-0.0,7.050303216315472,9.0,64.14048139302668,1.2971344885954958,-0.0,82.67185736137701,56.879999999999995,0.15254895981242167,5.7,59.663697656758586,-0.0,0.14967143866220434,46.187958034808624,-0.0,0.007257334262858083,34.896
7,2.08945072987519,1.2474,26.588875791962312,22.496,0.9352606973562269,0.25796412117376893,0.23544954691642161,-0.0,93.06036102394721,49.0771133806908,35.02622644116149,-0.0,-0.0,2.720374231375745,9.0,26.04758753790769,17.900455942617842,-0.0,82.67185736137701,56.32,2.0136462695239663,34.428000000000004,46.739999999999995,-0.0,6.810050459130297,39.727579014340535,-0.0,0.45721205856005925,35.808
8,1.8941056320525387,0.48840000000000006,26.588875791962312,52.392,0.9352606973562269,0.6358270592311206,0.15513704472339854,-0.0,93.06036102394721,26.076407469066382,78.22523905192733,-0.0,-0.0,2.711306317271159,9.0,25.92491444118285,42.15687087935362,-0.0,82.67185736137701,56.48,5.2070044949306595,75.924,47.220000000000006,-0.0,6.944754753926281,36.48,-0.0,1.2337468246858743,36.576
9,2.6853769143721373,0.46464000000000005,26.588875791962312,77.848,0.9352606973562269,0.9428406964027188,0.1487148128407915,-0.0,93.06036102394721,25.240290195509143,108.3477937913262,-0.0,-0.0,2.6795686179051086,9.0,25.965805473424464,63.3001630434602,-0.0,82.67185736137701,56.48,8.380022859029031,112.176,47.279999999999994,-0.0,11.524700776989734,37.104,-0.0,1.988509588023115,36.768
10,8.011621733485935,1.0736,26.588875791962312,98.42,0.9352606973562269,1.1681051402446014,0.1358703483229721,-0.0,93.06036102394721,23.09773968201872,131.4651032424928,-0.0,-0.0,2.5254140781271497,9.0,25.27065792531704,78.60635000888705,-0.0,82.67185736137701,56.00000000000001,10.61740760294455,135.43200000000002,46.68,-0.0,15.116815304882639,37.248000000000005,-0.0,2.5255523234746127,36.431999999999995
11,8.691620491729338,1.0076,26.588875791962312,105.96799999999999,0.9352606973562269,1.2716541184622412,0.12312623168397514,-0.0,93.06036102394721,20.589387861347003,245.71086162861985,-0.0,-0.0,4.800000000000001,9.0,24.20749108703509,87.03772418475778,-0.0,82.67185736137701,55.279999999999994,11.512361500510755,147.744,45.42,-0.0,15.416158182207045,36.912,-0.0,2.8231030282517944,35.76
12,8.852347470950507,0.9394,26.588875791962312,106.55999999999999,0.9352606973562269,1.2898206058688444,0.11329218847872237,-0.0,93.06036102394721,22.091377173015758,378.2832455645441,-0.0,-0.0,4.5,9.0,23.185215280994758,88.33485867335327,-0.0,82.67185736137701,54.0,11.695420252285661,145.692,43.62,-0.0,14.967143866220434,36.24,-0.0,2.8376176967775106,35.232000000000006
13,8.370166533287003,0.8404,26.588875791962312,152.09434063670471,0.9352606973562269,1.5267017568449646,0.10436127241984493,-0.0,93.06036102394721,43.504226889775076,361.04903841237035,-0.0,-0.0,5.021357435414395,9.0,22.326503603920877,82.23832657695444,-0.0,82.67185736137701,52.480000000000004,11.186923719577589,130.188,41.64,-0.0,14.278655248374294,35.136,-0.0,2.634412337417484,34.704
14,2.794176715691082,0.29392,26.588875791962312,85.396,0.9352606973562269,2.3255019785051023,0.24158631033347203,-0.0,93.06036102394721,17.244918767118047,124.69336613053491,-0.0,-0.0,1.972271317747415,9.0,21.917593281504743,69.26698169099949,-0.0,82.67185736137701,51.2,10.088571208928153,106.476,39.6,-0.0,13.260889465471305,33.984,-0.0,2.1263989390174185,34.416
15,1.7803603852190963,0.26488,26.588875791962312,83.47954194977204,0.9352606973562269,1.7258163036273273,0.22929375689136006,-0.0,93.06036102394721,17.61072007429934,94.98189856378615,-0.0,-0.0,5.112036576460254,9.0,22.12204844271281,48.51282987347155,-0.0,82.67185736137701,50.4,7.688467574546053,72.732,37.74,-0.0,10.05792067810013,33.072,-0.0,1.5022681924116232,34.992000000000004
16,1.9410873644402649,0.6204,26.588875791962312,59.2,0.9352606973562269,0.6630767903410256,0.22327291426622678,-0.0,93.06036102394721,45.0719467776949,68.1146297593608,-0.0,-0.0,5.4180786774900245,9.0,22.85808702306185,22.69985355042118,-0.0,82.67185736137701,50.4,3.9459330938146406,31.236,36.36,-0.0,4.939157475852744,32.687999999999995,-0.0,0.7692774318629568,36.288
17,0.1978178205798996,0.6336,26.588875791962312,3.7,0.9352606973562269,0.04995784036815947,0.22753767729062596,-0.0,93.06036102394721,46.247736693634764,7.005245288232298,-0.0,-0.0,5.690116100627599,9.0,59.189769169735285,1.6862748351741446,-0.0,82.67185736137701,59.605701862808,0.366117503549812,1.824,35.94,-0.0,0.5088828914514947,32.928,-0.0,0.10160267968001316,37.872
18,-0.0,0.6886000000000001,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.2395793625408925,-0.0,93.06036102394721,47.68481325756127,-0.0,-0.0,-0.0,5.996158201657371,9.0,61.13209320121192,-0.0,-0.0,82.67185736137701,75.5534710084883,-0.0,-0.0,36.9,-0.0,-0.0,33.552,-0.0,-0.0,39.168000000000006
19,-0.0,0.7524000000000001,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.25563494337631804,-0.0,93.06036102394721,49.64446311746105,-0.0,-0.0,-0.0,6.268195624794946,9.0,63.27887239389663,-0.0,-0.0,82.67185736137701,77.9534710084883,-0.0,-0.0,38.339999999999996,-0.0,-0.0,34.416,-0.0,-0.0,39.455999999999996
20,-0.0,0.8140000000000001,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.2744500765798595,-0.0,93.06036102394721,52.779902893300694,-0.0,-0.0,-0.0,6.562902833193984,9.0,26.17026063463253,-0.0,-0.0,82.67185736137701,55.04,-0.0,-0.0,39.54,-0.0,-0.0,34.992000000000004,-0.0,-0.0,38.832
21,-0.0,0.8778000000000001,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.29301434083895017,-0.0,93.06036102394721,55.78469934514702,-0.0,-0.0,-0.0,6.846275148962291,9.0,62.647362289076426,-0.0,-0.0,82.67185736137701,76.35347100848828,-0.0,-0.0,61.63222386113276,-0.0,-0.0,50.53762947347083,-0.0,-0.0,37.632
22,-0.0,0.935,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.30932078986622114,-0.0,93.06036102394721,57.874992529040114,-0.0,-0.0,-0.0,7.016298538423275,9.0,67.26574803745393,-0.0,-0.0,82.67185736137701,102.02607569497111,-0.0,-0.0,88.9636976567586,-0.0,-0.0,50.73762947347083,-0.0,-0.0,36.096000000000004
23,-0.0,0.9614,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.3201081326520498,-0.0,93.06036102394721,60.095929036926535,-0.0,-0.0,-0.0,7.061638108946204,9.0,67.1635204568499,-0.0,-0.0,82.67185736137701,121.17805261908546,-0.0,-0.0,82.9636976567586,-0.0,-0.0,33.888,-0.0,-0.0,34.704
24,-0.0,0.9460000000000001,26.588875791962312,-0.0,0.9352606973562269,-0.0,0.32211508044462933,-0.0,93.06036102394721,61.40236227685971,-0.0,-0.0,-0.0,7.050303216315472,9.0,51.894392362778945,-0.0,-0.0,82.67185736137701,115.49805261908546,-0.0,-0.0,73.86369765675859,-0.0,-0.0,32.88,-0.0,-0.0,33.792
