,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5527,15.685380052188295,11.35879613269277,-0.0,27.35,31.56473623970747,-0.0,0.057,-0.0,-0.0,53.974962527562326,159.0008454859846,-0.0,-0.0,9.924489888346459,-0.0,78.60000000000001,124.21386391636247,-0.0,-0.0,30.7,10.53201539097445,-0.0,144.78,16.35,-0.0,1.01163630269303,13.643787137141569,-0.0,-0.0,0.454,12.180000000000001,15.161194254214143
5528,28.123126349077687,11.27693093534003,-0.0,-0.0,39.30280750895516,-0.0,0.1015,-0.0,-0.0,-0.0,253.48160447729603,-0.0,-0.0,2.1606221553496567,-0.0,78.0,221.7723922283553,-0.0,-0.0,30.099999999999998,18.49740518246773,-0.0,246.24,17.025000000000002,-0.0,1.800445225938256,13.692689599998706,-0.0,-0.0,0.818,13.98,9.222490726704082
5529,38.21152056766576,11.174599438649103,-0.0,-0.0,41.472807508955164,-0.0,0.139,-0.0,-0.0,111.58317068574402,157.898433791552,-0.0,-0.0,9.924489888346459,-0.0,78.2,296.9404386326777,-0.0,-0.0,30.0,24.91396918117065,-0.0,326.03999999999996,17.925,-0.0,2.4555577215147997,13.79049452571298,-0.0,-0.0,1.114,15.42,-0.0
5530,44.8449852593401,10.908537547252696,-0.0,25.25,18.042807508955164,-0.0,0.1625,-0.0,-0.0,107.97644193630583,221.40922030424207,-0.0,-0.0,9.777304656951491,-0.0,77.8,353.44975011394126,-0.0,-0.0,29.9,29.162177069967072,-0.0,344.03312951413903,18.825,-0.0,2.9012124804104076,13.986104377141533,-0.0,-0.0,1.318,16.62,13.275789987278822
5531,48.36901337679209,10.437812662474437,-0.0,-0.0,114.51280750895516,-0.0,0.17625,-0.0,-0.0,87.28386941139979,510.09773506589625,-0.0,-0.0,9.20959019299947,-0.0,73.8,382.77061927874786,-0.0,-0.0,28.499999999999996,31.419037510890163,-0.0,366.45812951413905,-0.0,-0.0,3.150779145391948,13.301469897141601,-0.0,-0.0,1.426,18.06,-0.0
5532,49.198196463251385,9.6600932876234,-0.0,22.2,90.89280750895516,-0.0,0.1735,-0.0,-0.0,87.04225192930909,507.93935254798697,-0.0,-0.0,8.368531727885363,-0.0,67.4,383.8368327029226,-0.0,-0.0,26.400000000000002,31.596046172923348,-0.0,364.95812951413905,-0.0,-0.0,3.177518430925684,12.17671325142742,-0.0,-0.0,1.444,19.98,3.9258949936394094
5533,46.22695707010559,8.698177218728697,-0.0,20.45,111.79136339250776,-0.0,0.1645,-0.0,-0.0,88.13943381439579,475.56361477934763,-0.0,-0.0,7.695684955794077,-0.0,62.2,359.3139239469026,-0.0,-0.0,24.9,29.693203056066626,-0.0,360.05812951413895,-0.0,-0.0,2.9903434321895292,11.394273845713208,-0.0,-0.0,1.36,21.54,0.6498949936394134
5534,40.768168417581904,7.83859264652492,-0.0,-0.0,131.34473623970746,-0.0,0.146,-0.0,-0.0,83.85644342443794,417.28728679579666,-0.0,-0.0,7.254129261609171,-0.0,59.199999999999996,311.33431985903724,-0.0,-0.0,24.099999999999998,25.71050816031998,-0.0,322.61999999999995,18.45,-0.0,2.60262379195035,10.660736902856135,-0.0,-0.0,1.186,22.38,-0.0
5535,31.647154466529688,7.388334061084846,-0.0,18.55,110.23692257378121,-0.0,0.113,-0.0,-0.0,81.37681740919918,322.3184560077878,-0.0,-0.0,7.08591756858635,-0.0,58.4,238.83180701515187,-0.0,-0.0,24.5,19.647961485683428,-0.0,242.25,19.35,-0.0,1.9920767722633674,10.269517199999028,-0.0,-0.0,0.92,23.04,-0.0
5536,19.69309830340821,7.408800360423031,-0.0,18.45,66.48435241700331,-0.0,0.068,-0.0,-0.0,80.70055576867952,189.9376615760178,-0.0,-0.0,7.064891106958497,-0.0,59.4,145.53813239985817,-0.0,-0.0,25.4,11.903832521731628,-0.0,140.22,20.55,-0.0,1.2077243966070974,10.122809811427613,-0.0,-0.0,0.562,23.580000000000002,-0.0
