,MSR geothermal,GLP geothermal,DMA geothermal,MTQ geothermal,LCA geothermal,SKN geothermal,SVG geothermal,GRD geothermal,ATG wind,ATG solar pv,GLP wind,GLP solar pv,DMA wind,DMA solar pv,MTQ wind,MTQ solar pv,SKN solar pv,SKN wind,BRB solar pv,BRB wind
2764,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4872,0.0,0.5216,0.0,0.5744,0.0,0.572,0.0,0.0,0.504,0.0,0.5128
2765,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4904,0.0,0.5144,0.0,0.5704,0.0,0.5664,0.0,0.0,0.5176,0.0,0.516
2766,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4904,0.0496,0.4976,0.0504,0.5512,0.0496,0.5424,0.0512,0.0424,0.5224,0.0608,0.4992
2767,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4936,0.2008,0.4904,0.2008,0.5432,0.1904,0.5248,0.2,0.1888,0.5168,0.2088,0.4712
2768,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4904,0.3536,0.4864,0.3536,0.5424,0.3496,0.5184,0.3496,0.34,0.4912,0.352,0.4384
2769,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4712,0.476,0.48,0.476,0.5376,0.4728,0.5152,0.4712,0.4616,0.4512,0.4656,0.412
2770,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4424,0.5584,0.4656,0.5584,0.524,0.5552,0.5056,0.5528,0.5464,0.4152,0.5392,0.396
2771,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4216,0.6,0.4456,0.5992,0.4992,0.5968,0.4856,0.5928,0.5912,0.388,0.5744,0.3776
2772,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4032,0.6048,0.4296,0.6024,0.4792,0.6008,0.4664,0.596,0.5992,0.3528,0.5728,0.3536
2773,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3776,0.572,0.4056,0.5688,0.4552,0.5664,0.4504,0.5608,0.5696,0.3288,0.536,0.3368
2774,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3848,0.4992,0.3928,0.4952,0.4304,0.492,0.4304,0.4856,0.5016,0.3352,0.4568,0.332
2775,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4248,0.388,0.4256,0.3824,0.4408,0.38,0.428,0.372,0.3936,0.3344,0.3424,0.3304
2776,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4448,0.2416,0.4632,0.2352,0.4664,0.232,0.448,0.2248,0.2496,0.3352,0.1976,0.3352
2777,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4576,0.0808,0.4936,0.0752,0.5064,0.0736,0.4896,0.0672,0.0896,0.3536,0.0512,0.3672
2778,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4736,0.0008,0.5152,0.0,0.54,0.0,0.5312,0.0,0.0016,0.3936,0.0,0.4216
2779,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.496,0.0,0.5312,0.0,0.5584,0.0,0.5536,0.0,0.0,0.4328,0.0,0.4624
2780,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5072,0.0,0.5456,0.0,0.5768,0.0,0.5704,0.0,0.0,0.4688,0.0,0.4936
2781,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.512,0.0,0.5472,0.0,0.5832,0.0,0.5808,0.0,0.0,0.5032,0.0,0.5216
2782,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5208,0.0,0.548,0.0,0.584,0.0,0.584,0.0,0.0,0.5184,0.0,0.5456
2783,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5288,0.0,0.5552,0.0,0.5896,0.0,0.5888,0.0,0.0,0.5136,0.0,0.56
2784,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.528,0.0,0.5576,0.0,0.592,0.0,0.5896,0.0,0.0,0.5032,0.0,0.5552
2785,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.52,0.0,0.5528,0.0,0.5864,0.0,0.5832,0.0,0.0,0.4968,0.0,0.5456
2786,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5112,0.0,0.544,0.0,0.5872,0.0,0.5832,0.0,0.0,0.4944,0.0,0.5456
2787,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5048,0.0,0.54,0.0,0.592,0.0,0.5928,0.0,0.0,0.4904,0.0,0.5536
2788,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5016,0.0,0.5432,0.0,0.604,0.0,0.6056,0.0,0.0,0.4888,0.0,0.5616
2789,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5072,0.0,0.5504,0.0,0.6176,0.0,0.6192,0.0,0.0,0.5008,0.0,0.5648
2790,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5248,0.0504,0.5568,0.052,0.6232,0.0504,0.624,0.0512,0.0432,0.5208,0.0584,0.5648
2791,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5464,0.2056,0.568,0.208,0.6304,0.2032,0.6288,0.2,0.1952,0.5344,0.192,0.5744
2792,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5536,0.3584,0.5784,0.3616,0.6328,0.3544,0.628,0.3464,0.3504,0.536,0.3144,0.5824
2793,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5448,0.4792,0.5704,0.4808,0.6176,0.4712,0.616,0.4632,0.4728,0.5272,0.4144,0.5792
2794,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5288,0.56,0.5448,0.5616,0.584,0.5512,0.5888,0.5384,0.5568,0.5144,0.4848,0.5616
2795,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5128,0.6024,0.5128,0.6024,0.5448,0.5912,0.5552,0.5728,0.6024,0.4928,0.504,0.536
2796,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4904,0.6064,0.4856,0.6056,0.512,0.5904,0.5232,0.5512,0.6072,0.4568,0.4936,0.4992
2797,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4664,0.572,0.4648,0.5704,0.4896,0.5584,0.508,0.5352,0.5752,0.428,0.4624,0.464
2798,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.456,0.4992,0.456,0.496,0.4832,0.4744,0.5056,0.464,0.5048,0.4184,0.4,0.4496
2799,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4584,0.3872,0.4632,0.3824,0.4944,0.368,0.52,0.344,0.396,0.4208,0.3072,0.4536
2800,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.468,0.2392,0.4752,0.2344,0.5144,0.2096,0.5408,0.2,0.2496,0.4368,0.1768,0.472
2801,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.484,0.0808,0.4864,0.0752,0.54,0.0712,0.5656,0.0632,0.0896,0.464,0.0488,0.5032
2802,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.496,0.0008,0.496,0.0,0.5568,0.0,0.5784,0.0,0.0016,0.4896,0.0,0.5376
2803,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5016,0.0,0.5056,0.0,0.5656,0.0,0.5864,0.0,0.0,0.508,0.0,0.5624
2804,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4992,0.0,0.5136,0.0,0.5736,0.0,0.5904,0.0,0.0,0.5168,0.0,0.5816
2805,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.496,0.0,0.5152,0.0,0.58,0.0,0.596,0.0,0.0,0.5152,0.0,0.5936
2806,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4896,0.0,0.5088,0.0,0.5768,0.0,0.5952,0.0,0.0,0.4984,0.0,0.596
2807,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4784,0.0,0.5072,0.0,0.576,0.0,0.5952,0.0,0.0,0.48,0.0,0.5928
2808,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4696,0.0,0.5056,0.0,0.5776,0.0,0.5968,0.0,0.0,0.464,0.0,0.5848
2809,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4656,0.0,0.5032,0.0,0.5792,0.0,0.5968,0.0,0.0,0.4496,0.0,0.5752
2810,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4656,0.0,0.504,0.0,0.5824,0.0,0.5984,0.0,0.0,0.4424,0.0,0.5656
2811,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4704,0.0,0.5096,0.0,0.5872,0.0,0.6008,0.0,0.0,0.4464,0.0,0.5648
2812,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4832,0.0,0.524,0.0,0.5984,0.0,0.6048,0.0,0.0,0.4568,0.0,0.5672
2813,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4928,0.0,0.536,0.0,0.6008,0.0,0.596,0.0,0.0,0.4688,0.0,0.5552
2814,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4952,0.0504,0.5352,0.0528,0.5864,0.0512,0.5728,0.0512,0.044,0.4784,0.0608,0.5288
2815,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4992,0.2048,0.5344,0.2096,0.5728,0.2072,0.552,0.2056,0.1952,0.4904,0.2112,0.5072
2816,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.504,0.3568,0.5368,0.3624,0.5648,0.3608,0.536,0.3576,0.348,0.5,0.3536,0.4896
2817,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5048,0.476,0.5352,0.4808,0.5536,0.48,0.5192,0.476,0.4696,0.4968,0.4616,0.472
2818,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.496,0.556,0.5272,0.5592,0.5368,0.5592,0.4992,0.5536,0.5536,0.4816,0.5312,0.4504
2819,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4688,0.5968,0.504,0.5952,0.5112,0.5984,0.4768,0.5912,0.5968,0.4616,0.5704,0.4352
2820,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4416,0.6008,0.4704,0.5984,0.4776,0.6008,0.4528,0.592,0.6024,0.4416,0.5712,0.424
2821,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.428,0.5672,0.4488,0.5632,0.4504,0.5656,0.4296,0.556,0.5712,0.4208,0.5336,0.4136
2822,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4232,0.496,0.444,0.4896,0.4424,0.492,0.424,0.4776,0.5016,0.412,0.456,0.4112
2823,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4328,0.3856,0.452,0.3792,0.4528,0.3792,0.4416,0.3624,0.3928,0.4096,0.3408,0.4184
2824,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.444,0.24,0.4656,0.2336,0.4664,0.232,0.468,0.2144,0.2488,0.4072,0.1968,0.44
2825,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.456,0.0808,0.4808,0.0752,0.4832,0.0736,0.4944,0.064,0.0896,0.4216,0.0504,0.4784
2826,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4736,0.0008,0.4912,0.0,0.4952,0.0,0.5112,0.0,0.0016,0.4504,0.0,0.5232
2827,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.496,0.0,0.5016,0.0,0.5032,0.0,0.5248,0.0,0.0,0.4824,0.0,0.5584
2828,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5192,0.0,0.5128,0.0,0.5096,0.0,0.5328,0.0,0.0,0.5112,0.0,0.5792
2829,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5392,0.0,0.5208,0.0,0.5152,0.0,0.5352,0.0,0.0,0.536,0.0,0.588
2830,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5496,0.0,0.52,0.0,0.5096,0.0,0.532,0.0,0.0,0.5504,0.0,0.5864
2831,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5544,0.0,0.52,0.0,0.5176,0.0,0.5368,0.0,0.0,0.5512,0.0,0.5824
2832,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.548,0.0,0.5168,0.0,0.5224,0.0,0.5376,0.0,0.0,0.5376,0.0,0.5784
2833,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5336,0.0,0.5064,0.0,0.5168,0.0,0.5312,0.0,0.0,0.512,0.0,0.5704
2834,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.516,0.0,0.4944,0.0,0.5136,0.0,0.5256,0.0,0.0,0.4856,0.0,0.5552
2835,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.0,0.4912,0.0,0.5144,0.0,0.5272,0.0,0.0,0.4672,0.0,0.5392
2836,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.488,0.0,0.4976,0.0,0.528,0.0,0.5408,0.0,0.0,0.456,0.0,0.5216
2837,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.472,0.0,0.4936,0.0,0.536,0.0,0.548,0.0,0.0,0.4472,0.0,0.5056
2838,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.456,0.0504,0.4816,0.052,0.5304,0.0504,0.5424,0.052,0.044,0.4376,0.0592,0.4944
2839,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4512,0.2024,0.4768,0.2032,0.524,0.1976,0.5368,0.1976,0.192,0.4416,0.2088,0.4936
2840,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.456,0.3528,0.4824,0.352,0.528,0.3448,0.536,0.344,0.3432,0.4528,0.3512,0.496
2841,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4696,0.4704,0.4936,0.468,0.536,0.456,0.536,0.4584,0.4624,0.4624,0.4648,0.4928
2842,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4816,0.5448,0.5056,0.548,0.5416,0.5352,0.5352,0.536,0.5408,0.464,0.5384,0.4816
2843,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4744,0.5856,0.5008,0.588,0.5304,0.576,0.5208,0.5736,0.5824,0.4544,0.5712,0.4752
2844,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4536,0.592,0.484,0.5912,0.5128,0.5784,0.508,0.576,0.5896,0.4344,0.5688,0.4792
2845,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.44,0.5608,0.4688,0.5552,0.5,0.5456,0.5016,0.5408,0.5592,0.4168,0.5296,0.4888
2846,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4384,0.4888,0.46,0.48,0.492,0.4736,0.5024,0.468,0.4904,0.4056,0.4512,0.4992
2847,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4408,0.38,0.4552,0.3656,0.4888,0.3624,0.5072,0.3584,0.3824,0.4,0.3368,0.5064
2848,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.44,0.2368,0.4496,0.22,0.4864,0.2152,0.5112,0.216,0.2416,0.4016,0.192,0.5128
2849,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4496,0.08,0.4528,0.0712,0.4928,0.0664,0.5176,0.0656,0.0872,0.428,0.0488,0.5208
2850,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4672,0.0008,0.4592,0.0,0.5,0.0,0.5216,0.0,0.0016,0.464,0.0,0.5224
2851,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4808,0.0,0.4656,0.0,0.5088,0.0,0.5232,0.0,0.0,0.4904,0.0,0.5328
2852,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4912,0.0,0.472,0.0,0.5152,0.0,0.5248,0.0,0.0,0.5064,0.0,0.5472
2853,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4944,0.0,0.472,0.0,0.516,0.0,0.5248,0.0,0.0,0.5168,0.0,0.5504
2854,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4896,0.0,0.4624,0.0,0.5056,0.0,0.5192,0.0,0.0,0.5232,0.0,0.544
2855,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4872,0.0,0.4584,0.0,0.4984,0.0,0.5184,0.0,0.0,0.5272,0.0,0.5432
2856,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.484,0.0,0.4656,0.0,0.5016,0.0,0.5184,0.0,0.0,0.5256,0.0,0.5472
2857,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.48,0.0,0.4768,0.0,0.5064,0.0,0.5208,0.0,0.0,0.516,0.0,0.5504
2858,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4832,0.0,0.4896,0.0,0.5128,0.0,0.5248,0.0,0.0,0.5016,0.0,0.5536
2859,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4968,0.0,0.508,0.0,0.5256,0.0,0.5384,0.0,0.0,0.4816,0.0,0.5632
2860,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5072,0.0,0.5288,0.0,0.548,0.0,0.5584,0.0,0.0,0.46,0.0,0.5824
2861,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4944,0.0,0.5312,0.0,0.5592,0.0,0.5688,0.0,0.0,0.4304,0.0,0.6016
2862,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4784,0.044,0.5208,0.0512,0.5568,0.0512,0.572,0.0496,0.0416,0.4024,0.0568,0.6192
2863,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4784,0.1696,0.52,0.1912,0.5584,0.1848,0.5824,0.1816,0.1856,0.3944,0.1944,0.6384
2864,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4832,0.3256,0.5256,0.3392,0.56,0.3416,0.5912,0.3264,0.3304,0.3944,0.3344,0.6528
2865,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.484,0.4416,0.5208,0.4544,0.5536,0.448,0.592,0.448,0.4488,0.3968,0.4528,0.6608
2866,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4872,0.5288,0.508,0.5336,0.5392,0.532,0.5848,0.524,0.524,0.4024,0.5336,0.66
2867,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.504,0.5632,0.5024,0.5712,0.5272,0.5688,0.5688,0.5664,0.564,0.4136,0.5688,0.644
2868,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5232,0.5712,0.5128,0.572,0.524,0.5696,0.5496,0.568,0.58,0.4216,0.568,0.616
2869,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5272,0.5376,0.5232,0.5384,0.528,0.536,0.5408,0.5344,0.548,0.4192,0.5304,0.5896
2870,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5248,0.4672,0.5296,0.468,0.5352,0.4656,0.5424,0.4624,0.4792,0.4184,0.452,0.5752
2871,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5232,0.3616,0.5336,0.3608,0.5448,0.3584,0.552,0.3544,0.3712,0.4208,0.3392,0.5784
2872,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5288,0.2256,0.5424,0.2208,0.5576,0.2192,0.5648,0.2136,0.2352,0.432,0.1952,0.5872
2873,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.536,0.0784,0.5408,0.0728,0.5608,0.0712,0.572,0.0656,0.0864,0.4464,0.0504,0.5976
2874,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5416,0.0008,0.5352,0.0,0.5576,0.0,0.5704,0.0,0.0016,0.4536,0.0,0.604
2875,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5432,0.0,0.5464,0.0,0.5648,0.0,0.5768,0.0,0.0,0.4496,0.0,0.608
2876,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5352,0.0,0.5528,0.0,0.5736,0.0,0.58,0.0,0.0,0.4416,0.0,0.608
2877,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5176,0.0,0.5464,0.0,0.568,0.0,0.572,0.0,0.0,0.4328,0.0,0.6056
2878,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.0,0.528,0.0,0.5488,0.0,0.556,0.0,0.0,0.4256,0.0,0.5992
2879,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4952,0.0,0.5216,0.0,0.54,0.0,0.5456,0.0,0.0,0.4192,0.0,0.596
2880,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5056,0.0,0.524,0.0,0.544,0.0,0.5456,0.0,0.0,0.4184,0.0,0.5936
2881,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5168,0.0,0.5264,0.0,0.5464,0.0,0.5464,0.0,0.0,0.4312,0.0,0.588
2882,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.536,0.0,0.5368,0.0,0.5568,0.0,0.5544,0.0,0.0,0.4568,0.0,0.5832
2883,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.56,0.0,0.5552,0.0,0.5768,0.0,0.5712,0.0,0.0,0.4896,0.0,0.5832
2884,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5832,0.0,0.5768,0.0,0.6008,0.0,0.592,0.0,0.0,0.5256,0.0,0.5832
2885,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6016,0.0,0.5896,0.0,0.6112,0.0,0.5976,0.0,0.0,0.5632,0.0,0.5728
2886,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6136,0.0496,0.5896,0.052,0.6064,0.0512,0.5856,0.0512,0.0432,0.592,0.06,0.552
2887,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6216,0.1984,0.592,0.2024,0.6024,0.1992,0.5744,0.1928,0.184,0.604,0.2072,0.5352
2888,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6176,0.3472,0.5952,0.3496,0.5976,0.3464,0.5592,0.3392,0.3328,0.6056,0.348,0.52
2889,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6088,0.4656,0.584,0.4656,0.584,0.4624,0.5376,0.4592,0.4528,0.6256,0.4576,0.5032
2890,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6192,0.5464,0.5664,0.544,0.5568,0.5392,0.508,0.5376,0.5328,0.64,0.5256,0.4768
2891,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6096,0.592,0.556,0.5848,0.5288,0.5768,0.4688,0.5744,0.5816,0.6168,0.5536,0.4464
2892,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5648,0.5976,0.532,0.5864,0.512,0.58,0.4488,0.5784,0.588,0.5624,0.5544,0.42
2893,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4968,0.564,0.4808,0.5512,0.4808,0.5472,0.4376,0.5424,0.56,0.4992,0.5176,0.4016
2894,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4352,0.492,0.4232,0.4792,0.4352,0.476,0.4152,0.4712,0.4928,0.4456,0.4432,0.4008
2895,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.396,0.3824,0.3792,0.3688,0.3928,0.3656,0.3904,0.3576,0.3864,0.4088,0.3344,0.4128
2896,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.376,0.2376,0.3552,0.2248,0.3672,0.2224,0.372,0.2144,0.2456,0.3848,0.1936,0.42
2897,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3808,0.0808,0.3608,0.0736,0.3736,0.072,0.3792,0.0656,0.0896,0.3704,0.0504,0.4344
2898,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3872,0.0008,0.3752,0.0,0.3952,0.0,0.4016,0.0,0.0016,0.364,0.0,0.4552
2899,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.392,0.0,0.3896,0.0,0.4224,0.0,0.432,0.0,0.0,0.38,0.0,0.4784
2900,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4088,0.0,0.4056,0.0,0.4456,0.0,0.4616,0.0,0.0,0.4168,0.0,0.5072
2901,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4312,0.0,0.4296,0.0,0.4648,0.0,0.4848,0.0,0.0,0.4504,0.0,0.5408
2902,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4472,0.0,0.4512,0.0,0.48,0.0,0.4984,0.0,0.0,0.4704,0.0,0.5664
2903,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4648,0.0,0.4704,0.0,0.4928,0.0,0.508,0.0,0.0,0.4728,0.0,0.5752
2904,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4792,0.0,0.4888,0.0,0.508,0.0,0.5152,0.0,0.0,0.4688,0.0,0.5656
2905,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.48,0.0,0.4992,0.0,0.5264,0.0,0.5224,0.0,0.0,0.4608,0.0,0.5472
2906,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.484,0.0,0.5104,0.0,0.548,0.0,0.5344,0.0,0.0,0.4568,0.0,0.5288
2907,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4928,0.0,0.5184,0.0,0.5632,0.0,0.5488,0.0,0.0,0.448,0.0,0.5248
2908,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4984,0.0,0.5256,0.0,0.5664,0.0,0.5544,0.0,0.0,0.4232,0.0,0.5376
2909,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4768,0.0,0.5128,0.0,0.548,0.0,0.5368,0.0,0.0,0.3944,0.0,0.5352
2910,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4416,0.0504,0.4768,0.052,0.5096,0.0504,0.5024,0.0512,0.0432,0.388,0.0592,0.5152
2911,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.432,0.1936,0.4384,0.1976,0.4648,0.1976,0.4648,0.1992,0.1784,0.404,0.2032,0.4952
2912,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4376,0.336,0.412,0.3416,0.4216,0.344,0.4208,0.3416,0.3184,0.4144,0.344,0.4736
2913,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4352,0.4512,0.3976,0.4552,0.3928,0.46,0.384,0.4576,0.448,0.412,0.4552,0.4416
2914,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4184,0.532,0.384,0.5336,0.3704,0.5376,0.3568,0.536,0.5296,0.4024,0.5304,0.4032
2915,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4008,0.5728,0.3704,0.5744,0.3552,0.5784,0.3448,0.5752,0.5656,0.3896,0.5664,0.3752
2916,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.384,0.5808,0.3616,0.5792,0.3488,0.5816,0.3416,0.576,0.5768,0.3672,0.5656,0.3648
