,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,BRB biomass,SVG diesel,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
8072,-0.0,5.264845890410959,20.05,9.10515410958904,-0.0,20.474999999999998,34.22500000000001,-0.0,1.8461849710982658,0.17381502890173417,-0.0,-0.0,-0.0,119.7,126.39999999999999,-0.0,6.6,9.4,-0.0,70.3,131.11556728232188,-0.0,24.68443271767812,-0.0,32.4,14.350964187327827,11.149035812672174,-0.0,146.96000000000004,1.139999999999958,-0.0,-0.0,3.6958448453328976,15.17158146282151,-0.0,3.9325736918455925,-0.0,3.59710144927536,19.44,10.162898550724641
8073,-0.0,7.517260273972604,19.900000000000002,7.622739726027393,-0.0,-0.0,56.05,-0.0,1.844508670520231,0.24549132947976887,-0.0,-0.0,-0.0,114.75,142.75,-0.0,6.6,9.799999999999999,-0.0,68.7,165.2,-0.0,-0.0,-0.0,31.900000000000002,19.45950413223141,9.840495867768592,-0.0,152.8,-0.0,-0.0,-0.0,5.107936507936505,14.677393141556966,-0.0,3.7146703505065295,-0.0,4.951304347826084,20.07,9.278695652173912
8074,-0.0,9.078750000000001,19.55,6.661249999999997,-0.0,-0.0,56.94,-0.0,1.8561271676300577,0.29387283236994227,-0.0,-0.0,-0.0,50.418181818181864,213.18181818181816,-0.0,6.6,9.799999999999999,-0.0,28.275725593667573,208.42427440633242,-0.0,-0.0,-0.0,31.75,22.652341597796152,7.597658402203848,-0.0,154.6,-0.0,-0.0,-0.0,5.9708814128609315,14.356170732735011,-0.0,3.472947854404058,-0.0,5.831536231884054,20.400000000000002,8.168463768115942
8075,-0.0,9.852585616438358,19.025,7.142414383561647,-0.0,-0.0,57.08,-0.0,1.7892485549132946,0.3207514450867053,-0.0,-0.0,-0.0,104.69999999999999,154.40000000000003,-0.0,6.6,10.200000000000001,-0.0,16.178627968337793,221.7213720316622,-0.0,-0.0,-0.0,31.4,24.13112947658403,6.868870523415971,-0.0,154.8,-0.0,-0.0,-0.0,6.354412481716232,13.86198241147047,-0.0,3.7836051068132983,-0.0,6.254724637681155,20.669999999999998,7.775275362318849
8076,-0.0,9.976952054794522,18.3,7.473047945205478,-0.0,-0.0,56.59,-0.0,1.7834248554913292,0.3265751445086706,-0.0,-0.0,-0.0,30.297916666666737,233.8020833333333,-0.0,6.6,10.1,-0.0,16.0786279683378,221.7213720316622,-0.0,-0.0,-0.0,30.349999999999998,24.164738292011023,7.8852617079889775,-0.0,158.9,-0.0,-0.0,-0.0,6.1975134080936085,13.071281097447198,-0.0,4.731205494459194,-0.0,6.263188405797098,20.88,7.756811594202902
8077,-0.0,9.43803082191781,17.375,9.15696917808219,-0.0,-0.0,57.45,-0.0,1.8204479768786126,0.30955202312138735,-0.0,-0.0,-0.0,42.9079545454546,218.8920454545454,-0.0,6.6,9.799999999999999,-0.0,29.712664907651742,207.18733509234826,-0.0,-0.0,-0.0,28.999999999999996,22.719559228650144,10.680440771349854,-0.0,158.5,-0.0,-0.0,-0.0,5.918581721653391,12.32999861555038,-0.0,5.151419662796227,-0.0,5.865391304347822,20.310000000000002,8.324608695652175
8078,-0.0,8.194366438356164,16.675,9.390633561643833,-0.0,-0.0,55.43,-0.0,1.750765895953757,0.2692341040462429,-0.0,-0.0,-0.0,99.30000000000001,150.79999999999998,-0.0,6.6,9.500000000000002,-0.0,50.389973614775755,177.81002638522423,-0.0,-0.0,-0.0,28.050000000000004,19.493112947658407,11.956887052341592,-0.0,133.884,18.316,-0.0,-0.0,5.081786662332734,11.61342554971679,-0.0,5.804787787950476,-0.0,4.993623188405794,19.41,9.096376811594206
8079,-0.0,6.259777397260275,16.25,11.920222602739724,-0.0,3.0027590361445746,51.287240963855425,-0.0,1.8643786127167628,0.20562138728323706,-0.0,9.996022727272745,-0.0,98.10000000000001,141.80397727272725,-0.0,6.6,9.200000000000001,-0.0,63.3,128.95092348284956,-0.0,34.849076517150436,-0.0,27.900000000000002,14.754269972451795,16.045730027548206,-0.0,144.622,5.877999999999986,-0.0,-0.0,3.844027303754264,11.19336547664193,-0.0,7.662607219603806,-0.0,3.791768115942027,18.54,10.468231884057971
8080,-0.0,3.6204452054794527,16.175,13.254554794520544,8.624349397590358,16.075,28.53065060240964,-0.0,1.9026300578034683,0.11736994219653184,-0.0,15.0,50.0,98.25,77.72253787878786,3.9274621212121446,6.6,8.8,0.32374670184699283,63.7,66.17625329815301,41.4,50.0,-0.0,28.349999999999998,8.166942148760333,21.883057851239666,40.55399999999999,77.15400000000001,18.392,10.0,-0.0,2.170437185112952,11.069818396325793,0.9597444185612538,8.0,-0.0,2.1497971014492743,17.31,12.74020289855073
8081,-0.0,0.4007363013698631,15.950000000000001,17.209263698630135,35.147445783132525,15.825,2.37755421686747,-0.0,2.018352601156069,0.011647398843930639,63.30530303030304,15.0,50.0,97.35000000000001,6.344696969696969,10.0,6.6,9.3,63.22453825857523,62.8,5.875461741424801,41.4,50.0,-0.0,28.499999999999996,0.7393939393939395,28.360606060606063,112.36600000000001,5.344000000000001,19.19,10.0,-0.0,0.21791538003142086,11.069818396325793,2.7122662236427857,8.0,-0.0,0.3046956521739128,15.81,16.385304347826086
