,MSR geothermal,GLP geothermal,DMA geothermal,MTQ geothermal,LCA geothermal,SKN geothermal,SVG geothermal,GRD geothermal,ATG wind,ATG solar pv,MSR wind,MSR solar pv,GLP wind,GLP solar pv,DMA wind,DMA solar pv,MTQ wind,MTQ solar pv,LCA wind,LCA solar pv,SKN wind,SKN solar pv,SVG wind,SVG solar pv,GRD wind,GRD solar pv,BRB wind,BRB solar pv
2566,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4912,0.0,0.470933334,0.0,0.4904,0.0,0.496,0.0,0.5416,0.0,0.6048,0.0,0.4312,0.0,0.6344,0.0,0.5432,0.0,0.6336,0.0
2567,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5024,0.0,0.488533334,0.0,0.5168,0.0,0.5224,0.0,0.5544,0.0,0.608,0.0,0.4464,0.0,0.6304,0.0,0.5512,0.0,0.6288,0.0
2568,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.516,0.0,0.497866666,0.0,0.5336,0.0,0.5392,0.0,0.5568,0.0,0.6032,0.0,0.444,0.0,0.6224,0.0,0.5608,0.0,0.612,0.0
2569,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5264,0.0,0.501066666,0.0,0.5424,0.0,0.5424,0.0,0.5544,0.0,0.5992,0.0,0.4344,0.0,0.616,0.0,0.5784,0.0,0.5952,0.0
2570,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5296,0.0,0.5008,0.0,0.5448,0.0,0.5408,0.0,0.5512,0.0,0.5976,0.0,0.428,0.0,0.6136,0.0,0.596,0.0,0.5832,0.0
2571,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5368,0.0,0.505866666,0.0,0.5448,0.0,0.5432,0.0,0.556,0.0,0.604,0.0,0.436,0.0,0.6192,0.0,0.6128,0.0,0.5856,0.0
2572,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5544,0.0,0.519733334,0.0,0.5488,0.0,0.5488,0.0,0.5632,0.0,0.6096,0.0,0.456,0.0,0.6224,0.0,0.6296,0.0,0.6,0.0
2573,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.56,0.0,0.5232,0.0,0.5424,0.0,0.5384,0.0,0.548,0.0,0.5976,0.0,0.4672,0.0,0.6152,0.0,0.6456,0.0,0.6,0.0
2574,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5496,0.04,0.514933334,0.0344,0.5248,0.0368,0.5144,0.0352,0.5232,0.0424,0.5744,0.0424,0.4704,0.0336,0.6032,0.036,0.6512,0.0288,0.5864,0.056
2575,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.54,0.1688,0.512266666,0.1584,0.5232,0.1696,0.5184,0.1752,0.5224,0.1824,0.5632,0.184,0.4736,0.1624,0.6064,0.1792,0.6488,0.1496,0.5768,0.2048
2576,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5288,0.3096,0.5072,0.2968,0.5256,0.3056,0.5328,0.32,0.5336,0.3304,0.568,0.3344,0.4672,0.296,0.6136,0.3088,0.6488,0.2768,0.572,0.3528
2577,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5056,0.4272,0.490666666,0.4144,0.5176,0.4192,0.5352,0.416,0.5408,0.4408,0.572,0.452,0.4488,0.408,0.612,0.448,0.64,0.384,0.5832,0.4624
2578,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.476,0.5072,0.4664,0.4944,0.5,0.5136,0.5296,0.5248,0.5408,0.5232,0.564,0.524,0.4232,0.4904,0.6008,0.5352,0.6312,0.508,0.592,0.5248
2579,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4712,0.5472,0.460533334,0.5384,0.496,0.5584,0.5304,0.5704,0.5424,0.56,0.5592,0.5696,0.4144,0.532,0.5904,0.5744,0.6408,0.5648,0.5896,0.5712
2580,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.476,0.5592,0.465066666,0.5488,0.5016,0.5672,0.5352,0.5768,0.5464,0.58,0.5576,0.5776,0.4176,0.54,0.5816,0.5712,0.6488,0.5656,0.5824,0.5744
2581,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.48,0.5304,0.468533334,0.5208,0.5032,0.5344,0.5408,0.5376,0.552,0.5464,0.5584,0.544,0.4224,0.5144,0.5712,0.5304,0.6512,0.5192,0.576,0.5336
2582,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.492,0.4656,0.482133334,0.4488,0.5128,0.4632,0.5472,0.4648,0.5624,0.4632,0.5688,0.46,0.4416,0.4472,0.5696,0.4648,0.6568,0.4464,0.5792,0.4528
2583,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5168,0.3608,0.507466666,0.3512,0.532,0.3536,0.5616,0.3568,0.576,0.3512,0.5816,0.3448,0.4736,0.3496,0.572,0.348,0.6568,0.3416,0.592,0.3344
2584,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5512,0.2224,0.541333334,0.2176,0.5584,0.212,0.5856,0.216,0.596,0.2024,0.5992,0.2,0.5144,0.2216,0.5808,0.2016,0.6504,0.1936,0.5984,0.1888
2585,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5768,0.0736,0.568533334,0.0744,0.584,0.068,0.6104,0.0656,0.6152,0.06,0.6192,0.0544,0.5448,0.0792,0.6008,0.0568,0.6472,0.0528,0.6024,0.0456
2586,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.588,0.0,0.584533334,0.0,0.5992,0.0,0.6264,0.0,0.6288,0.0,0.6368,0.0,0.5664,0.0,0.6248,0.0,0.6464,0.0,0.6136,0.0
2587,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5944,0.0,0.595733334,0.0,0.6104,0.0,0.6376,0.0,0.6368,0.0,0.6472,0.0,0.5824,0.0,0.636,0.0,0.6416,0.0,0.6272,0.0
2588,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5968,0.0,0.5984,0.0,0.612,0.0,0.6352,0.0,0.6336,0.0,0.6456,0.0,0.5864,0.0,0.6344,0.0,0.6296,0.0,0.636,0.0
2589,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5944,0.0,0.5928,0.0,0.6024,0.0,0.62,0.0,0.6208,0.0,0.6344,0.0,0.5816,0.0,0.6288,0.0,0.6256,0.0,0.6328,0.0
2590,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5856,0.0,0.5792,0.0,0.5808,0.0,0.5968,0.0,0.6,0.0,0.616,0.0,0.5712,0.0,0.6144,0.0,0.628,0.0,0.6216,0.0
2591,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.572,0.0,0.5648,0.0,0.5576,0.0,0.5816,0.0,0.5864,0.0,0.6024,0.0,0.5648,0.0,0.6016,0.0,0.6288,0.0,0.6112,0.0
2592,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.564,0.0,0.561866666,0.0,0.548,0.0,0.5832,0.0,0.5904,0.0,0.6056,0.0,0.5736,0.0,0.6056,0.0,0.6288,0.0,0.6,0.0
2593,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5744,0.0,0.575733334,0.0,0.5712,0.0,0.6176,0.0,0.6208,0.0,0.6304,0.0,0.5816,0.0,0.6256,0.0,0.6392,0.0,0.5928,0.0
2594,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5856,0.0,0.5888,0.0,0.6,0.0,0.644,0.0,0.648,0.0,0.6496,0.0,0.5808,0.0,0.6392,0.0,0.6504,0.0,0.6008,0.0
2595,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.592,0.0,0.594666666,0.0,0.6112,0.0,0.648,0.0,0.6504,0.0,0.6512,0.0,0.5808,0.0,0.6368,0.0,0.6528,0.0,0.6176,0.0
2596,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5968,0.0,0.597066666,0.0,0.612,0.0,0.644,0.0,0.6464,0.0,0.6464,0.0,0.5824,0.0,0.6368,0.0,0.6464,0.0,0.6208,0.0
2597,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5992,0.0,0.597333334,0.0,0.6104,0.0,0.6408,0.0,0.6416,0.0,0.6376,0.0,0.5824,0.0,0.6296,0.0,0.6368,0.0,0.5944,0.0
2598,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6032,0.0432,0.600533334,0.0408,0.612,0.0432,0.636,0.0432,0.632,0.0424,0.6264,0.0424,0.5864,0.0384,0.6152,0.0368,0.6184,0.0336,0.5624,0.0536
2599,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6168,0.1856,0.612,0.184,0.6208,0.1904,0.6336,0.1824,0.6256,0.1848,0.6216,0.18,0.5984,0.1848,0.608,0.18,0.6104,0.1664,0.5464,0.1856
2600,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6352,0.3408,0.6296,0.34,0.636,0.3416,0.6456,0.3232,0.6328,0.3296,0.6232,0.3472,0.6176,0.3416,0.6056,0.3336,0.6144,0.3144,0.5448,0.3352
2601,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6504,0.4664,0.645066666,0.4632,0.6528,0.4576,0.6648,0.4328,0.6464,0.4704,0.6272,0.4696,0.632,0.468,0.6056,0.4592,0.6208,0.4424,0.5416,0.472
2602,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.656,0.56,0.652,0.5512,0.6624,0.5384,0.6736,0.5192,0.652,0.5568,0.6312,0.5512,0.6376,0.5536,0.6128,0.5448,0.6312,0.5432,0.5232,0.5504
2603,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.652,0.6048,0.648533334,0.5976,0.66,0.5832,0.6712,0.5752,0.652,0.6,0.6352,0.592,0.6336,0.6016,0.6128,0.5912,0.6392,0.588,0.5168,0.5824
2604,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.644,0.6104,0.6392,0.6024,0.6504,0.5848,0.6632,0.5808,0.6448,0.6016,0.6272,0.5976,0.6232,0.6088,0.5904,0.5936,0.6464,0.5864,0.5192,0.5672
2605,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6344,0.576,0.625866666,0.5664,0.6336,0.5368,0.6456,0.5096,0.6248,0.56,0.5992,0.5544,0.6096,0.5768,0.5424,0.544,0.6456,0.552,0.516,0.5256
2606,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6232,0.5016,0.612533334,0.4928,0.616,0.4432,0.6264,0.3872,0.5992,0.46,0.5648,0.4712,0.5984,0.508,0.5048,0.4792,0.6312,0.4864,0.5056,0.4512
2607,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6136,0.3864,0.602666666,0.3792,0.5992,0.3168,0.6088,0.252,0.5808,0.3368,0.5504,0.3592,0.5952,0.3968,0.5032,0.3672,0.6192,0.3752,0.4816,0.3344
2608,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6072,0.2368,0.5968,0.2304,0.5848,0.1832,0.5976,0.1304,0.572,0.1936,0.5488,0.2176,0.5984,0.2488,0.508,0.22,0.6232,0.2272,0.4552,0.1912
2609,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.608,0.0768,0.597333334,0.076,0.576,0.0576,0.5864,0.0416,0.5632,0.0568,0.544,0.064,0.608,0.0872,0.5112,0.0648,0.6352,0.0728,0.452,0.0488
2610,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6152,0.0,0.602666666,0.0,0.5744,0.0,0.5768,0.0,0.556,0.0,0.5392,0.0,0.6184,0.0008,0.5072,0.0,0.6296,0.0,0.4744,0.0
2611,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6248,0.0,0.6112,0.0,0.5848,0.0,0.5704,0.0,0.5472,0.0,0.5296,0.0,0.624,0.0,0.4888,0.0,0.5936,0.0,0.4944,0.0
2612,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6376,0.0,0.6184,0.0,0.5944,0.0,0.5624,0.0,0.5392,0.0,0.5208,0.0,0.6232,0.0,0.472,0.0,0.5384,0.0,0.4968,0.0
2613,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.652,0.0,0.626933334,0.0,0.6072,0.0,0.5536,0.0,0.5352,0.0,0.516,0.0,0.6216,0.0,0.468,0.0,0.4912,0.0,0.488,0.0
2614,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6592,0.0,0.634933334,0.0,0.6232,0.0,0.5424,0.0,0.5176,0.0,0.504,0.0,0.6224,0.0,0.456,0.0,0.4768,0.0,0.4704,0.0
2615,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.66,0.0,0.641066666,0.0,0.6368,0.0,0.5528,0.0,0.5072,0.0,0.4984,0.0,0.6264,0.0,0.4464,0.0,0.4848,0.0,0.4712,0.0
2616,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6552,0.0,0.642133334,0.0,0.636,0.0,0.5752,0.0,0.508,0.0,0.4944,0.0,0.6352,0.0,0.4456,0.0,0.4976,0.0,0.4712,0.0
2617,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6456,0.0,0.635733334,0.0,0.6248,0.0,0.5816,0.0,0.508,0.0,0.484,0.0,0.6368,0.0,0.4408,0.0,0.5,0.0,0.4568,0.0
2618,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6256,0.0,0.622133334,0.0,0.6096,0.0,0.5792,0.0,0.5096,0.0,0.4784,0.0,0.6312,0.0,0.4344,0.0,0.4816,0.0,0.4528,0.0
2619,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6072,0.0,0.610666666,0.0,0.5952,0.0,0.5752,0.0,0.52,0.0,0.4936,0.0,0.6296,0.0,0.4408,0.0,0.4576,0.0,0.4688,0.0
2620,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6072,0.0,0.6096,0.0,0.5944,0.0,0.5776,0.0,0.5392,0.0,0.52,0.0,0.6272,0.0,0.4672,0.0,0.4432,0.0,0.4968,0.0
2621,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.62,0.0,0.610933334,0.0,0.588,0.0,0.576,0.0,0.5528,0.0,0.5352,0.0,0.6248,0.0,0.4824,0.0,0.4384,0.0,0.5264,0.0
2622,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6272,0.0408,0.611466666,0.0352,0.584,0.0408,0.5744,0.0464,0.5608,0.0432,0.536,0.0424,0.6232,0.036,0.4728,0.0416,0.4312,0.028,0.5472,0.0352
2623,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6344,0.1768,0.624,0.1632,0.6144,0.1736,0.5752,0.1856,0.5552,0.1672,0.5344,0.1872,0.6232,0.1728,0.4752,0.1784,0.4176,0.1448,0.5632,0.1608
2624,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6368,0.3208,0.6304,0.312,0.632,0.3192,0.5824,0.34,0.5544,0.3088,0.54,0.3384,0.6224,0.324,0.4904,0.3248,0.4048,0.2744,0.56,0.304
2625,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6352,0.4456,0.6312,0.432,0.6368,0.44,0.6016,0.4576,0.568,0.4296,0.552,0.456,0.6216,0.448,0.5184,0.4408,0.3984,0.3944,0.5384,0.42
2626,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6288,0.5296,0.626133334,0.5176,0.6336,0.532,0.6128,0.5384,0.584,0.5192,0.5664,0.5352,0.616,0.5328,0.5552,0.52,0.404,0.4904,0.5232,0.4984
2627,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6152,0.5776,0.612266666,0.5656,0.6224,0.5728,0.6096,0.5784,0.5944,0.5528,0.58,0.5712,0.5992,0.5792,0.5744,0.564,0.4208,0.5656,0.5168,0.524
2628,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5992,0.584,0.593866666,0.576,0.608,0.5752,0.6,0.5808,0.5944,0.5368,0.5816,0.5648,0.5744,0.588,0.5616,0.5752,0.4336,0.5816,0.5264,0.532
2629,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5792,0.548,0.572266666,0.5416,0.588,0.5416,0.5856,0.5472,0.584,0.4952,0.5704,0.5088,0.5496,0.5584,0.5416,0.5192,0.428,0.548,0.5384,0.5008
2630,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5552,0.48,0.549866666,0.472,0.5664,0.4728,0.5728,0.4712,0.5712,0.4168,0.5576,0.4224,0.528,0.4896,0.5288,0.4464,0.4144,0.476,0.536,0.4296
2631,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5296,0.3712,0.5272,0.3624,0.5464,0.3616,0.5632,0.356,0.5632,0.3072,0.5512,0.3088,0.5056,0.38,0.5216,0.3288,0.416,0.36,0.5216,0.3296
2632,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5096,0.2296,0.510666666,0.2256,0.5328,0.2128,0.564,0.212,0.5624,0.1736,0.5496,0.164,0.4896,0.2408,0.5208,0.1784,0.44,0.212,0.5088,0.1888
2633,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5016,0.0752,0.5056,0.076,0.5272,0.0656,0.5712,0.064,0.5632,0.0464,0.5472,0.0416,0.488,0.0856,0.5224,0.048,0.468,0.0592,0.4968,0.048
2634,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5024,0.0,0.5088,0.0,0.5288,0.0,0.5736,0.0,0.5616,0.0,0.5448,0.0,0.4952,0.0008,0.52,0.0,0.4904,0.0,0.4976,0.0
2635,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5184,0.0,0.524,0.0,0.544,0.0,0.5856,0.0,0.5648,0.0,0.544,0.0,0.5096,0.0,0.5128,0.0,0.492,0.0,0.5072,0.0
2636,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5408,0.0,0.544266666,0.0,0.5616,0.0,0.5952,0.0,0.5672,0.0,0.5408,0.0,0.5304,0.0,0.5008,0.0,0.4784,0.0,0.5048,0.0
2637,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5632,0.0,0.5608,0.0,0.5776,0.0,0.604,0.0,0.5704,0.0,0.532,0.0,0.5416,0.0,0.4872,0.0,0.4776,0.0,0.4944,0.0
2638,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.576,0.0,0.568266666,0.0,0.5864,0.0,0.6056,0.0,0.568,0.0,0.5104,0.0,0.5424,0.0,0.4688,0.0,0.4856,0.0,0.4808,0.0
2639,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5856,0.0,0.576266666,0.0,0.5928,0.0,0.612,0.0,0.5768,0.0,0.4936,0.0,0.5504,0.0,0.4472,0.0,0.4864,0.0,0.4944,0.0
2640,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5984,0.0,0.5888,0.0,0.6032,0.0,0.6088,0.0,0.584,0.0,0.4888,0.0,0.5648,0.0,0.412,0.0,0.4856,0.0,0.5296,0.0
2641,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6072,0.0,0.599733334,0.0,0.6216,0.0,0.6184,0.0,0.5976,0.0,0.5152,0.0,0.5704,0.0,0.3952,0.0,0.4872,0.0,0.544,0.0
2642,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6104,0.0,0.6088,0.0,0.6416,0.0,0.632,0.0,0.6088,0.0,0.5616,0.0,0.5744,0.0,0.4152,0.0,0.4792,0.0,0.5384,0.0
2643,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.612,0.0,0.614666666,0.0,0.652,0.0,0.6488,0.0,0.616,0.0,0.592,0.0,0.58,0.0,0.4448,0.0,0.4512,0.0,0.5384,0.0
2644,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6176,0.0,0.621866666,0.0,0.6632,0.0,0.6712,0.0,0.6256,0.0,0.5984,0.0,0.5848,0.0,0.4768,0.0,0.4184,0.0,0.5568,0.0
2645,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6136,0.0,0.617333334,0.0,0.656,0.0,0.6744,0.0,0.62,0.0,0.5824,0.0,0.5824,0.0,0.516,0.0,0.4056,0.0,0.572,0.0
2646,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.596,0.0456,0.605866666,0.0408,0.6368,0.032,0.6728,0.0288,0.6248,0.0416,0.5744,0.0368,0.5848,0.0392,0.536,0.0408,0.4048,0.04,0.5864,0.0392
2647,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5984,0.1936,0.6128,0.1816,0.6264,0.1376,0.6816,0.136,0.6504,0.1808,0.5944,0.1624,0.6136,0.1808,0.5568,0.1728,0.4064,0.1768,0.6,0.1584
2648,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.624,0.34,0.633866666,0.3216,0.6376,0.2488,0.6944,0.2424,0.6744,0.3152,0.6272,0.2864,0.64,0.32,0.5816,0.3024,0.4032,0.3112,0.6016,0.3024
2649,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6376,0.4544,0.640533334,0.436,0.6464,0.3368,0.6968,0.3096,0.684,0.3896,0.6464,0.4064,0.6376,0.44,0.5944,0.4248,0.4064,0.4408,0.5992,0.4296
2650,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6184,0.536,0.625333334,0.5224,0.6312,0.4128,0.6848,0.4216,0.6792,0.4784,0.6448,0.4928,0.6264,0.5328,0.5888,0.5096,0.412,0.5144,0.5872,0.5176
2651,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5936,0.5888,0.606933334,0.5584,0.6064,0.4496,0.6664,0.4536,0.6648,0.532,0.6312,0.5392,0.6208,0.5872,0.576,0.5488,0.4128,0.5688,0.5528,0.5576
2652,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5744,0.5968,0.586933334,0.5568,0.5824,0.408,0.6456,0.4144,0.6448,0.5184,0.6104,0.5184,0.604,0.596,0.5624,0.5216,0.4328,0.5536,0.5088,0.5488
2653,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5488,0.5504,0.558933334,0.5144,0.5528,0.3216,0.6224,0.3648,0.6232,0.4928,0.5888,0.5152,0.5752,0.5608,0.5496,0.528,0.4704,0.484,0.4696,0.5136
2654,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5216,0.4752,0.528533334,0.4512,0.5256,0.2616,0.6016,0.3024,0.608,0.4136,0.576,0.4448,0.5384,0.48,0.5368,0.4576,0.4952,0.4008,0.4408,0.4432
2655,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4816,0.368,0.489333334,0.3576,0.4912,0.216,0.5752,0.244,0.592,0.3016,0.564,0.3392,0.4952,0.3536,0.5152,0.3432,0.516,0.3104,0.4184,0.3384
2656,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4344,0.2256,0.449066666,0.196,0.4488,0.1448,0.5448,0.16,0.5696,0.1752,0.544,0.1928,0.464,0.1784,0.484,0.2024,0.5416,0.192,0.3888,0.1904
2657,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.408,0.0592,0.428533334,0.048,0.424,0.0384,0.5248,0.0496,0.5464,0.0528,0.5248,0.0544,0.4536,0.0464,0.4712,0.0504,0.5528,0.0528,0.3624,0.044
2658,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4064,0.0,0.4224,0.0,0.4128,0.0,0.5072,0.0,0.5264,0.0,0.5112,0.0,0.448,0.0,0.4728,0.0,0.5544,0.0,0.344,0.0
2659,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4032,0.0,0.4168,0.0,0.404,0.0,0.492,0.0,0.5008,0.0,0.4888,0.0,0.4432,0.0,0.4592,0.0,0.5464,0.0,0.328,0.0
2660,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4032,0.0,0.420533334,0.0,0.3976,0.0,0.4736,0.0,0.4832,0.0,0.4704,0.0,0.4608,0.0,0.4384,0.0,0.5376,0.0,0.3048,0.0
2661,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4368,0.0,0.444266666,0.0,0.4048,0.0,0.4744,0.0,0.48,0.0,0.4704,0.0,0.4912,0.0,0.4544,0.0,0.5304,0.0,0.2904,0.0
2662,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4528,0.0,0.462133334,0.0,0.4256,0.0,0.476,0.0,0.4776,0.0,0.4712,0.0,0.508,0.0,0.4672,0.0,0.5192,0.0,0.2856,0.0
2663,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.452,0.0,0.462933334,0.0,0.412,0.0,0.4576,0.0,0.4704,0.0,0.4672,0.0,0.5248,0.0,0.4632,0.0,0.5136,0.0,0.2984,0.0
2664,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4592,0.0,0.455466666,0.0,0.4016,0.0,0.4264,0.0,0.4416,0.0,0.4416,0.0,0.5056,0.0,0.432,0.0,0.5096,0.0,0.316,0.0
2665,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4504,0.0,0.446933334,0.0,0.408,0.0,0.4224,0.0,0.416,0.0,0.404,0.0,0.4824,0.0,0.384,0.0,0.5192,0.0,0.3256,0.0
2666,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.428,0.0,0.434933334,0.0,0.4072,0.0,0.4344,0.0,0.4216,0.0,0.3944,0.0,0.4696,0.0,0.352,0.0,0.5136,0.0,0.3184,0.0
2667,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4096,0.0,0.4272,0.0,0.404,0.0,0.4424,0.0,0.4336,0.0,0.3984,0.0,0.468,0.0,0.3352,0.0,0.4904,0.0,0.3144,0.0
2668,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4136,0.0,0.416533334,0.0,0.3912,0.0,0.4328,0.0,0.432,0.0,0.3952,0.0,0.4448,0.0,0.3312,0.0,0.4824,0.0,0.3216,0.0
2669,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4032,0.0,0.404266666,0.0,0.3816,0.0,0.4432,0.0,0.4352,0.0,0.3944,0.0,0.428,0.0,0.3432,0.0,0.5048,0.0,0.328,0.0
2670,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3992,0.0344,0.401066666,0.0336,0.396,0.0472,0.4664,0.0464,0.4536,0.0376,0.404,0.0344,0.408,0.028,0.3656,0.0272,0.5376,0.036,0.332,0.0504
2671,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.372,0.152,0.370933334,0.1512,0.384,0.1872,0.4696,0.1824,0.4712,0.152,0.4176,0.144,0.3568,0.1384,0.3928,0.1256,0.5456,0.1592,0.3552,0.1792
2672,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3136,0.3016,0.315733334,0.2952,0.3336,0.3296,0.4416,0.3176,0.4728,0.2792,0.4184,0.272,0.3,0.292,0.3936,0.24,0.5192,0.2992,0.3992,0.3128
2673,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.2696,0.4216,0.282666666,0.4008,0.2944,0.4456,0.4104,0.4392,0.4536,0.4032,0.3896,0.384,0.284,0.4136,0.3608,0.3576,0.4648,0.3888,0.4288,0.4224
