,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Martinique Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen
3924,-2.1094237467877974e-15,-1.5987211554602254e-14,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3925,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3926,-2.1094237467877974e-15,-1.7763568394002505e-15,-1.1191048088221578e-13,2.220446049250313e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,-5.662137425588298e-15,-1.7763568394002505e-15,3.019806626980426e-14,0.0,-7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
3928,-5.662137425588298e-15,5.329070518200751e-15,-2.6645352591003757e-14,2.220446049250313e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,-3.3306690738754696e-16,-1.7763568394002505e-15,1.7763568394002505e-15,5.551115123125783e-17,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3930,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
3931,-2.1094237467877974e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,-2.1094237467877974e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,-2.1094237467877974e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3935,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3938,1.4432899320127035e-15,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,0.0,0.0
3939,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3940,1.4432899320127035e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
3941,1.4432899320127035e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
3942,-2.1094237467877974e-15,-3.552713678800501e-15,3.552713678800501e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,1.4432899320127035e-15,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3944,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945,-2.1094237467877974e-15,1.7763568394002505e-15,-1.7763568394002505e-15,2.220446049250313e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,-2.220446049250313e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-6.394884621840902e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,4.9960036108132044e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-6.394884621840902e-14,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
3949,-9.2148511043888e-15,-1.5987211554602254e-14,5.861977570020827e-14,2.220446049250313e-16,-7.105427357601002e-15,-1.4210854715202004e-14,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
3950,-2.1094237467877974e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
3951,1.4432899320127035e-15,-1.4210854715202004e-14,-4.263256414560601e-14,0.0,-7.105427357601002e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
3952,1.4432899320127035e-15,1.7763568394002505e-15,-3.019806626980426e-14,0.0,2.1316282072803006e-14,0.0,-1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,0.0,0.0
3953,3.552713678800501e-15,1.7763568394002505e-15,1.7763568394002505e-15,5.551115123125783e-17,-7.105427357601002e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
3954,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
3955,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,0.0,8.881784197001252e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3963,3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
3965,3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,3.552713678800501e-15,-1.7763568394002505e-15,-2.6645352591003757e-14,-5.551115123125783e-17,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,0.0,0.0,-7.105427357601002e-15,0.0,-3.552713678800501e-14,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0
3968,0.0,5.329070518200751e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
3969,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,2.1316282072803006e-14,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
3970,3.552713678800501e-15,5.329070518200751e-15,1.7763568394002505e-15,-2.220446049250313e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,2.220446049250313e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3972,0.0,-5.329070518200751e-15,1.1191048088221578e-13,-2.220446049250313e-16,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,-7.105427357601002e-15,-1.7763568394002505e-15,1.7763568394002505e-15,2.220446049250313e-16,-3.552713678800501e-14,0.0,-5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0
3974,-3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-3.552713678800501e-14,0.0,-2.842170943040401e-14,-3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,0.0
3975,0.0,0.0,0.0,0.0,2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,1.4210854715202004e-14,0.0,3.552713678800501e-15,0.0,0.0,0.0
3977,-1.7763568394002505e-15,3.552713678800501e-15,-3.552713678800501e-15,-1.1102230246251565e-16,-7.105427357601002e-15,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
3978,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,1.1102230246251565e-16,-7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0
3979,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,0.0,-5.329070518200751e-15,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
3982,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,0.0,0.0,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
3985,0.0,0.0,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3986,0.0,0.0,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.1102230246251565e-16,-2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,-1.1102230246251565e-16,-7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
3992,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,-6.394884621840902e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3994,0.0,5.329070518200751e-15,1.7763568394002505e-15,0.0,-3.552713678800501e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,0.0,1.7763568394002505e-15,5.5067062021407764e-14,0.0,-7.105427357601002e-15,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0
3997,0.0,7.105427357601002e-15,0.0,0.0,4.973799150320701e-14,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
3998,0.0,-1.7763568394002505e-15,-5.5067062021407764e-14,0.0,2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,0.0,-1.7763568394002505e-15,-2.6645352591003757e-14,0.0,2.1316282072803006e-14,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
4000,0.0,-1.7763568394002505e-15,-1.2434497875801753e-14,0.0,2.1316282072803006e-14,0.0,1.4210854715202004e-14,-3.552713678800501e-15,0.0,0.0,0.0,0.0
4001,0.0,-3.552713678800501e-15,-2.4868995751603507e-14,-1.1102230246251565e-16,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
4002,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.1102230246251565e-16,7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
4003,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,3.552713678800501e-15,0.0,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
4009,0.0,0.0,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,0.0,0.0,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,0.0,0.0,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4012,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4013,0.0,0.0,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
4014,1.7763568394002505e-15,-3.552713678800501e-15,-1.0658141036401503e-14,1.1102230246251565e-16,7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
4015,3.552713678800501e-15,-1.7763568394002505e-15,1.7763568394002505e-15,-1.1102230246251565e-16,2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-7.105427357601002e-15,-7.105427357601002e-15,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
4017,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,-3.552713678800501e-14,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
4018,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,2.220446049250313e-16,-7.105427357601002e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
4019,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,2.1316282072803006e-14,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0
4020,0.0,-5.329070518200751e-15,5.5067062021407764e-14,0.0,-7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.0
4021,0.0,8.881784197001252e-15,-1.7763568394002505e-15,0.0,-7.105427357601002e-15,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
4022,0.0,-1.7763568394002505e-15,5.861977570020827e-14,0.0,2.1316282072803006e-14,0.0,0.0,-3.552713678800501e-15,-7.105427357601002e-15,0.0,0.0,0.0
4023,0.0,5.329070518200751e-15,1.7763568394002505e-15,0.0,2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4024,0.0,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
4025,0.0,1.7763568394002505e-15,1.7763568394002505e-15,-5.551115123125783e-17,-1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0
4026,0.0,5.329070518200751e-15,1.5987211554602254e-14,-5.551115123125783e-17,-7.105427357601002e-15,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0
4027,0.0,8.881784197001252e-15,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,0.0,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,0.0,1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4036,0.0,1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4037,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,0.0,1.7763568394002505e-15,8.881784197001252e-15,1.1102230246251565e-16,7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
4039,0.0,-1.7763568394002505e-15,-3.552713678800501e-15,0.0,1.4210854715202004e-14,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
4040,0.0,5.329070518200751e-15,-1.7763568394002505e-14,0.0,7.105427357601002e-15,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0
4041,0.0,-1.7763568394002505e-15,3.907985046680551e-14,0.0,-1.4210854715202004e-14,-7.105427357601002e-15,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
4042,0.0,-2.1316282072803006e-14,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,-3.552713678800501e-15,-7.105427357601002e-15,1.0658141036401503e-14,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
4044,-3.552713678800501e-15,-7.105427357601002e-15,1.0658141036401503e-14,2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
4045,-3.552713678800501e-15,-7.105427357601002e-15,1.0658141036401503e-14,0.0,0.0,-7.105427357601002e-15,1.4210854715202004e-14,0.0,3.552713678800501e-15,0.0,0.0,0.0
4046,0.0,1.2434497875801753e-14,1.0658141036401503e-14,0.0,0.0,7.105427357601002e-15,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0
4047,0.0,5.329070518200751e-15,1.0658141036401503e-14,-2.220446049250313e-16,-1.3322676295501878e-14,0.0,0.0,0.0,-1.7763568394002505e-15,0.0,0.0,0.0
4048,0.0,1.7763568394002505e-15,7.105427357601002e-15,-2.220446049250313e-16,7.105427357601002e-15,-3.552713678800501e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
4049,1.7763568394002505e-15,0.0,1.687538997430238e-14,0.0,-1.4210854715202004e-14,0.0,1.7763568394002505e-14,0.0,0.0,0.0,0.0,0.0
4050,-3.552713678800501e-15,-5.329070518200751e-15,1.0658141036401503e-14,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0
4051,0.0,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4052,1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,0.0,1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0
4054,0.0,1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0
4055,0.0,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4056,0.0,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
4057,-1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,0.0,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4060,-1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4061,0.0,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4062,0.0,-5.329070518200751e-15,1.0658141036401503e-14,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0
4063,-1.7763568394002505e-15,1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
4064,-3.552713678800501e-15,-1.7763568394002505e-15,1.0658141036401503e-14,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,-3.552713678800501e-15,-1.7763568394002505e-15,1.0658141036401503e-14,2.220446049250313e-16,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0
4066,0.0,-1.7763568394002505e-15,3.907985046680551e-14,-2.220446049250313e-16,0.0,0.0,-2.1316282072803006e-14,0.0,0.0,0.0,0.0,0.0
4067,0.0,8.881784197001252e-15,-2.1316282072803006e-14,2.220446049250313e-16,0.0,0.0,-5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0
4068,0.0,5.329070518200751e-15,1.0658141036401503e-14,2.220446049250313e-16,-2.842170943040401e-14,0.0,0.0,-7.105427357601002e-15,0.0,0.0,0.0,0.0
4069,0.0,-5.329070518200751e-15,-2.1316282072803006e-14,0.0,0.0,-1.4210854715202004e-14,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0
4070,1.7763568394002505e-15,-5.329070518200751e-15,-3.552713678800501e-14,0.0,0.0,-7.105427357601002e-15,-1.7763568394002505e-14,0.0,0.0,0.0,0.0,0.0
4071,0.0,1.7763568394002505e-15,0.0,1.1102230246251565e-16,0.0,-7.105427357601002e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0
4072,-3.552713678800501e-15,1.7763568394002505e-15,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4073,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0
4074,-1.7763568394002505e-15,1.7763568394002505e-15,7.105427357601002e-15,-1.1102230246251565e-16,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4075,-1.7763568394002505e-15,1.7763568394002505e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,1.7763568394002505e-15,1.7763568394002505e-15,7.105427357601002e-15,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4077,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,-1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,-1.7763568394002505e-15,-1.7763568394002505e-15,3.907985046680551e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4081,0.0,1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,-1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,0.0,1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,1.7763568394002505e-15,1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4085,-1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,1.7763568394002505e-15,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,-1.4210854715202004e-14,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
4088,3.552713678800501e-15,1.7763568394002505e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,0.0,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,2.842170943040401e-14,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
4090,0.0,-1.7763568394002505e-15,1.0658141036401503e-14,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
4091,0.0,-1.7763568394002505e-15,-1.0302869668521453e-13,2.220446049250313e-16,0.0,0.0,5.684341886080802e-14,-3.552713678800501e-15,0.0,0.0,0.0,0.0
4092,0.0,8.881784197001252e-15,6.394884621840902e-14,2.220446049250313e-16,0.0,-1.4210854715202004e-14,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0
4093,0.0,0.0,-4.796163466380676e-14,2.220446049250313e-16,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,0.0,1.2434497875801753e-14,1.0658141036401503e-14,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0
4095,-5.329070518200751e-15,-1.7763568394002505e-15,1.0658141036401503e-14,2.220446049250313e-16,-2.842170943040401e-14,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0
