,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA solar pv,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
175,11.185312435992437,14.044645250053017,-0.0,2.1171300275824976,46.92551494162971,-0.0,-0.0,-0.0,-0.0,145.44314493624387,98.76751200146133,-0.0,-0.0,2.9795579835380845,0.542374574798281,-0.0,124.2,87.86789317865475,-0.0,-0.0,57.080782083020594,16.93254070802666,-0.0,93.10670027274163,39.075,-0.0,1.688120895709904,8.700441506794494,-0.0,-0.0,3.05773876148322,40.58458449840463,-0.0
176,26.326406099348052,14.97251971101748,-0.0,36.9,15.719144969212206,-0.0,0.0935,-0.0,-0.0,-0.0,259.2106569377052,-0.0,-0.0,3.0524523684564473,1.058921788891882,-0.0,14.95926764990233,210.33389659409755,-0.0,-0.0,57.599999999999994,-0.0,-0.0,154.6697519984438,-0.0,-0.0,3.2688159162382684,8.614127602957247,-0.0,-0.0,6.002749826690561,39.843087826692006,-0.0
177,37.71632790916962,15.858218060119924,-0.0,-0.0,54.116894969212204,-0.0,0.13575,-0.0,-0.0,-0.0,267.01065693770516,-0.0,-0.0,3.1253467533748105,1.4463321994620828,-0.0,-0.0,231.6931642439999,-0.0,-0.0,-0.0,42.29304285443764,-0.0,186.84891350787208,36.525,-0.0,4.473520373631246,8.476025356817651,-0.0,-0.0,8.172757980001233,38.26122826037172,-0.0
178,45.082265367018294,16.575211961774283,-0.0,-0.0,61.99362004963709,-0.0,-0.0,-0.0,-0.0,168.90885781789052,97.00082403938974,-0.0,-0.0,3.2301324316949565,1.6968575982974794,-0.0,-0.0,237.79316424399988,-0.0,-0.0,27.65263972055707,49.03541200514508,-0.0,300.60670027274165,35.475,-0.0,5.294560991090153,8.25160920684081,-0.0,-0.0,9.567763221415237,36.036738245233835,-0.0
179,48.76523409594263,16.052702305602566,-0.0,40.8,14.70987995036291,-0.0,0.1765,-0.0,-0.0,172.0081029154665,105.30255402223865,-0.0,-0.0,3.3030268166133196,1.8544044985960275,-0.0,129.4,119.31085251289919,-0.0,-0.0,25.144516091613568,54.1688066994337,-0.0,302.73170027274165,34.65,-0.0,5.632185170232134,8.165295303003562,-0.0,-0.0,10.244129399070511,34.00998067588597,-0.0
180,47.424698302301394,16.996973080394493,-0.0,-0.0,61.923620049637094,-0.0,-0.0,-0.0,-0.0,-0.0,268.40968185728025,-0.0,-0.0,3.325806311900308,1.8776491232302395,-0.0,131.0,346.49316424399984,-0.0,-0.0,23.14707918571191,54.01557103691763,-0.0,339.008074789491,33.375,-0.0,5.632185170232134,8.044455837631418,-0.0,-0.0,10.328675171277421,32.47755422101321,-0.0
181,46.446327859212495,16.828268632946408,-0.0,-0.0,61.603620049637094,-0.0,-0.0,-0.0,-0.0,173.55772546425447,88.35195639302579,-0.0,-0.0,3.3622535043594897,1.7588432639887115,-0.0,133.6,342.4931642439999,-0.0,-0.0,55.00000000000001,51.946889592950576,-0.0,341.158074789491,31.424999999999997,-0.0,5.3099075446875155,7.95814193379417,-0.0,-0.0,9.765036689898025,30.697962208902894,-0.0
182,40.03523414589975,16.49085973805024,-0.0,-0.0,90.86923505666026,-0.0,-0.0,-0.0,-0.0,172.89360151477393,341.30682827718755,-0.0,-0.0,3.3941447977612733,1.5083178651533147,-0.0,136.4,298.8407342698316,-0.0,-0.0,56.10000000000001,44.821431285952926,-0.0,332.31,30.225,-0.0,4.603966079208829,8.044455837631418,-0.0,-0.0,8.398213372552991,28.52290530521251,-0.0
183,30.145781077491808,16.06909861943003,-0.0,40.300000000000004,90.33048754021243,-0.0,0.1095,-0.0,-0.0,171.12260431615908,321.16920306003186,-0.0,-0.0,3.398700696818671,1.1209074545831141,-0.0,138.2,216.06080962017444,-0.0,-0.0,58.3,33.32875659724705,-0.0,243.39,30.450000000000003,-0.0,3.468321113003985,8.458762576050201,-0.0,-0.0,6.340932915518199,26.446714624417147,-0.0
184,16.368749906330393,15.752777780464871,-0.0,39.2,58.08617795477407,-0.0,0.059,-0.0,-0.0,170.23710571685166,169.67429595624324,-0.0,-0.0,3.38047710058908,0.5966120322781092,-0.0,137.79999999999998,118.18265971995085,-0.0,-0.0,60.5,18.005190345639207,-0.0,124.83,31.875,-0.0,1.9183191996703455,8.959383218306234,-0.0,-0.0,3.565013394724676,24.864855058096868,-0.0
185,1.9778906136815892,15.71060166860285,-0.0,38.7,5.326680074455265,-0.0,0.0065,-0.0,-0.0,170.23710571685166,15.149490710378862,-0.0,-0.0,3.339474009072501,0.06198566569123212,-0.0,134.4,11.97445450906991,-0.0,-0.0,60.3,1.9920636127090188,-0.0,9.690000000000001,33.825,-0.0,0.260891411155167,9.218324929817976,-0.0,-0.0,0.60591136748285,23.579594160461642,-0.0
186,-0.0,16.005834451636996,-0.0,39.25,-0.0,-0.0,-0.0,-0.0,-0.0,171.5653536158128,-0.0,-0.0,-0.0,3.3622535043594897,-0.0,-0.0,134.20000000000002,-0.0,-0.0,-0.0,60.099999999999994,-0.0,-0.0,-0.0,36.6,-0.0,-0.0,9.339164395190123,-0.0,-0.0,-0.0,22.64036504295898,-0.0
187,-0.0,16.46977168211923,-0.0,40.35,-0.0,-0.0,-0.0,-0.0,-0.0,174.4432240635619,-0.0,-0.0,-0.0,3.4351478892778524,-0.0,-0.0,137.4,-0.0,-0.0,-0.0,60.5,-0.0,-0.0,-0.0,39.975,-0.0,-0.0,9.287376052887774,-0.0,-0.0,-0.0,22.393199485721436,-0.0
188,-0.0,16.91262085667045,-0.0,41.349999999999994,-0.0,-0.0,-0.0,-0.0,-0.0,178.87071706009903,-0.0,-0.0,-0.0,3.503486375138818,-0.0,-0.0,139.79999999999998,-0.0,-0.0,-0.0,60.6,-0.0,-0.0,-0.0,42.449999999999996,-0.0,-0.0,8.993908779841133,-0.0,-0.0,-0.0,22.294333262826417,-0.0
189,-0.0,17.25002975156662,-0.0,42.15,-0.0,-0.0,-0.0,-0.0,-0.0,182.63408610715553,-0.0,-0.0,-0.0,3.5399335675979993,-0.0,-0.0,139.6,-0.0,-0.0,-0.0,59.599999999999994,-0.0,-0.0,-0.0,42.9,-0.0,-0.0,8.579602041422348,-0.0,-0.0,-0.0,22.14603392848389,-0.0
190,-0.0,17.608526702393796,-0.0,42.65,-0.0,-0.0,-0.0,-0.0,-0.0,184.62645795559723,-0.0,-0.0,-0.0,3.5353776685406015,-0.0,-0.0,136.8,-0.0,-0.0,-0.0,57.49999999999999,-0.0,-0.0,-0.0,41.550000000000004,-0.0,-0.0,8.130769741468663,-0.0,-0.0,-0.0,22.442632597168945,-0.0
191,-0.0,18.009199765082997,-0.0,43.15,-0.0,-0.0,-0.0,-0.0,-0.0,186.17608050438523,-0.0,-0.0,-0.0,3.544489466655397,-0.0,-0.0,136.8,-0.0,-0.0,-0.0,58.4,-0.0,-0.0,-0.0,40.650000000000006,-0.0,-0.0,8.199820864538461,-0.0,-0.0,-0.0,23.431294826119117,-0.0
192,-0.0,18.304432548117145,-0.0,43.45,-0.0,-0.0,-0.0,-0.0,-0.0,186.39745515421208,-0.0,-0.0,-0.0,3.5536012647701924,-0.0,-0.0,138.2,-0.0,-0.0,-0.0,59.5,-0.0,-0.0,-0.0,39.75,-0.0,-0.0,8.424237014515302,-0.0,-0.0,-0.0,24.568256389411818,-0.0
193,-0.0,18.43096088370321,-0.0,43.05,-0.0,-0.0,-0.0,-0.0,-0.0,183.07683540680924,-0.0,-0.0,-0.0,3.4761509807944315,-0.0,-0.0,135.0,-0.0,-0.0,-0.0,58.3,-0.0,-0.0,-0.0,38.4,-0.0,-0.0,8.286134768375709,-0.0,-0.0,-0.0,25.062587503886903,-0.0
194,-0.0,18.325520604048158,-0.0,42.85,-0.0,-0.0,-0.0,-0.0,-0.0,179.09209170992588,-0.0,-0.0,-0.0,3.3759212015316824,-0.0,-0.0,129.8,-0.0,-0.0,-0.0,55.900000000000006,-0.0,-0.0,-0.0,37.275,-0.0,-0.0,7.97540471456162,-0.0,-0.0,-0.0,25.26031994967694,-0.0
195,-0.0,18.009199765082997,-0.0,42.75,-0.0,-0.0,-0.0,-0.0,-0.0,177.5424691611379,-0.0,-0.0,-0.0,3.3485858071872965,-0.0,-0.0,126.2,-0.0,-0.0,-0.0,54.1,-0.0,-0.0,-0.0,36.0,-0.0,-0.0,7.906353591491822,-0.0,-0.0,-0.0,25.359186172571956,-0.0
196,-0.0,17.75614309391087,-0.0,42.25,-0.0,-0.0,-0.0,-0.0,-0.0,177.5424691611379,-0.0,-0.0,-0.0,3.3485858071872965,-0.0,-0.0,125.0,-0.0,-0.0,-0.0,53.400000000000006,-0.0,-0.0,-0.0,34.275,-0.0,-0.0,7.97540471456162,-0.0,-0.0,-0.0,24.864855058096868,-0.0
197,-0.0,17.439822254945714,-0.0,41.05,-0.0,-0.0,-0.0,-0.0,-0.0,172.67222686494708,-0.0,-0.0,-0.0,3.2301324316949565,-0.0,-0.0,119.6,-0.0,-0.0,-0.0,50.9,-0.0,-0.0,-0.0,31.125,-0.0,-0.0,7.699200222282429,-0.0,-0.0,-0.0,23.876192829146696,-0.0
198,0.06820312460970998,17.123501415980556,-0.0,39.85,0.5073028642338346,-0.0,0.00025,-0.0,-0.0,164.25999017152657,2.272423606556829,-0.0,-0.0,3.075231863743436,0.00516547214093601,-0.0,112.6,3.644399198412581,-0.0,-0.0,47.8,0.6895604813223527,-0.0,11.4,28.5,-0.0,0.07673276798681382,7.233105141561295,-0.0,-0.0,0.15500058237933373,22.64036504295898,-0.0
199,8.866406199262297,16.93370891260146,-0.0,39.300000000000004,17.05362004963709,-0.0,-0.0,-0.0,-0.0,162.046243673258,81.96343818402228,-0.0,-0.0,3.038784671284254,0.3822449384292647,-0.0,109.60000000000001,85.38306693423762,-0.0,-0.0,46.2,13.101649145124702,-0.0,118.2683739186642,27.525,-0.0,1.488615698944188,6.870586745444858,-0.0,-0.0,3.08592068555219,22.54149882006396,-0.0
200,21.620390501278063,16.84935668887742,-0.0,-0.0,59.32362004963709,-0.0,-0.0,-0.0,-0.0,162.26761832308486,93.54206353419544,-0.0,-0.0,3.0615641665712428,0.9426986657208217,-0.0,109.4,144.63775156661094,-0.0,-0.0,14.280261552533162,28.731686721764696,-0.0,177.68307478949106,-0.0,-0.0,3.0079245050831016,6.6289078147005664,-0.0,-0.0,5.875931168380197,22.98639682309154,-0.0
201,31.23703107124717,16.701740297360345,-0.0,39.45,22.21362004963709,-0.0,-0.0,-0.0,-0.0,162.046243673258,97.76343818402229,-0.0,-0.0,3.0205610750546636,1.4050084223345947,-0.0,108.80000000000001,273.85056833785967,-0.0,-0.0,2.9577333700531625,40.454214904244694,-0.0,179.28307478949102,-0.0,-0.0,4.2049556856773975,6.404491664723724,-0.0,-0.0,8.031848359656385,22.936963711644033,-0.0
202,36.96609353846281,16.343243346533168,-0.0,39.35,16.269144969212203,-0.0,0.1435,-0.0,-0.0,160.27524647464315,166.64192713654435,-0.0,-0.0,2.911219497677119,1.6736129736632672,-0.0,105.4,342.57352465078264,-0.0,-0.0,14.530507670123512,48.422469355080764,-0.0,349.533074789491,26.549999999999997,-0.0,5.064362687129712,6.059236049374737,-0.0,-0.0,9.342307828863479,22.739231265853995,-0.0
203,36.69328104002397,15.837130004188912,-0.0,38.85,24.620487540212444,-0.0,0.1495,-0.0,-0.0,156.29050277775977,436.21917907952053,-0.0,-0.0,2.769986626897791,1.8259944018208794,-0.0,100.8,368.0843190396707,-0.0,-0.0,41.9,54.398660193207824,-0.0,351.93307478949106,25.05,-0.0,5.463373080661143,5.713980434025749,-0.0,-0.0,9.990492082449784,22.68979815440649,-0.0
204,35.12460917400064,15.204488326258597,-0.0,37.8,73.46206609892506,-0.0,0.148,-0.0,-0.0,93.77514174657006,505.23551519113505,-0.0,-0.0,2.651533251405451,1.8389080821732193,-0.0,96.2,370.166832867335,-0.0,-0.0,40.1,55.01160284327214,-0.0,355.50807478949105,23.775,-0.0,5.685898107822904,5.403250380211659,-0.0,-0.0,10.117310740760148,22.343766374273926,-0.0
205,31.4416404450763,14.57184664832828,-0.0,36.6,90.10951245978755,-0.0,0.136,-0.0,-0.0,126.94654677388468,472.66411016382045,-0.0,-0.0,2.564971169314895,1.7149367507907554,-0.0,92.4,346.7385523061113,-0.0,-0.0,38.1,51.18071128037018,-0.0,375.18307478949106,-0.0,-0.0,5.33292737508356,5.12704588793247,-0.0,-0.0,9.440944563104873,21.00907236519119,-0.0
206,28.849921709907317,14.276613865294134,-0.0,35.3,97.52048754021244,-0.0,0.11575,-0.0,-0.0,140.13015334039935,381.0096913660284,-0.0,-0.0,2.4738531881669417,1.4230875748278708,-0.0,89.0,297.27884889908336,-0.0,-0.0,36.6,43.595545985824295,-0.0,331.16999999999996,21.75,-0.0,4.596292802410147,4.919892518723076,-0.0,-0.0,8.285485676277112,19.377779687423406,-0.0
207,23.325468616520812,14.360966089018177,-0.0,34.150000000000006,71.27605242485377,-0.0,0.0805,-0.0,-0.0,133.26753919576683,254.51144393436488,-0.0,-0.0,2.3508439136172044,1.00984980355299,-0.0,85.39999999999999,218.14332344783875,-0.0,-0.0,35.5,32.2561069596345,-0.0,241.10999999999999,22.875,-0.0,3.468321113003985,4.7990530533509315,-0.0,-0.0,6.326841953483713,18.141951901235686,-0.0
208,13.231406174283736,14.635110816121312,-0.0,33.45,31.960080446731585,-0.0,0.04125,-0.0,-0.0,126.18355040130746,103.77401136609521,-0.0,-0.0,2.2460582352970575,0.4752234369661129,-0.0,82.6,115.05888897845435,-0.0,-0.0,35.4,17.0091585392847,-0.0,121.98,26.174999999999997,-0.0,1.9259924764690268,4.83357861488583,-0.0,-0.0,3.6213772428626156,17.449888340970567,-0.0
209,1.6368749906330393,14.97251971101748,-0.0,33.2,2.5365143211691734,-0.0,0.00425,-0.0,-0.0,120.20643485598238,6.0597962841515445,-0.0,-0.0,2.1321607588621156,0.04132377712748808,-0.0,79.4,11.97445450906991,-0.0,-0.0,35.8,1.9154457814509798,-0.0,9.690000000000001,30.450000000000003,-0.0,0.2532181343564856,5.057994764862672,-0.0,-0.0,0.6481842535863047,16.807257892152954,-0.0
210,-0.0,15.415368885568702,-0.0,33.550000000000004,-0.0,-0.0,-0.0,-0.0,-0.0,114.00794466083043,-0.0,-0.0,0.035441203819480904,2.050154575828957,-0.0,-0.0,78.0,-0.0,-0.0,-0.0,37.0,-0.0,-0.0,-0.0,35.4,-0.0,-0.0,5.489564284048907,-0.0,-0.0,-0.0,16.11519433188783,-0.0
211,-0.0,15.773865836395881,-0.0,34.949999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,112.45832211204245,-0.0,-0.0,-0.0,2.0137073833697756,-0.0,-0.0,79.2,-0.0,-0.0,-0.0,39.4,-0.0,-0.0,-0.0,40.725,-0.0,-0.0,6.1628127339794325,-0.0,-0.0,-0.0,15.76916255175527,-0.0
212,-0.0,15.773865836395881,-0.0,36.15,-0.0,-0.0,-0.0,-0.0,-0.0,115.55756720961843,-0.0,-0.0,-0.0,2.0137073833697756,-0.0,-0.0,80.4,-0.0,-0.0,-0.0,41.199999999999996,-0.0,-0.0,-0.0,44.55,-0.0,-0.0,6.767010060840162,-0.0,-0.0,-0.0,15.324264548727692,-0.0
213,-0.0,15.436456941499713,16.180410549075635,36.35,-0.0,-0.0,-0.0,-0.0,-0.0,121.31330810511666,-0.0,-0.0,-0.0,2.0774899701733434,-0.0,-0.0,81.8,-0.0,-0.0,-0.0,42.3,-0.0,-0.0,-0.0,46.875,-0.0,-0.0,7.233105141561295,-0.0,-0.0,-0.0,14.335602319777518,-0.0
214,-0.0,14.909255543224448,1.6424084677502453,35.55,-0.0,-0.0,-0.0,-0.0,-0.0,124.41255320269264,-0.0,-0.0,-0.0,2.150384355091706,-0.0,-0.0,84.0,-0.0,-0.0,-0.0,43.7,-0.0,-0.0,-0.0,48.15,-0.0,-0.0,7.716463003049879,-0.0,-0.0,-0.0,13.544672536617382,-0.0
215,-0.0,14.57184664832828,-0.0,35.099999999999994,-0.0,-0.0,-0.0,-0.0,-0.0,127.9545475999223,-0.0,-0.0,-0.0,2.341732115502409,-0.0,-0.0,95.39999999999999,-0.0,-0.0,-0.0,48.8,-0.0,-0.0,-0.0,50.025000000000006,-0.0,-0.0,8.52781369912,-0.0,-0.0,-0.0,13.346940090827346,-0.0
216,-0.0,14.46640636867323,-0.0,35.099999999999994,-0.0,-0.0,-0.0,-0.0,-0.0,131.27516734732512,-0.0,-0.0,-0.0,2.546747573085305,-0.0,-0.0,110.4,-0.0,-0.0,-0.0,56.599999999999994,-0.0,-0.0,-0.0,52.199999999999996,-0.0,-0.0,9.615368887469312,-0.0,-0.0,-0.0,14.088436762539974,-0.0
217,-0.0,14.276613865294134,-0.0,34.5,-0.0,-0.0,-0.0,-0.0,-0.0,131.05379269749827,-0.0,-0.0,-0.0,2.6333096551758604,-0.0,-0.0,120.39999999999999,-0.0,-0.0,-0.0,61.41332279104727,-0.0,-0.0,-0.0,53.849999999999994,-0.0,-0.0,10.582084610446477,-0.0,-0.0,-0.0,15.42313077162271,-0.0
218,-0.0,14.044645250053017,9.592222240522334,33.800000000000004,-0.0,-0.0,-0.0,-0.0,-0.0,130.3896687480177,-0.0,-0.0,-0.0,2.678868645749837,-0.0,-0.0,126.6,-0.0,-0.0,-0.0,59.713322791047275,-0.0,-0.0,-0.0,56.025,-0.0,-0.0,11.255333060377005,-0.0,-0.0,-0.0,17.202722783733023,-0.0
219,-0.0,14.023557194122008,-0.0,33.6,-0.0,-0.0,-0.0,-0.0,-0.0,131.71791664697884,-0.0,-0.0,-0.0,2.7608748287829954,-0.0,-0.0,132.0,-0.0,-0.0,-0.0,59.213322791047275,-0.0,-0.0,-0.0,58.275,-0.0,-0.0,11.70416536033069,-0.0,-0.0,-0.0,19.328346575975896,-0.0
220,-0.0,14.297701921225144,-0.0,34.0,-0.0,-0.0,-0.0,-0.0,-0.0,133.26753919576683,-0.0,-0.0,-0.0,2.892995901447528,-0.0,-0.0,136.4,-0.0,-0.0,-0.0,61.113322791047274,-0.0,-0.0,-0.0,59.25,-0.0,-0.0,12.014895414144776,-0.0,-0.0,-0.0,21.157371699533716,-0.0
221,-0.0,14.403142200880199,-0.0,33.650000000000006,-0.0,-0.0,-0.0,-0.0,-0.0,129.0614208490566,-0.0,-0.0,-0.0,2.883884103332733,-0.0,-0.0,136.20000000000002,-0.0,-0.0,-0.0,66.41332279104726,-0.0,-0.0,-0.0,58.725,-0.0,-0.0,12.101209317982024,-0.0,-0.0,-0.0,22.64036504295898,-0.0
222,-0.0,14.360966089018177,17.76637560074535,33.25,-0.0,-0.0,-0.0,-0.0,-0.0,123.74842925321207,2.272423606556829,-0.0,-0.0,2.81098971841437,0.01549641642280803,-0.0,134.4,4.685656112244747,-0.0,-0.0,70.11332279104727,-0.0,-0.0,10.26,57.675000000000004,-0.0,0.05371293759076967,12.256574344889067,-0.0,-0.0,0.11272769627587909,24.02449216348922,-0.0
223,6.138281214873897,14.445318312742218,11.113267962959236,33.800000000000004,22.223620049637088,-0.0,-0.0,-0.0,-0.0,123.74842925321207,108.31885857920885,-0.0,-0.0,2.7380953334960068,0.49330258945938893,-0.0,133.0,79.56789317865476,-0.0,-0.0,41.42002306378888,-0.0,-0.0,105.45,57.525,-0.0,0.7185679983395943,12.653618302540405,-0.0,-0.0,2.564555090276249,25.507485506914485,-0.0
224,16.982578027817784,14.803815263569396,-0.0,-0.0,61.0536200496371,-0.0,-0.0,-0.0,-0.0,130.61104339784455,131.19863845943576,-0.0,-0.0,2.7745425259551886,0.8523029032544417,-0.0,133.6,97.69316424399987,-0.0,-0.0,40.786677208952725,-0.0,-0.0,176.38307478949102,-0.0,-0.0,2.915845183498925,11.48923056859131,-0.0,-0.0,5.368656535138741,26.69388018165469,-0.0
225,30.282187326711227,14.95143165508647,-0.0,-0.0,62.87412004963709,-0.0,0.1195,-0.0,-0.0,138.13778149195764,133.07190036532265,-0.0,-0.0,2.8428810118161536,1.4075911584050629,-0.0,134.8,102.86789317865474,-0.0,-0.0,4.3447907199888505,41.067157554309006,-0.0,124.18307478949102,58.2,-0.0,0.6569996289096682,13.050662260191741,-0.0,-0.0,7.524573726414929,27.435376853367323,-0.0
226,41.53570288731337,14.95143165508647,-0.0,-0.0,56.49889496921221,-0.0,0.15375,-0.0,-0.0,-0.0,271.6106569377052,-0.0,-0.0,2.897551800504926,1.588382683337823,-0.0,-0.0,240.49316424399987,-0.0,-0.0,73.4,5.3880517257021365,-0.0,148.7817002727416,-0.0,-0.0,5.041342856733668,12.567304398703158,-0.0,-0.0,8.820942233587537,28.176873525079948,-0.0
227,45.42328099006684,14.845991375431417,-0.0,35.699999999999996,28.423620049637094,-0.0,-0.0,-0.0,-0.0,146.3286435355513,127.981038321729,-0.0,-0.0,2.997781579767675,1.8259944018208794,-0.0,138.0,105.99316424399986,-0.0,-0.0,74.2,4.088051725702139,-0.0,166.7414291611687,56.25,-0.0,5.240848053499384,12.48099049486591,-0.0,-0.0,9.483217449208329,28.121356382788004,-0.0
228,46.03710911155424,14.382054144949187,-0.0,34.8,29.95362004963709,-0.0,-0.0,-0.0,-0.0,147.65689143451243,130.15279042276788,-0.0,-0.0,3.134458551489605,1.7485123197068395,-0.0,143.4,100.76789317865475,-0.0,-0.0,-0.0,48.11599803004861,-0.0,321.0040250337403,55.575,-0.0,4.788124722377182,12.791720548679999,-0.0,-0.0,9.28594398072554,28.720637751002545,-0.0
229,43.240781002556126,14.023557194122008,-0.0,34.2,29.423870049637085,-0.0,0.15975,-0.0,-0.0,-0.0,306.26023706245263,-0.0,-0.0,3.252911926981945,1.7252676950726273,-0.0,-0.0,273.62243668089116,-0.0,-0.0,-0.0,46.50702357362979,-0.0,361.95,10.312728424813997,-0.0,4.765104891981138,13.206027287098784,-0.0,-0.0,8.65185068917372,27.929707967842404,-0.0
230,37.17070291229194,14.044645250053017,-0.0,-0.0,81.61260358214719,-0.0,0.13675,-0.0,-0.0,151.1988858317421,417.3684690709377,-0.0,-0.0,3.357697605302092,1.3895120059117867,-0.0,153.0,297.27884889908336,-0.0,-0.0,55.87502306378889,-0.0,-0.0,308.37,55.05,-0.0,3.9056978905288235,13.723910710122267,-0.0,-0.0,7.1441177514838365,26.644447070207185,-0.0
231,27.622265466932543,14.360966089018177,-0.0,34.849999999999994,94.63048754021244,-0.0,0.10075,-0.0,-0.0,154.51950557914492,307.5346614206909,-0.0,-0.0,3.467039182679636,1.10024556601937,-0.0,158.0,224.91149338774784,-0.0,-0.0,44.46368715644492,31.94963563460234,-0.0,219.45000000000002,56.475,-0.0,3.1537167642580477,14.293582475448096,-0.0,-0.0,5.410929421242196,26.79274640454971,-0.0
232,14.527265541868225,14.888167487293439,-0.0,35.8,48.95472639856505,-0.0,0.05225,-0.0,-0.0,158.94699857568202,153.76733071034545,-0.0,-0.0,3.585492558171976,0.521712686234537,-0.0,163.0,117.66203126303476,-0.0,-0.0,57.80416425176257,17.0091585392847,-0.0,110.01,58.2,-0.0,1.6497545117164971,14.811465898471578,-0.0,-0.0,2.733646634690068,28.671204639555036,-0.0
233,1.6368749906330393,15.394280829637692,-0.0,36.85,4.058422913870677,-0.0,0.0055,-0.0,-0.0,161.82486902343115,13.634541639340974,-0.0,-0.0,3.6356074478033507,0.056820193550296105,-0.0,163.79999999999998,11.97445450906991,-0.0,-0.0,75.93996837314184,-0.0,-0.0,7.98,57.75,-0.0,0.19950519676571593,14.794203117704129,-0.0,-0.0,0.3804559749310919,29.857599314295246,-0.0
234,-0.0,15.963658339774977,-0.0,38.15,-0.0,-0.0,-0.0,-0.0,-0.0,164.25999017152657,-0.0,-0.0,-0.0,3.649275144975544,-0.0,-0.0,162.4,-0.0,-0.0,-0.0,83.1,-0.0,-0.0,-0.0,55.65,-0.0,-0.0,14.569786967727287,-0.0,-0.0,-0.0,29.561000645610193,-0.0
235,-0.0,16.617388073636302,-0.0,39.900000000000006,-0.0,-0.0,-0.0,-0.0,-0.0,170.0157310670248,-0.0,-0.0,-0.0,3.6993900346069184,-0.0,-0.0,162.6,-0.0,-0.0,-0.0,82.19999999999999,-0.0,-0.0,-0.0,54.449999999999996,-0.0,-0.0,14.362633598517894,-0.0,-0.0,-0.0,30.599095986007878,-0.0
236,-0.0,17.144589471911566,17.542278018663787,41.349999999999994,-0.0,-0.0,-0.0,-0.0,-0.0,174.66459871338876,-0.0,-0.0,-0.0,3.7039459336643157,-0.0,-0.0,161.8,-0.0,-0.0,-0.0,79.81332279104727,-0.0,-0.0,-0.0,54.0,-0.0,-0.0,14.13821744854105,-0.0,-0.0,-0.0,33.31791711562086,-0.0
237,-0.0,17.439822254945714,-0.0,42.1,-0.0,-0.0,-0.0,-0.0,-0.0,176.65697056183046,-0.0,-0.0,-0.0,3.6993900346069184,-0.0,-0.0,160.4,-0.0,-0.0,-0.0,75.11332279104727,-0.0,-0.0,-0.0,53.25,-0.0,-0.0,13.862012956261863,-0.0,-0.0,-0.0,33.60457383199633,-0.0
238,-0.0,17.460910310876724,-0.0,42.35,-0.0,-0.0,-0.0,-0.0,-0.0,176.65697056183046,-0.0,-0.0,-0.0,3.644719245918146,-0.0,-0.0,157.20000000000002,-0.0,-0.0,-0.0,73.11332279104727,-0.0,-0.0,-0.0,51.974999999999994,-0.0,-0.0,13.464968998610527,-0.0,-0.0,-0.0,32.204573831996335,-0.0
239,-0.0,17.71396698204885,-0.0,43.0,-0.0,-0.0,-0.0,-0.0,-0.0,180.8630889085407,-0.0,-0.0,-0.0,3.7039459336643157,-0.0,-0.0,160.0,-0.0,-0.0,-0.0,69.01332279104726,-0.0,-0.0,-0.0,53.925,-0.0,-0.0,13.516757340912875,-0.0,-0.0,-0.0,29.804573831996336,-0.0
240,-0.0,17.988111709151987,-0.0,43.75,-0.0,-0.0,-0.0,-0.0,-0.0,186.8402044538658,-0.0,-0.0,-0.0,3.7950639148122693,-0.0,-0.0,163.79999999999998,-0.0,-0.0,-0.0,64.21332279104728,-0.0,-0.0,-0.0,57.0,-0.0,-0.0,13.810224613959514,-0.0,-0.0,-0.0,28.104573831996337,-0.0
241,-0.0,18.09355198880704,6.149806774062249,44.15,-0.0,-0.0,-0.0,-0.0,-0.0,190.60357350092232,-0.0,-0.0,-0.0,3.840622905386246,-0.0,-0.0,164.79999999999998,-0.0,-0.0,-0.0,62.613322791047274,-0.0,-0.0,-0.0,58.5,-0.0,-0.0,13.96558964086656,-0.0,-0.0,-0.0,26.20457383199634,-0.0
242,-0.0,18.198992268462092,20.216334898151914,44.35,-0.0,-0.0,-0.0,-0.0,-0.0,191.93182139988346,-0.0,-0.0,-0.0,3.8770700978454276,-0.0,-0.0,165.79999999999998,-0.0,-0.0,-0.0,60.81332279104728,-0.0,-0.0,-0.0,59.7,-0.0,-0.0,14.069166325471254,-0.0,-0.0,-0.0,25.904573831996338,-0.0
243,-0.0,18.43096088370321,-0.0,44.45,-0.0,-0.0,-0.0,-0.0,-0.0,191.7104467500566,-0.0,-0.0,-0.0,3.899849593132416,-0.0,-0.0,167.2,-0.0,-0.0,-0.0,60.91332279104727,-0.0,-0.0,-0.0,60.974999999999994,-0.0,-0.0,14.120954667773603,-0.0,-0.0,-0.0,25.504573831996336,-0.0
