,SKN load,ATG load,GLP load,MSR load,DMA load,MTQ load,LCA load,BRB load,SVG load,GRD load
4563,25.45,40.91,186.2,1.54,11.9,171.3,44.8,113.5,17.1,25.1
4564,26.05,42.04,191.6,1.58,12.2,173.7,45.1,114.2,17.4,25.2
4565,27.51,44.62,203.4,1.68,13.1,185.8,47.8,124.3,18.6,27.3
4566,30.29,47.95,222.8,1.78,13.9,199.7,52.4,132.0,19.9,28.6
4567,33.66,52.51,240.7,2.02,15.5,221.9,58.3,147.0,22.4,32.6
4568,36.24,57.68,267.0,2.14,16.6,240.1,62.4,156.8,24.4,34.8
4569,37.43,59.65,274.8,2.27,17.4,248.2,64.5,162.8,25.1,36.4
4570,37.79,59.53,272.4,2.28,17.6,250.9,65.0,167.8,24.9,36.5
4571,38.66,61.72,282.1,2.29,17.9,254.9,65.4,169.1,25.4,36.5
4572,38.16,61.92,282.1,2.35,17.9,257.4,66.8,171.4,25.8,37.3
4573,38.43,61.7,277.4,2.3,17.7,255.3,65.6,168.6,25.5,36.9
4574,36.96,59.39,275.7,2.24,17.5,249.1,63.8,163.3,24.7,35.9
4575,36.83,57.84,269.9,2.18,17.0,242.0,62.8,159.6,24.1,34.9
4576,35.04,56.96,256.1,2.1,16.3,234.7,61.9,153.7,23.2,33.7
4577,33.83,54.66,251.1,2.02,15.8,225.9,58.3,147.3,22.8,33.2
4578,34.81,55.22,251.0,2.11,16.1,231.2,59.3,150.5,22.9,33.4
4579,37.55,60.08,275.8,2.21,17.4,247.4,63.6,161.2,24.8,35.9
4580,35.94,57.08,264.2,2.16,16.9,241.2,63.5,160.5,24.5,35.0
4581,34.57,55.51,247.5,2.06,16.0,228.1,58.5,151.6,22.8,32.9
4582,32.9,52.65,240.9,1.96,15.3,220.5,58.1,146.1,22.0,31.8
4583,30.73,50.2,230.7,1.86,14.7,206.9,53.1,135.2,20.7,29.6
4584,28.34,46.09,213.8,1.72,13.4,191.7,50.4,125.0,19.2,27.9
4585,27.53,43.26,197.5,1.64,12.7,181.5,47.3,121.4,18.2,26.5
4586,26.54,42.71,195.6,1.59,12.4,175.5,45.4,116.2,17.3,25.6
4587,26.09,41.06,187.8,1.58,12.2,173.0,44.6,113.1,17.3,25.4
4588,26.42,42.22,190.5,1.56,12.3,174.3,45.4,114.0,17.5,25.5
4589,27.67,43.9,205.8,1.67,12.9,185.3,47.6,123.9,18.7,26.9
4590,29.54,46.98,219.0,1.81,13.9,198.3,51.7,131.8,19.9,28.9
4591,32.7,53.15,243.9,1.95,15.4,218.9,57.2,144.6,21.7,32.0
4592,35.86,57.67,260.2,2.11,16.7,237.5,61.0,157.5,24.0,34.1
4593,37.23,58.68,270.3,2.2,17.0,246.2,65.0,162.1,24.8,35.5
4594,36.98,60.84,276.6,2.23,17.6,250.1,65.3,165.3,24.7,35.9
4595,37.88,61.21,279.4,2.27,17.9,254.5,66.2,168.4,25.6,37.5
4596,38.66,61.09,276.7,2.26,18.0,254.5,66.3,166.2,25.7,36.6
4597,38.64,61.9,279.3,2.32,17.7,254.5,65.3,169.2,25.1,36.6
4598,36.34,59.37,272.2,2.18,17.2,244.8,63.5,163.3,24.2,35.7
4599,35.83,57.26,265.9,2.14,16.7,238.4,62.1,158.3,23.7,34.7
4600,34.19,55.22,254.8,2.06,16.2,228.5,59.8,151.3,23.1,33.0
4601,33.52,53.53,242.2,2.02,15.5,223.0,58.6,145.9,22.6,32.6
4602,34.7,55.39,252.0,2.09,15.9,229.7,60.6,151.7,22.9,32.9
4603,37.61,59.89,278.0,2.23,17.8,250.4,64.3,167.6,25.4,36.2
4604,36.38,57.74,266.2,2.23,17.3,244.1,62.7,162.9,24.0,35.2
4605,34.12,55.74,254.7,2.11,16.3,230.7,60.5,151.9,23.4,33.3
4606,33.51,53.72,247.1,2.04,15.8,223.3,57.8,149.1,22.0,32.7
4607,31.5,49.69,227.7,1.87,14.4,208.1,53.8,137.0,20.7,30.0
4608,29.42,47.05,210.6,1.76,13.5,193.6,49.7,126.9,19.1,28.1
4609,27.31,43.86,202.9,1.64,12.6,182.0,47.6,119.5,18.5,26.1
4610,26.84,43.37,197.0,1.63,12.6,178.7,46.5,117.5,17.9,25.9
4611,26.52,42.37,197.1,1.61,12.5,177.6,46.1,117.3,18.0,26.0
4612,27.17,43.51,195.2,1.6,12.4,178.9,47.2,116.6,18.1,26.0
4613,28.53,45.67,207.8,1.68,13.3,188.3,48.7,125.7,19.1,27.3
4614,30.08,48.48,218.2,1.79,14.1,199.6,52.4,133.0,19.8,28.6
4615,32.9,53.64,245.3,1.99,15.3,221.1,58.2,144.5,22.3,32.3
4616,35.63,57.89,265.0,2.16,17.0,239.8,62.6,158.8,24.1,34.7
4617,37.56,60.0,276.8,2.27,17.6,249.8,64.5,166.1,24.9,36.5
4618,37.41,59.89,276.9,2.28,17.4,251.4,65.4,166.9,25.2,36.0
4619,38.57,61.63,283.5,2.3,17.9,256.0,66.4,171.2,25.5,36.8
4620,38.18,62.03,281.9,2.32,17.9,258.2,66.2,169.5,26.0,37.0
4621,38.28,61.61,286.0,2.3,18.0,256.3,66.6,171.4,25.7,37.2
4622,38.1,60.61,280.4,2.29,17.9,252.1,66.3,168.5,25.4,36.1
4623,36.9,58.88,274.5,2.23,17.2,246.5,64.8,162.8,24.9,35.3
4624,35.68,56.58,259.1,2.11,16.8,237.5,61.8,157.1,24.0,34.3
4625,33.97,54.46,244.7,2.0,15.7,225.1,58.7,146.7,22.6,32.7
4626,34.53,55.39,255.2,2.09,16.3,231.7,60.0,151.3,23.1,33.6
4627,37.45,59.38,270.8,2.21,17.2,249.1,65.4,163.9,24.6,35.7
4628,36.59,57.39,267.5,2.17,16.9,242.2,62.1,158.4,23.9,35.1
4629,34.58,55.5,250.7,2.03,15.9,227.8,58.4,150.3,23.0,33.2
4630,32.61,53.4,238.0,1.98,15.4,219.5,57.9,144.3,22.3,31.8
4631,31.17,50.11,230.5,1.85,14.6,206.9,54.6,138.2,20.4,29.9
4632,29.12,46.89,215.5,1.74,13.6,193.4,49.9,129.4,19.4,27.7
4633,27.68,43.76,201.9,1.64,12.9,184.5,48.6,123.4,18.2,26.4
4634,26.54,42.26,196.8,1.59,12.5,176.6,46.1,118.2,17.9,25.9
4635,26.54,41.84,193.5,1.55,12.4,174.9,45.2,114.1,17.5,25.2
4636,26.35,42.61,194.3,1.59,12.3,177.7,46.7,117.5,17.7,25.6
4637,27.89,44.99,207.7,1.67,13.1,187.7,48.6,125.0,18.7,27.5
4638,29.94,47.66,215.3,1.77,13.7,197.7,51.4,130.3,19.7,28.9
4639,32.18,51.92,241.9,1.94,15.4,217.2,56.5,143.2,21.5,31.4
4640,34.82,56.01,261.2,2.08,16.5,234.0,61.7,154.9,23.1,33.9
4641,36.25,59.52,267.8,2.23,17.0,244.7,62.9,163.6,24.7,35.7
4642,35.51,56.94,262.4,2.13,16.7,239.1,62.1,159.4,23.8,35.0
4643,36.29,58.01,269.2,2.16,16.7,241.6,62.3,160.2,24.2,34.6
4644,37.27,58.27,273.4,2.23,17.0,245.2,63.0,163.3,24.3,35.9
4645,35.01,57.03,257.7,2.14,16.3,235.5,60.8,153.9,23.6,34.2
4646,33.87,54.42,252.6,2.04,16.0,227.6,59.6,152.1,22.6,32.9
4647,34.2,54.21,252.7,2.02,16.1,227.7,58.8,150.1,23.1,33.1
4648,33.02,52.35,243.8,1.97,15.5,220.9,56.7,144.4,22.1,31.9
4649,32.25,52.24,240.5,1.91,14.9,215.4,56.7,141.8,21.7,30.8
4650,33.44,53.98,246.7,2.0,15.8,223.4,57.4,148.8,22.5,32.4
4651,35.71,56.0,261.9,2.09,16.5,235.7,61.4,153.5,23.5,34.5
4652,33.95,55.31,248.8,2.04,15.9,227.2,59.8,149.9,22.8,33.0
4653,32.57,51.09,234.7,1.95,14.8,214.6,55.6,141.2,21.2,31.0
4654,31.31,50.76,231.8,1.9,14.7,211.1,55.5,140.7,21.2,30.2
4655,29.84,47.4,218.9,1.79,13.8,198.4,51.7,131.7,19.8,28.6
4656,28.11,44.02,207.3,1.67,13.1,185.8,48.0,122.6,18.8,26.8
4657,26.71,42.85,191.6,1.59,12.5,176.8,45.7,116.3,17.9,25.3
4658,25.56,40.71,186.6,1.56,12.1,171.7,44.9,111.7,17.3,24.7
4659,25.58,40.87,185.6,1.51,11.9,169.5,44.3,112.1,17.1,24.9
4660,25.56,40.79,186.9,1.52,11.7,169.4,43.9,112.6,17.1,24.8
4661,26.03,41.13,187.7,1.52,11.9,171.2,44.4,113.8,17.0,24.9
4662,25.17,40.87,184.5,1.54,11.7,168.5,43.3,111.4,17.0,24.2
4663,27.0,43.07,197.7,1.64,12.6,179.7,46.7,117.2,18.0,26.2
4664,28.49,46.15,213.1,1.71,13.3,191.0,49.8,124.6,19.1,28.1
4665,29.81,47.14,218.1,1.77,13.8,198.0,51.1,131.6,20.1,29.0
4666,30.38,47.53,223.2,1.79,14.0,201.0,52.5,134.6,19.8,29.1
4667,31.16,49.49,226.7,1.85,14.2,205.3,53.2,136.4,20.7,30.1
4668,31.08,49.2,224.0,1.87,14.3,206.7,53.9,134.6,20.6,29.8
4669,29.68,47.4,215.6,1.78,14.0,198.1,51.8,130.0,19.5,28.8
4670,28.78,45.43,208.8,1.72,13.4,190.6,49.8,127.2,19.2,27.8
4671,27.1,42.61,200.1,1.6,12.8,180.1,46.4,117.7,17.8,26.5
4672,26.3,42.48,196.2,1.59,12.5,177.6,45.6,116.4,18.0,26.1
4673,27.35,44.3,203.7,1.65,12.8,184.3,47.8,122.8,18.3,26.8
4674,29.96,48.53,217.6,1.81,14.1,200.2,52.5,133.3,20.1,28.6
4675,33.09,52.67,238.6,1.95,15.5,219.4,56.3,144.9,22.2,31.4
4676,32.58,52.71,238.0,1.95,15.4,218.9,57.0,145.9,21.6,32.0
4677,31.99,50.94,230.6,1.89,14.9,211.8,54.8,138.3,21.4,31.0
4678,31.09,49.52,227.6,1.83,14.6,206.2,52.8,134.6,20.8,29.6
4679,28.82,46.5,212.0,1.75,13.7,194.2,50.6,126.4,19.6,28.5
4680,27.48,43.5,203.7,1.66,12.8,182.5,47.6,121.5,18.5,26.4
4681,26.11,42.11,189.8,1.54,12.0,173.6,45.1,115.4,17.6,25.2
4682,25.42,41.08,185.4,1.53,11.8,169.0,43.9,113.1,16.9,24.7
4683,25.04,40.01,182.6,1.51,11.4,165.6,42.8,110.2,16.3,23.7
4684,24.85,39.59,179.0,1.5,11.4,164.7,42.2,109.7,16.6,23.9
4685,25.19,39.85,179.7,1.47,11.5,165.4,43.6,110.7,16.5,24.1
4686,24.52,39.12,183.3,1.48,11.7,165.3,43.3,107.9,16.4,23.8
4687,26.03,41.75,192.4,1.6,12.3,175.8,45.4,117.8,17.5,25.4
4688,27.71,45.02,204.3,1.69,12.8,185.2,48.8,121.2,18.6,27.1
4689,28.79,45.27,209.8,1.69,13.2,190.2,48.8,126.9,18.8,27.5
4690,29.26,47.33,217.1,1.75,13.6,195.7,50.4,128.7,19.3,28.6
4691,29.11,46.37,209.1,1.71,13.2,191.3,49.4,125.4,19.0,27.7
4692,28.18,44.16,205.1,1.68,13.0,186.2,47.8,121.2,18.6,27.0
4693,26.09,42.54,191.7,1.58,12.3,176.3,46.2,117.0,17.4,25.9
4694,25.68,40.85,187.2,1.52,11.8,170.4,43.8,111.2,17.2,24.9
4695,24.94,40.03,181.4,1.49,11.7,165.3,43.1,108.5,16.6,24.3
4696,24.81,39.63,182.3,1.46,11.5,164.2,42.4,108.2,16.3,23.5
4697,25.37,40.33,187.0,1.52,11.9,168.8,43.7,111.0,17.1,24.2
4698,28.43,46.1,206.0,1.72,13.3,189.3,49.6,123.2,18.9,27.7
4699,31.71,50.22,235.8,1.9,14.6,211.5,54.4,139.5,21.1,31.0
4700,32.4,51.66,240.1,1.92,15.1,215.5,55.2,141.4,21.7,31.3
4701,32.29,51.54,231.3,1.94,15.1,213.4,55.9,142.4,21.4,31.2
4702,31.72,51.14,232.8,1.88,14.7,210.6,55.5,140.5,20.8,30.7
4703,29.28,46.76,217.9,1.8,14.0,197.5,51.7,132.1,19.5,28.3
4704,27.96,43.58,204.4,1.64,13.0,183.8,48.0,120.4,18.3,26.3
4705,25.89,41.56,189.4,1.55,11.9,172.1,44.2,113.0,17.2,24.9
4706,25.53,40.22,186.9,1.5,11.8,168.6,44.2,110.0,16.7,24.7
4707,25.16,40.05,183.2,1.52,11.8,167.9,44.0,111.6,16.9,24.3
4708,25.7,40.96,185.0,1.52,12.1,170.5,44.2,113.1,17.2,24.4
4709,27.2,43.86,200.2,1.63,12.6,181.4,47.2,120.8,18.2,26.6
4710,28.64,46.45,212.1,1.72,13.5,191.6,50.0,127.6,18.9,27.6
4711,32.08,51.52,232.6,1.92,14.8,212.0,55.2,141.4,21.2,30.6
4712,35.14,54.97,257.2,2.09,16.2,231.5,61.0,154.6,22.9,33.2
4713,36.94,58.72,271.3,2.18,17.1,244.7,63.1,159.6,24.5,36.0
4714,37.79,59.12,276.1,2.22,17.5,249.4,65.7,162.8,25.0,36.0
4715,38.43,60.89,283.2,2.27,17.9,253.7,65.2,167.6,25.1,37.2
4716,38.07,62.18,279.6,2.28,18.1,256.7,67.4,170.6,26.0,37.7
4717,38.0,60.16,277.3,2.26,17.8,253.3,65.1,166.3,25.1,37.2
4718,37.62,60.65,276.1,2.23,17.6,249.1,65.6,162.3,25.1,36.6
4719,36.47,57.73,265.1,2.19,16.7,241.8,63.2,157.4,24.2,35.1
4720,34.56,54.78,252.9,2.08,16.1,230.2,59.5,151.6,23.2,33.0
4721,33.56,53.7,240.8,1.97,15.5,221.9,57.5,147.5,22.5,32.1
4722,34.27,54.04,249.9,2.08,16.1,228.1,58.8,151.7,22.6,32.6
4723,36.62,58.39,269.3,2.19,17.0,245.0,63.4,161.6,24.4,35.6
4724,36.22,58.05,260.2,2.12,16.6,239.0,61.3,157.0,23.6,35.0
4725,33.77,54.19,253.0,2.04,16.1,226.9,59.0,148.5,22.5,32.8
4726,33.41,53.62,240.5,1.96,15.4,220.8,58.2,145.2,22.4,32.4
4727,30.95,49.13,229.7,1.87,14.7,207.2,53.8,136.8,20.6,29.6
4728,29.25,46.05,214.1,1.72,13.6,192.7,50.0,127.2,19.0,27.9
4729,27.86,44.72,201.9,1.63,12.8,183.9,48.0,121.0,18.2,26.9
4730,26.6,43.08,197.5,1.63,12.5,178.7,47.1,117.6,17.9,25.5
4731,26.3,41.99,193.6,1.58,12.3,176.4,46.0,115.7,17.6,25.3
4732,26.9,42.6,199.1,1.63,12.7,179.4,46.4,118.1,18.1,26.2
4733,28.83,45.51,206.5,1.68,13.1,189.7,49.7,125.7,19.1,27.8
4734,30.27,47.78,222.5,1.82,14.1,200.5,51.6,131.4,20.0,28.7
4735,33.41,53.55,245.5,1.97,15.7,222.0,57.6,146.2,22.5,32.2
4736,36.35,57.73,263.9,2.15,16.7,241.6,63.5,161.6,24.3,35.4
4737,38.07,59.69,275.3,2.27,17.7,250.9,65.7,166.0,25.5,36.4
4738,38.16,60.3,277.8,2.3,17.5,253.4,65.3,167.9,25.5,36.3
4739,38.15,60.84,283.3,2.35,18.1,257.1,67.8,168.4,25.5,37.3
4740,38.51,61.0,285.0,2.31,17.7,256.3,67.3,167.9,25.3,36.7
4741,38.46,60.18,280.9,2.25,17.5,253.1,65.7,165.3,25.0,36.8
4742,38.04,60.5,273.6,2.28,17.3,250.3,64.3,163.5,25.3,36.6
4743,36.56,58.79,265.7,2.21,17.2,243.5,62.9,158.5,24.3,34.8
4744,34.58,57.0,258.5,2.08,16.4,234.0,59.9,155.5,23.6,34.4
4745,33.84,54.8,250.4,2.03,15.8,225.0,59.4,148.4,22.2,32.2
4746,34.83,56.88,260.5,2.14,16.3,234.4,61.0,155.3,23.2,34.1
4747,37.23,60.91,271.9,2.27,17.3,250.5,66.1,166.6,24.7,35.8
4748,36.89,59.32,270.0,2.19,17.1,244.6,63.7,162.7,24.2,35.2
4749,34.18,55.84,250.4,2.09,16.1,230.5,59.6,153.1,23.3,33.0
4750,33.65,53.72,246.4,2.0,15.7,224.9,59.0,146.8,22.7,32.2
4751,31.47,51.34,233.5,1.93,14.9,212.3,55.8,139.7,21.2,31.2
4752,29.92,48.37,216.2,1.81,13.8,199.1,52.5,130.0,19.8,28.9
4753,28.52,44.47,209.1,1.68,13.2,188.0,48.8,123.2,18.9,27.0
4754,27.44,43.29,199.5,1.64,12.9,182.5,47.4,119.7,18.3,26.4
4755,26.76,43.82,200.8,1.62,12.5,181.0,46.8,117.8,18.2,26.5
4756,27.11,43.7,196.3,1.62,12.5,180.8,46.7,121.0,18.0,25.9
4757,28.73,45.28,213.3,1.71,13.5,191.2,49.2,126.4,19.1,27.8
4758,30.2,48.46,218.9,1.79,14.1,201.0,51.9,132.9,20.4,29.2
4759,32.92,51.98,240.0,1.96,15.3,219.8,56.3,146.3,22.1,31.5
4760,36.04,56.46,258.9,2.12,16.6,237.0,62.5,154.6,23.5,34.3
4761,36.85,59.39,267.4,2.2,17.0,245.5,64.5,164.1,24.5,35.8
4762,37.64,59.49,273.6,2.29,17.7,251.2,66.2,168.1,25.1,36.4
4763,37.62,59.88,280.1,2.3,17.7,252.7,64.8,164.9,25.5,36.6
4764,36.72,59.46,274.9,2.24,17.2,248.2,64.3,164.8,24.8,36.5
4765,36.59,58.76,268.5,2.23,17.3,247.4,63.6,162.7,24.9,35.6
4766,36.27,56.78,265.1,2.16,16.5,238.4,62.5,158.5,24.1,34.9
4767,34.41,55.54,256.6,2.11,16.1,231.9,59.8,153.4,23.4,33.6
4768,33.92,54.48,250.5,2.0,15.9,224.9,59.2,147.4,22.2,32.8
4769,33.5,54.06,247.8,2.01,15.5,223.0,58.2,146.1,22.1,32.3
4770,34.77,55.81,251.8,2.06,16.2,229.6,59.4,153.7,22.8,33.3
4771,36.82,59.45,266.9,2.2,17.1,246.2,64.7,160.6,24.5,35.2
4772,35.89,56.96,259.2,2.15,16.5,238.8,62.5,156.6,24.1,35.0
4773,34.67,54.36,247.1,2.03,16.1,228.0,59.5,149.0,22.6,33.4
4774,33.86,53.27,242.3,2.02,15.8,222.7,58.2,147.2,22.5,31.9
4775,30.06,47.84,224.8,1.82,14.1,202.0,52.8,133.3,20.2,29.6
4776,28.17,44.86,206.7,1.7,13.2,189.5,48.8,126.3,19.2,27.8
4777,26.82,43.46,197.2,1.61,12.6,181.3,47.2,119.9,18.0,26.0
4778,26.38,42.31,193.5,1.59,12.0,174.2,45.9,115.8,17.6,25.4
4779,25.88,41.01,189.8,1.54,12.2,173.3,45.6,113.1,17.5,25.0
4780,26.6,42.42,193.8,1.58,12.2,175.6,45.8,115.4,17.7,25.1
4781,28.16,44.8,208.0,1.67,12.9,186.8,48.1,122.7,18.6,26.8
4782,30.32,48.27,222.3,1.81,14.0,199.2,51.2,130.1,20.1,28.9
4783,32.82,52.0,243.3,1.96,15.3,219.0,56.5,145.1,21.9,31.9
4784,35.02,56.0,258.5,2.13,16.7,235.9,60.4,153.5,23.8,34.5
4785,37.34,59.92,267.8,2.2,17.2,246.5,64.9,163.3,24.8,35.9
4786,37.14,59.66,271.7,2.23,17.5,249.5,64.2,162.8,25.1,36.5
4787,38.06,61.05,284.3,2.33,18.0,255.7,66.5,168.4,25.9,37.3
4788,39.02,62.41,287.9,2.32,18.2,258.4,66.4,169.6,25.6,37.9
4789,37.75,59.84,275.1,2.28,17.6,252.7,66.5,164.6,25.0,36.2
4790,36.92,59.34,269.9,2.22,17.3,248.3,65.1,166.3,24.6,35.9
4791,35.81,58.06,262.3,2.2,16.9,241.5,62.1,159.6,24.0,35.0
4792,34.26,56.36,255.8,2.08,16.2,231.7,59.6,152.8,23.4,33.7
4793,33.1,53.84,241.7,2.01,15.6,221.5,57.1,144.2,22.2,32.3
4794,34.51,54.63,250.9,2.1,15.9,229.9,59.4,150.5,22.8,33.1
4795,36.68,58.87,269.9,2.23,17.6,247.7,63.5,164.9,25.1,35.6
4796,35.9,57.18,263.2,2.2,16.8,241.0,63.2,157.2,23.9,34.9
4797,34.93,54.67,253.4,2.05,15.9,229.7,60.6,152.0,22.9,33.1
4798,33.38,54.14,243.5,1.98,15.5,222.5,57.1,144.7,22.6,32.2
4799,31.32,49.71,226.5,1.89,14.5,208.4,54.4,135.6,20.7,30.3
4800,28.2,45.28,210.9,1.71,13.5,190.7,48.9,127.4,19.3,27.4
4801,27.88,44.34,200.9,1.66,12.7,183.7,47.3,121.1,18.3,26.9
4802,27.12,43.3,195.6,1.62,12.4,179.1,46.3,118.9,17.8,25.9
4803,27.07,42.46,195.5,1.61,12.3,178.0,46.1,116.1,17.8,26.2
4804,27.26,42.83,201.2,1.64,12.5,180.4,47.4,120.7,18.1,26.5
4805,28.37,46.53,211.4,1.72,13.3,191.3,50.2,124.9,19.1,27.4
4806,29.6,47.94,218.7,1.77,14.0,199.6,51.2,132.2,19.7,29.2
4807,33.3,52.28,238.2,1.99,15.3,219.0,57.4,145.0,22.1,31.6
4808,36.31,56.51,260.9,2.12,16.6,238.7,62.1,157.7,24.0,34.4
4809,36.9,58.54,266.8,2.19,16.9,242.9,63.5,159.3,24.0,35.1
4810,37.65,59.26,276.1,2.26,17.3,247.6,65.1,164.7,24.8,35.7
4811,37.68,60.62,276.1,2.26,18.0,253.4,65.1,169.4,25.2,36.3
4812,37.96,61.15,272.3,2.23,17.8,251.3,66.3,164.5,24.8,36.7
4813,37.08,59.11,270.3,2.22,17.4,244.7,63.2,161.7,24.5,35.3
4814,35.82,58.42,265.5,2.15,16.8,240.2,61.8,159.0,23.9,35.2
4815,34.74,56.87,255.9,2.09,16.4,234.6,60.7,154.9,23.7,34.5
4816,34.04,53.85,248.8,2.02,15.7,226.9,59.5,151.2,23.0,32.5
4817,32.63,52.82,240.6,2.0,15.3,219.2,56.2,144.9,21.7,32.1
4818,34.04,53.82,253.4,2.04,15.8,227.5,59.5,150.7,22.7,32.5
4819,37.18,59.81,275.2,2.25,17.3,246.8,64.2,162.9,24.4,35.7
4820,34.96,56.07,256.6,2.12,16.3,235.1,61.2,157.2,23.6,34.3
4821,33.88,53.38,250.1,2.05,15.8,225.0,58.8,149.8,22.5,33.0
4822,33.25,53.14,244.0,1.95,15.3,218.9,56.6,145.6,22.1,31.4
4823,30.96,49.12,222.9,1.84,14.6,205.5,53.3,136.9,20.4,30.2
4824,28.79,46.59,212.8,1.76,13.5,192.7,49.9,126.0,19.3,27.6
4825,27.34,44.27,201.8,1.67,12.9,183.0,48.2,120.3,18.1,26.1
4826,26.39,42.01,195.9,1.6,12.3,177.3,46.7,115.9,17.8,25.5
4827,26.09,41.68,194.0,1.55,12.1,174.3,45.9,116.3,17.3,25.0
4828,26.24,41.27,192.5,1.55,12.3,174.1,45.4,115.9,17.4,25.5
4829,26.71,42.16,192.6,1.62,12.6,176.8,46.0,116.4,17.5,25.5
4830,25.8,41.98,189.8,1.56,12.2,172.4,45.3,112.3,17.1,25.1
4831,26.87,43.37,195.5,1.6,12.4,179.4,46.4,117.0,17.9,25.9
4832,29.0,46.07,210.4,1.71,13.3,191.2,49.3,124.8,19.0,28.0
4833,29.96,48.0,218.4,1.82,13.9,200.3,51.8,134.1,19.9,29.2
4834,30.84,48.84,223.4,1.82,14.0,203.3,52.9,133.0,20.2,29.5
4835,30.87,48.88,222.0,1.85,14.4,204.6,52.6,133.5,20.3,29.3
4836,30.26,48.91,223.8,1.85,14.4,204.6,53.3,133.3,20.7,29.6
4837,29.57,47.6,221.6,1.81,13.7,198.8,51.1,132.6,19.8,28.4
4838,29.53,46.93,212.0,1.76,13.8,194.2,50.2,128.9,19.4,28.5
4839,28.23,45.57,208.6,1.7,13.1,189.0,49.3,123.9,19.0,27.6
4840,27.43,43.92,205.7,1.67,12.9,185.6,48.8,124.3,18.4,27.3
4841,27.68,45.08,203.0,1.65,13.0,185.6,48.3,123.2,18.6,26.5
4842,30.29,47.56,222.1,1.79,14.1,200.4,51.4,130.5,20.0,29.1
4843,33.69,54.09,244.0,2.01,15.7,222.3,57.0,144.7,22.4,32.6
4844,33.0,53.08,239.9,1.98,15.4,220.6,56.6,145.7,22.1,32.1
4845,32.12,51.23,233.8,1.91,14.7,212.3,55.4,138.5,21.4,30.9
4846,31.47,49.98,225.6,1.86,14.6,207.9,54.3,136.2,20.5,30.1
4847,29.79,47.69,212.8,1.77,13.6,196.4,51.4,130.2,19.4,28.3
4848,27.65,44.41,206.3,1.66,13.0,185.5,48.9,122.2,18.8,26.9
4849,27.0,42.32,194.9,1.61,12.3,177.5,46.4,117.6,17.7,25.8
4850,25.7,40.6,189.6,1.55,11.9,171.7,44.9,114.0,17.1,24.5
4851,25.46,40.08,184.4,1.51,11.8,169.0,44.1,112.6,16.7,24.7
4852,25.15,40.66,186.6,1.53,11.9,168.3,43.8,112.0,16.7,24.5
4853,24.89,40.41,183.7,1.5,11.6,168.3,44.1,109.7,17.0,24.1
4854,24.85,40.43,185.0,1.53,11.6,167.4,44.0,110.7,16.9,24.4
4855,26.95,42.51,197.4,1.61,12.4,177.4,46.5,118.5,17.7,25.6
4856,28.05,44.91,207.0,1.69,13.0,187.1,48.2,123.2,18.9,27.5
4857,28.14,45.45,206.8,1.68,13.2,186.6,48.5,121.8,18.8,27.2
4858,28.64,45.57,206.0,1.71,13.1,188.7,49.2,125.1,18.9,27.3
4859,29.15,46.35,208.0,1.73,13.6,191.9,49.2,127.8,18.9,27.9
4860,28.53,45.56,206.4,1.72,13.3,189.7,49.8,124.7,18.9,27.3
4861,26.22,43.17,194.6,1.62,12.5,177.4,46.7,118.8,17.8,25.6
4862,25.78,40.72,188.4,1.54,12.0,171.5,44.9,112.0,17.0,24.9
4863,25.23,40.4,181.3,1.51,11.8,166.9,43.1,110.7,16.7,24.5
4864,24.16,39.21,177.7,1.44,11.5,162.0,41.6,105.8,16.2,23.5
4865,24.39,39.32,180.0,1.48,11.5,162.4,42.7,108.8,16.3,23.8
4866,25.98,42.42,194.9,1.58,12.3,174.8,45.4,115.7,17.7,25.2
4867,30.91,50.02,226.9,1.9,14.8,208.9,54.1,137.2,20.6,30.4
4868,31.44,51.45,233.4,1.93,15.0,212.7,55.1,139.1,21.1,30.5
4869,31.15,49.25,226.2,1.85,14.4,208.3,54.3,137.8,20.6,30.0
4870,31.02,48.98,225.7,1.87,14.5,205.7,53.2,136.5,20.4,30.1
4871,29.08,47.0,210.9,1.77,13.4,194.5,50.3,127.6,19.2,28.5
4872,27.09,43.29,201.8,1.66,12.9,181.8,47.2,118.8,18.1,26.5
4873,25.86,41.7,187.4,1.53,12.1,171.9,44.6,113.0,17.2,25.1
4874,24.96,39.9,186.9,1.52,11.7,167.5,43.8,111.1,16.9,24.0
4875,24.7,39.31,180.8,1.47,11.5,165.6,42.6,110.1,16.6,23.8
4876,25.13,39.75,185.8,1.51,11.8,167.2,44.0,111.1,16.7,24.2
4877,26.26,42.7,195.8,1.62,12.5,177.7,46.9,118.1,17.8,25.6
4878,28.58,45.9,210.6,1.7,13.3,188.9,48.5,126.5,19.1,27.6
4879,31.6,50.7,235.5,1.9,15.0,211.3,55.0,138.8,21.0,30.2
4880,34.44,55.52,253.9,2.09,16.1,232.5,60.0,151.5,23.0,34.1
4881,36.63,58.17,262.9,2.21,16.9,242.6,63.6,158.2,24.3,35.0
4882,36.87,58.42,266.6,2.19,17.1,245.2,63.8,161.2,24.4,35.3
4883,37.35,60.02,277.2,2.23,17.6,251.5,65.8,167.9,24.8,36.4
4884,38.09,61.39,281.2,2.28,17.8,254.2,65.5,169.2,25.4,37.2
4885,37.39,60.86,280.5,2.25,17.6,253.0,65.8,167.4,25.1,36.4
4886,37.17,59.23,268.5,2.26,17.1,247.6,64.0,161.7,24.8,36.0
