,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,LCA diesel,LCA wind,LCA solar pv,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind
7954,4.97572753526169,40.89270165429038,2.2941182084008958,10.0,7.863072776280314,3.5999999999999996,103.31725067385449,-0.0,1.2670691301604624,1.6888777859250041,-0.0,15.0,14.7,33.23609219047171,313.2341653448765,3.7,6.6,10.1,-0.0,57.99999999999999,363.73367967065286,-0.0,-0.0,32.141874846748436,58.20212565150632,-0.0,346.8154967669729,-0.0,-0.0,15.067259423349409,8.731294291236809,8.0,-0.0,27.9633927152411,27.44129885769634
7955,-0.0,45.177299054123566,1.5577345859512255,10.0,1.8828301886792334,3.05,111.02749326145556,-0.0,1.1775972409324214,1.828349675153045,-0.0,15.0,14.7,29.390593920499775,337.4725233775157,3.7,6.6,10.500000000000002,-0.0,53.2,392.2618114095276,2.265849833365948,-0.0,29.139611811612596,62.67233499493999,-0.0,323.1904967669729,28.425,-0.0,16.16518375342293,7.75573068327739,8.0,-0.0,38.218578655949386,18.68611291698805
7956,0.4587543334426627,46.437474759956864,0.9063183045534403,10.0,-0.0,2.5,111.33590296495962,-0.0,1.1247745681496513,1.8511723479358153,39.66017077806531,15.0,14.7,28.29188012907922,342.1337460761002,3.7,6.6,10.4,-0.0,49.4,392.32766124289356,-0.0,-0.0,25.872443214552998,63.65578105049539,-0.0,350.71549676697293,-0.0,-0.0,17.146307622850333,6.633832534124057,8.0,-0.0,25.81241856157645,29.892273011360984
7957,-0.0,43.791105777706946,0.5098040463113102,10.0,-0.0,2.15,104.70509433962269,-0.0,1.1862086694064085,1.749738246679058,-0.0,15.0,14.7,29.665272368354913,325.35334436119604,3.7,6.6,10.299999999999999,-0.0,45.0,372.5115663595374,22.11609488335614,-0.0,22.42867090954424,60.07961357574847,-0.0,326.0654967669729,21.75,-0.0,16.09510347703526,5.511934384970724,8.0,-0.0,36.31557888884817,18.789112684089268
7958,-0.0,37.93128874558213,0.3115469171902451,10.0,-0.0,2.1,90.6724528301887,-0.0,1.3218995447026922,1.524047371382774,-0.0,15.0,14.7,31.862699951196017,283.4023400739358,3.7,6.6,9.500000000000002,-0.0,41.8,319.84424622623015,41.4,-0.0,19.9562189982559,52.03323675756786,-0.0,317.8491793086293,19.725,-0.0,14.016055277534333,4.8290398593991295,8.0,-0.0,31.452357261811734,21.952334311125703
7959,14.638904281810508,28.921032448874087,0.3115469171902451,10.0,-0.0,2.35,69.23797843665771,-0.0,1.4431290179561063,1.1715638695155435,-0.0,15.0,14.7,35.98287666902309,216.28073321431947,3.7,6.6,9.6,-0.0,42.4,237.55155851793768,-0.0,-0.0,19.603011582357563,40.410692464640334,-0.0,237.86064411837822,19.650000000000002,-0.0,10.769002471572215,4.60953804760826,8.0,-0.0,23.998941507331978,21.914592432766256
7960,0.38333969544691016,16.823345672874467,0.42483670525942513,10.0,30.251199460916432,3.05,40.09326145552562,-0.0,1.5,0.6897518885459477,-0.0,15.0,14.7,43.12451631325668,123.05627924263004,3.7,6.6,9.3,-0.0,47.8,132.21691825132328,41.4,-0.0,21.369048661849234,23.155684398986388,-0.0,131.0338504103455,21.299999999999997,-0.0,6.3072248748904505,4.853428949598116,8.0,-0.0,13.955331625408904,19.27138501214752
7961,-0.0,2.079289914624934,0.6514162813977852,10.0,30.251199460916432,4.3,4.009326145552562,-0.0,1.5,0.08114728100540561,135.35542382043027,15.0,14.7,53.56229733175193,12.119179016319624,3.7,6.6,9.200000000000001,-0.0,56.99999999999999,12.069594197216233,41.4,-0.0,24.283009843010497,2.413913045454179,-0.0,9.472326535687627,23.55,-0.0,0.7942431323936123,5.389988933975796,8.0,-0.0,2.167305290309716,17.397110659345138
7962,4.609522062407118,-0.0,1.0479305396399152,10.0,-0.0,6.2,-0.0,-0.0,1.5,-0.0,3.268626396536181,15.0,14.7,67.8455766202191,-0.0,3.7,6.6,10.799999999999999,-0.0,68.2,-0.0,41.4,4.252475013928191,27.903385855968423,-0.0,-0.0,-0.0,26.025,1.661828169790816,-0.0,6.1460507301443466,8.0,0.23218053682718853,-0.0,15.763127890235376
7963,14.638904281810508,-0.0,1.6427019270031107,10.0,30.251199460916432,8.200000000000001,-0.0,-0.0,1.5,-0.0,135.35542382043027,15.0,14.7,80.75546366941059,-0.0,3.7,6.6,10.6,-0.0,78.60000000000001,-0.0,41.4,-0.0,32.318478554697606,-0.0,-0.0,-0.0,29.25,0.6862645618313952,-0.0,7.121614338103766,8.0,1.2219883557213862,-0.0,14.273320071341178
7964,1.8850119466288398,-0.0,2.3224406554181907,10.0,-0.0,9.8,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,88.72113865720961,-0.0,3.7,6.6,10.200000000000001,-0.0,84.6,-0.0,-0.0,-0.0,35.93885456765553,-0.0,-0.0,-0.0,32.55,-0.0,-0.0,8.121567036262173,8.0,1.1559711248311473,-0.0,12.639337302231414
7965,14.638904281810508,-0.0,2.973856936815976,10.0,13.254420485174744,10.7,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,92.56663692718153,-0.0,3.7,6.6,9.1,-0.0,86.8,-0.0,-0.0,-0.0,38.32300462496929,-0.0,-0.0,-0.0,35.475,-0.0,-0.0,9.04835246382362,8.0,15.22897261050568,-0.0,11.245646116814262
7966,-0.0,-0.0,3.427016089092696,10.0,-0.0,11.200000000000001,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,98.60956277999456,-0.0,3.7,6.6,8.3,-0.0,89.4,-0.0,41.4,-0.0,40.08904170446097,-0.0,-0.0,-0.0,37.875,-0.0,-0.0,9.828803350191158,8.0,16.18157220631637,-0.0,10.140304831828244
7967,-0.0,-0.0,3.7668854533002363,10.0,-0.0,11.899999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,103.55377484138705,-0.0,3.7,6.6,7.5,-0.0,95.6,-0.0,-0.0,-0.0,43.356210301520555,-0.0,-0.0,-0.0,41.025000000000006,-0.0,-0.0,10.804366958150577,8.0,-0.0,-0.0,9.515546714227453
7968,-0.0,-0.0,4.106754817507776,10.0,-0.0,12.7,-0.0,-0.0,1.5,-0.0,135.35542382043027,15.0,14.7,106.57523776779358,-0.0,3.7,6.6,6.700000000000001,-0.0,103.8,-0.0,-0.0,-0.0,46.888284460503904,-0.0,-0.0,-0.0,42.74999999999999,-0.0,-0.0,11.804319656308984,6.995680343691017,-0.0,-0.0,9.515546714227453
7969,14.638904281810508,-0.0,4.333334393646136,10.0,30.251199460916432,13.15,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,109.5967006942001,-0.0,3.7,6.6,6.200000000000001,-0.0,107.60000000000001,-0.0,-0.0,-0.0,46.4,-0.0,-0.0,-0.0,42.974999999999994,-0.0,-0.0,12.438436001482607,8.0,16.18157220631637,-0.0,9.90001324813563
7970,14.638904281810508,-0.0,4.361656840663431,10.0,30.251199460916432,13.0,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,109.04734379848982,-0.0,3.7,6.6,5.6,-0.0,108.60000000000001,-0.0,41.4,-0.0,46.0,-0.0,-0.0,-0.0,42.824999999999996,-0.0,-0.0,12.877439625064346,8.0,-0.0,-0.0,11.053412849860171
7971,14.638904281810508,-0.0,4.333334393646136,10.0,-0.0,12.55,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,110.14605758991037,-0.0,3.7,6.6,5.700000000000001,-0.0,108.4,-0.0,41.4,-0.0,48.5196847732972,-0.0,-0.0,-0.0,42.675,-0.0,-0.0,13.121330527054202,4.678669472945799,-0.0,-0.0,12.927687202662549
7972,13.454521468313963,-0.0,4.418301734698021,10.0,-0.0,12.35,-0.0,-0.0,1.5,-0.0,135.35542382043027,15.0,14.7,112.89284206846175,-0.0,3.7,6.6,5.800000000000001,-0.0,107.4,-0.0,41.4,-0.0,49.80224564166516,-0.0,-0.0,-0.0,42.9,-0.0,-0.0,13.365221429044057,-0.0,-0.0,-0.0,15.138369772634583
7973,14.638904281810508,-0.0,4.361656840663431,10.0,30.251199460916432,12.0,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,108.2233084549244,-0.0,3.7,6.6,6.700000000000001,-0.0,100.6,-0.0,41.4,-0.0,47.418095584351406,-0.0,-0.0,-0.0,42.075,-0.0,-0.0,12.85305053486536,4.565852409543631,16.18157220631637,-0.0,17.397110659345138
7974,14.638904281810508,0.06300878529166468,4.3050119466288415,10.0,-0.0,11.75,0.30840970350404323,-0.0,1.5,0.0025358525314189253,-0.0,15.0,14.7,100.80699036283568,1.3983668095753414,3.7,6.6,7.300000000000001,-0.0,90.8,6.5834150166634,41.4,-0.0,43.79771957139348,1.162254429292753,-0.0,15.260970529718955,41.775000000000006,-0.0,0.30368119767991053,12.121377828895795,8.0,-0.0,0.5814721510587043,19.223326695408996
7975,-0.0,9.4513177937497,4.333334393646136,10.0,-0.0,11.600000000000001,21.126064690026965,-0.0,1.5,0.2941588936445953,-0.0,15.0,14.7,92.84131537503667,73.1811963677762,3.7,6.6,8.1,-0.0,83.2,113.01529111938837,-0.0,-0.0,37.025120757578605,18.774879242421395,-0.0,95.525,43.275,-0.0,4.601938149457107,11.65798511511507,4.615017708852118,-0.0,9.79463221874272,20.90536778125728
7976,-0.0,19.65874101099938,4.4466241817153165,10.0,-0.0,11.3,49.96237196765501,-0.0,1.5,0.6770726258888531,-0.0,15.0,14.7,87.62242486578904,179.45707389550213,3.7,6.6,8.5,-0.0,82.0,230.41952558321898,-0.0,-0.0,18.750241515157207,37.54975848484279,-0.0,144.5,-0.0,-0.0,9.834598786403257,11.487261483722172,0.37813972987457056,-0.0,20.721553019546555,11.278446980453445
7977,14.638904281810508,26.337672251915833,4.644881310836381,10.0,-0.0,10.9,78.79867924528305,-0.0,1.1923504084033887,1.0777373258530432,-0.0,15.0,14.7,84.32628349152739,259.1639820412966,3.7,6.6,9.4,-0.0,84.6,316.55253871789847,-0.0,-0.0,41.14866395215597,17.551336047844032,-0.0,313.6392564038792,17.200313976626035,-0.0,13.525493342820631,11.292148762130289,-0.0,-0.0,28.809302029726716,16.202324355127946
7978,-0.0,33.33164741929061,4.616558863819087,10.0,-0.0,10.100000000000001,98.22849056603778,-0.0,1.4333336459594495,1.422613270126017,-0.0,15.0,14.7,81.579499012976,309.5051871860089,3.7,6.6,9.700000000000001,-0.0,58.5674769653009,373.06018427759267,-0.0,-0.0,8.507399073456789,60.52663451009183,-0.0,341.4154967669729,-0.0,-0.0,15.978303016389143,10.90192331894652,0.8548722889275933,-0.0,33.93682917997165,20.667862392965787
7979,-0.0,43.60207942183195,4.220044605576956,9.220423370544061,-0.0,3.1932884097034986,109.1770350404313,-0.0,1.0881708814351243,1.7877760346503422,-0.0,15.0,2.9033082062903617,76.90996539943866,337.4725233775157,-0.0,6.6,9.700000000000001,-0.0,85.2,350.12766124289357,-0.0,-0.0,28.34729527657791,64.99684385352549,-0.0,346.21549676697293,-0.0,-0.0,17.099587438591886,10.46291969536478,-0.0,-0.0,29.810483502382787,24.894208070554647
7980,-0.0,44.736237557081914,3.9368201354040067,9.229489705467053,-0.0,8.85,105.0603234501348,-0.0,1.070276503589516,1.8156704124959502,-0.0,15.0,8.370471421684428,73.61382402517701,341.20150153638326,-0.0,6.6,10.000000000000002,-0.0,83.8,353.62766124289357,-0.0,-0.0,29.757891089709233,65.08624804039417,-0.0,302.89049676697294,42.824999999999996,-0.0,17.12294753072111,10.072694252181012,-0.0,-0.0,28.084267466318924,26.720424106618506
7981,0.9404031226886644,42.34190371599866,3.7102405592656464,10.0,0.7068194070080569,8.200000000000001,105.01350404312673,-0.0,1.1664954896577595,1.729451426427707,-0.0,15.0,14.7,71.96575333804618,322.5566107420454,3.7,6.6,9.9,-0.0,82.6,353.4276612428936,-0.0,-0.0,39.29432501868971,54.34981411141367,-0.0,346.9154967669729,-0.0,-0.0,16.141823661293706,9.682468808997244,6.967828629773891,-0.0,34.94119016816396,19.76350140477347
7982,-0.0,37.11217453679049,3.3137263010235163,10.0,-0.0,7.6499999999999995,92.0602964959569,-0.0,1.3544353972341114,1.521511518851355,-0.0,15.0,14.7,70.59236109877048,280.1394841849267,3.7,6.6,9.6,-0.0,81.39999999999999,326.4276612428936,-0.0,-0.0,38.76451389484221,53.01668281312327,-0.0,305.74565095747283,37.16984580950009,-0.0,13.969335093275886,9.316632456012462,8.0,-0.0,29.496496390068824,24.70819518286861
7983,-0.0,28.66899730770743,3.087146724885156,10.0,30.251199460916432,7.249999999999999,71.08843665768197,-0.0,1.5,1.1766355745783812,-0.0,15.0,14.7,68.12025506807424,213.4839995951688,3.7,6.6,10.299999999999999,-0.0,79.4,246.8780631248775,-0.0,-0.0,38.05809906304554,38.622608727266865,-0.0,230.4932790350656,36.675,-0.0,9.90467906279093,9.072741554022608,8.0,-0.0,22.465969472722666,25.422849554678397
7984,14.638904281810508,16.9493632434578,3.228758959971631,10.0,-0.0,7.1499999999999995,41.018490566037755,-0.0,1.5,0.6872160360145287,-0.0,15.0,14.7,64.54943524595744,122.12403470291315,3.7,6.6,9.6,-0.0,76.2,132.76553616937855,-0.0,-0.0,37.175080523299705,18.327858308078028,-0.0,127.87640823178297,35.55,-0.0,5.8400230323059725,8.975185193226665,8.0,-0.0,13.162415055783399,24.461683219907947
7985,-0.0,2.079289914624934,3.9084976883867113,10.0,-0.0,7.7,4.009326145552562,-0.0,1.5,0.07353972341114882,-0.0,15.0,14.7,64.00007835024718,11.653056746461179,3.7,6.6,9.6,-0.0,74.8,12.618212115271517,-0.0,-0.0,37.26338237727429,1.8774879242421396,-0.0,9.998566898781384,36.15,-0.0,0.7008027638767167,9.121519734420579,8.0,-0.0,1.6915553485344126,23.260225301444883
7986,2.2394121389339325,-0.0,5.098040463113102,10.0,30.251199460916432,9.1,-0.0,0.05405308391453367,1.5,-0.0,13.740732427232434,15.0,14.7,65.37347058952285,-0.0,3.7,6.6,11.299999999999999,-0.0,75.4,-0.0,-0.0,-0.0,38.05809906304554,-0.0,-0.0,-0.0,38.025,-0.0,-0.0,9.706857899196232,6.701021000738928,-0.0,-0.0,21.62624253233512
7987,14.638904281810508,-0.0,6.372550578891377,10.0,30.251199460916432,10.9,-0.0,0.014053083914533637,1.5,-0.0,1.3939479486810242,15.0,14.7,68.12025506807424,-0.0,3.7,6.6,11.000000000000002,-0.0,75.8,-0.0,41.4,-0.0,38.41130647894388,-0.0,-0.0,-0.0,40.125,-0.0,-0.0,10.365363334568839,8.0,-0.0,-0.0,20.088376396702397
7988,14.638904281810508,-0.0,7.477126012565883,10.0,-0.0,12.85,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,72.51511023375646,-0.0,3.7,6.6,10.4,-0.0,76.4,-0.0,-0.0,-0.0,38.76451389484221,-0.0,-0.0,-0.0,41.775000000000006,-0.0,-0.0,10.731199687553621,8.0,-0.0,-0.0,18.886918478239338
7989,-0.0,-0.0,8.326799423084733,10.0,30.251199460916432,14.399999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,78.55803608656949,-0.0,3.7,6.6,9.0,-0.0,78.0,-0.0,41.4,-0.0,39.029419456765964,-0.0,-0.0,-0.0,42.974999999999994,-0.0,-0.0,10.926312409145506,8.0,-0.0,-0.0,17.877693826730365
7990,14.638904281810508,-0.0,8.864925916413338,10.0,-0.0,15.6,-0.0,-0.0,1.5,-0.0,135.35542382043027,15.0,14.7,85.1503188350928,-0.0,3.7,6.6,8.3,-0.0,81.8,-0.0,-0.0,-0.0,40.353947266384715,-0.0,-0.0,-0.0,44.4,-0.0,-0.0,11.365316032727245,8.0,-0.0,-0.0,17.108760758914006
7991,-0.0,-0.0,9.346407515707353,10.0,-0.0,16.8,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,96.13745674929832,-0.0,3.7,6.6,7.4,-0.0,93.0,-0.0,40.598706136051646,-0.0,45.210549234986814,-0.0,-0.0,-0.0,46.65,-0.0,-0.0,12.706715993671448,7.293284006328552,-0.0,-0.0,16.964585808698438
7992,-0.0,-0.0,9.629631985880303,10.0,-0.0,17.8,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,108.77266535063468,-0.0,3.7,6.6,6.5,-0.0,106.0,-0.0,-0.0,-0.0,48.0,-0.0,-0.0,-0.0,48.6,-0.0,-0.0,14.36517412720246,4.3348258727975395,-0.0,-0.0,17.25293570912957
7993,-0.0,-0.0,9.686276879914894,10.0,-0.0,18.05,-0.0,-0.0,1.5,-0.0,135.35542382043027,15.0,14.7,118.66108947341965,-0.0,3.7,6.6,5.800000000000001,-0.0,115.39999999999999,-0.0,-0.0,-0.0,45.3,-0.0,-0.0,-0.0,50.025000000000006,-0.0,-0.0,15.56023954695275,2.0397604530472506,-0.0,-0.0,18.214102043900024
7994,-0.0,-0.0,9.516342197811124,10.0,-0.0,18.0,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,126.62676446121866,-0.0,3.7,6.6,5.300000000000001,-0.0,122.8,-0.0,-0.0,-0.0,44.1,-0.0,-0.0,-0.0,51.075,-0.0,-0.0,16.487024974514203,0.412975025485796,-0.0,-0.0,20.13643471344092
7995,-0.0,-0.0,9.261440174655467,10.0,-0.0,18.35,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,132.12033341832142,-0.0,3.7,6.6,5.300000000000001,-0.0,128.6,-0.0,-0.0,-0.0,43.6,-0.0,-0.0,-0.0,51.824999999999996,-0.0,-0.0,17.121141319687823,-0.0,-0.0,-0.0,21.96265074950478
7996,-0.0,-0.0,8.893248363430633,10.0,-0.0,18.2,-0.0,-0.0,1.5,-0.0,14.194444032483663,15.0,14.7,135.14179634472794,-0.0,3.7,6.6,5.200000000000001,-0.0,132.8,-0.0,41.4,-0.0,44.5,-0.0,-0.0,-0.0,52.275,-0.0,-0.0,17.365032221677676,7.649016800821972,-0.0,-0.0,23.308283618183406
7997,-0.0,-0.0,7.816995376773423,10.0,30.251199460916432,16.45,-0.0,-0.0,1.5,-0.0,-0.0,15.0,14.7,127.7254782526392,-0.0,3.7,6.6,6.4,-0.0,127.8,-0.0,-0.0,-0.0,48.8,-0.0,-0.0,-0.0,49.95,-0.0,-0.0,16.487024974514203,-0.0,-0.0,-0.0,24.077216685999765
7998,8.454740526950033,0.12601757058332935,6.769064837133507,10.0,17.849609164420386,14.149999999999999,0.6168194070080865,-0.0,1.5,0.007607557594256776,-0.0,15.0,14.7,114.54091275559257,3.728978158867577,3.7,6.6,7.5,-0.0,119.39999999999999,6.5834150166634,-0.0,-0.0,51.7,-0.0,-0.0,16.839691619000227,46.8,-0.0,0.39712156619680616,15.316348644962895,-0.0,-0.0,0.6343332557004048,24.461683219907947
7999,-0.0,10.585475928999665,6.259260790822197,10.0,-0.0,12.45,28.990512129380065,-0.0,1.4884748392817557,0.46152516071824434,-0.0,15.0,14.7,102.4550610499665,96.0211875908401,3.7,6.6,8.700000000000001,-0.0,112.20000000000002,100.94569692217213,-0.0,-0.0,53.68752721654684,2.112472783453157,-0.0,128.40264859487672,15.997351405123283,-0.0,5.16258036055848,14.901734111580142,-0.0,-0.0,10.83652645154858,20.763473548451422
8000,-0.0,23.691303269665916,6.230938343804902,9.580785122923622,-0.0,11.75,62.60716981132079,-0.0,1.5,1.016876865098989,-0.0,-0.0,-0.0,95.86277830144319,197.63584241998157,-0.0,6.6,9.500000000000002,-0.0,107.4,121.9,-0.0,-0.0,52.62790496885184,6.272095031148162,-0.0,105.025,45.375,-0.0,10.02147952343705,14.999290472376083,-0.0,-0.0,4.982001341441393,28.017998658558607
8001,-0.0,34.59182312512391,6.315905684856787,-0.0,-0.0,11.600000000000001,87.7425606469003,-0.0,1.485582678239517,1.4403642378459494,-0.0,15.0,-0.0,93.66535071860208,271.74928332747464,-0.0,6.6,10.1,-0.0,105.0,132.5,-0.0,-0.0,9.156167429300815,51.943832570699186,-0.0,155.8,-0.0,-0.0,13.712374079854422,14.8041777507842,-0.0,-0.0,30.23655185505262,4.36344814494738
8002,-0.0,41.64880707779035,6.259260790822197,10.0,-0.0,10.107843665768172,104.24247978436662,-0.0,-0.0,1.7193080163020313,-0.0,11.87370575466737,-0.0,91.74260158361612,320.6921216626116,-0.0,6.6,10.200000000000001,-0.0,-0.0,241.6,-0.0,-0.0,49.890547495639744,13.309452504360259,-0.0,246.24867259388452,44.175,-0.0,16.211903937681377,14.145672315411591,-0.0,-0.0,35.2,-0.0
8003,-0.0,45.36632540999856,6.230938343804902,7.315283644149503,-0.0,3.222371967654965,112.87795148247983,-0.0,1.1346311580239756,1.861315758061491,-0.0,14.456580783924977,-0.0,87.89710331364418,343.53211288567553,-0.0,6.6,10.799999999999999,-0.0,-0.0,385.9397569104098,-0.0,-0.0,48.38941597807183,15.110584021928169,-0.0,307.0404967669729,43.574999999999996,-0.0,17.333188359884126,13.609112331033913,-0.0,-0.0,0.8863618486949463,34.31363815130506
8004,-0.0,46.24844840408187,6.145971002753017,6.048127991118079,-0.0,2.091347708894858,113.64897574123994,-0.0,1.114344337772624,1.8816025783128425,-0.0,15.0,-0.0,83.50224814796198,345.3966019651093,-0.0,6.6,10.799999999999999,-0.0,94.19999999999999,351.7276612428936,-0.0,-0.0,-0.0,63.8,-0.0,349.0154967669729,-0.0,-0.0,17.309828267754902,12.926217805462317,-0.0,-0.0,35.5,-0.0
8005,-0.0,43.98013213358194,5.919391426614657,8.613023837756373,-0.0,7.773746630727757,107.32657681940704,-0.0,0.2745732653513622,1.7801684770560853,-0.0,15.0,-0.0,80.48078522155545,325.35334436119604,-0.0,6.6,10.500000000000002,-0.0,89.0,353.22766124289353,-0.0,-0.0,2.3005152474840926,61.599484752515906,-0.0,349.0154967669729,-0.0,-0.0,16.048383292776816,12.14576691909478,-0.0,-0.0,35.2,-0.0
8006,-0.0,38.435359027915446,5.721134297493592,10.0,9.976388140161726,11.1,93.29393530997308,-0.0,1.3940051668570843,1.551941749228382,-0.0,15.0,-0.0,80.20610677370031,282.00397326436047,-0.0,6.6,9.9,-0.0,86.6,325.8790433248383,-0.0,-0.0,43.17960659357139,19.42039340642861,-0.0,305.2404967669729,40.275000000000006,-0.0,13.945975001146662,11.633596024916084,-0.0,-0.0,31.08232952931983,4.017670470680173
8007,-0.0,29.55112030179073,5.721134297493592,10.0,-0.0,11.450000000000001,71.242641509434,-0.0,1.5,1.1918506897668948,-0.0,15.0,-0.0,83.22756970010684,216.28073321431947,-0.0,6.6,9.9,-0.0,88.8,246.32944520682221,-0.0,-0.0,33.326540544035566,39.784863156559624,-0.0,227.8620772195968,40.575,-0.0,10.512041458150751,11.779930566109998,0.6363707574693347,-0.0,18.481720800837735,33.784996667181304
8008,-0.0,17.39042474049945,6.032681214683836,10.0,-0.0,11.899999999999999,41.326900269541795,-0.0,1.5,0.6948235936087855,-0.0,15.0,-0.0,87.3477464179339,124.92076832206384,-0.0,6.6,9.1,-0.0,95.6,139.34895118604197,-0.0,-0.0,46.71168075255474,11.988319247445261,-0.0,123.14024496393917,42.37499999999999,-0.0,5.980183585081316,12.535992362278549,3.8838240526401338,-0.0,13.268137265066798,33.16023854958051
8009,-0.0,2.079289914624934,6.6840974960816215,10.0,-0.0,13.05,4.009326145552562,-0.0,1.5,0.07861142847398668,-0.0,15.0,-0.0,95.86277830144319,11.653056746461179,-0.0,6.6,9.3,-0.0,107.4,13.715447951382084,-0.0,-0.0,51.391679013207664,2.324508858585506,-0.0,8.946086172593871,46.05,-0.0,0.6774426717474928,13.853003233023765,-0.0,-0.0,1.744416453176113,32.15101389807155
8010,-0.0,-0.0,7.732028035721538,10.0,-0.0,14.799999999999999,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,107.94863000706927,-0.0,-0.0,6.6,10.500000000000002,-0.0,120.8,-0.0,-0.0,-0.0,57.131299521555604,-0.0,-0.0,-0.0,51.075,-0.0,-0.0,15.56023954695275,-0.0,-0.0,-0.0,30.51703112896178
8011,-0.0,-0.0,9.034860598517108,10.0,-0.0,16.7,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,120.58383860840561,-0.0,-0.0,6.6,10.4,-0.0,132.20000000000002,-0.0,-0.0,-0.0,62.341108906056036,-0.0,-0.0,-0.0,55.275,-0.0,-0.0,17.096752229488835,-0.0,-0.0,-0.0,29.36363152723724
8012,-0.0,-0.0,10.394338055347268,10.0,-0.0,18.55,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,130.47226273119057,-0.0,-0.0,6.6,9.6,-0.0,139.39999999999998,-0.0,-0.0,-0.0,61.0,-0.0,-0.0,-0.0,57.75,-0.0,-0.0,18.1698721982442,-0.0,-0.0,-0.0,28.06605697529713
8013,-0.0,-0.0,11.470591042004479,10.0,-0.0,20.0,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,135.6911532404382,-0.0,-0.0,6.6,8.5,-0.0,142.4,-0.0,-0.0,-0.0,56.6,-0.0,-0.0,-0.0,58.650000000000006,-0.0,-0.0,18.82837763361681,3.371622366383189,-0.0,-0.0,26.335957572710324
8014,-0.0,-0.0,11.980395088315788,10.0,-0.0,20.7,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,136.78986703185876,-0.0,-0.0,6.6,8.200000000000001,-0.0,142.0,-0.0,-0.0,-0.0,54.1,-0.0,-0.0,-0.0,59.1,-0.0,-0.0,19.047879445407677,2.2521205545923237,-0.0,-0.0,24.894208070554647
8015,-0.0,-0.0,11.952072641298493,10.0,-0.0,20.65,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,137.8885808232793,-0.0,-0.0,6.6,7.300000000000001,-0.0,142.79999999999998,-0.0,-0.0,-0.0,51.9,-0.0,-0.0,-0.0,59.25,-0.0,-0.0,19.267381257198547,-0.0,-0.0,-0.0,24.557799853384992
8016,-0.0,-0.0,11.697170618142838,10.0,-0.0,20.150000000000002,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,139.261973062555,-0.0,-0.0,6.6,6.1,-0.0,144.2,-0.0,-0.0,-0.0,47.5,-0.0,-0.0,-0.0,59.1,-0.0,-0.0,18.5,-0.0,-0.0,-0.0,25.374791237939874
8017,-0.0,-0.0,11.215689018848824,10.0,-0.0,19.5,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,138.16325927113445,-0.0,-0.0,6.6,5.4,-0.0,143.79999999999998,-0.0,-0.0,-0.0,44.5,-0.0,-0.0,-0.0,58.5,-0.0,-0.0,17.0,-0.0,-0.0,-0.0,24.7
8018,-0.0,-0.0,10.819174760606693,10.0,22.597169811320533,19.1,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,137.33922392756904,-0.0,-0.0,6.6,5.0,-0.0,143.0,-0.0,-0.0,-0.0,42.8,-0.0,-0.0,-0.0,57.825,-0.0,-0.0,16.8,-0.0,-0.0,-0.0,24.4
8019,-0.0,-0.0,10.592595184468333,10.0,-0.0,19.400000000000002,-0.0,-0.0,1.5,-0.0,-0.0,15.0,-0.0,137.8885808232793,-0.0,-0.0,6.6,4.800000000000001,-0.0,142.6,-0.0,-0.0,-0.0,42.8,-0.0,-0.0,-0.0,57.225,-0.0,-0.0,16.3,-0.0,-0.0,-0.0,23.7
