,SKN solar pv,SKN wind,SKN geothermal,ATG solar pv,MSR geothermal,MSR solar pv,MSR wind,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
5047,0.3075,-0.0,35.27260219451487,41.415599359293225,1.1484557745189286,0.633242825030304,0.13698941417909546,-0.0,60.0,-0.0,189.72256434787988,-0.0,-0.0,18.091834881576393,9.0,180.62196040129595,-0.0,-0.0,49.71618343307999,-0.0,-0.0,18.63865408915046,131.1,46.87175000000002,-0.0,7.888551990628673,-0.0,-0.0,10.29421332244736,19.2517441299156,0.7251077519055872
5048,0.5609999999999999,-0.0,35.27260219451487,118.21854289958009,1.1484557745189286,1.1488834111264088,-0.0,-0.0,60.0,-0.0,214.727835728111,-0.0,-0.0,18.05149634226407,9.0,159.14058245664114,-0.0,-0.0,49.71618343307999,34.777315767024206,-0.0,18.63865408915046,189.97175000000001,-0.0,-0.0,-0.0,9.923952574870478,-0.0,-0.0,26.09319853300157,0.7251077519055872
5049,-0.0,-0.0,35.27260219451487,122.60309935929322,1.1484557745189286,1.3198825759799766,0.13621358410810164,-0.0,60.0,-0.0,188.76607667604847,-0.0,-0.0,17.990988533295585,9.0,211.1270506771989,-0.0,-0.0,49.71618343307999,6.989248779096588,-0.0,18.63865408915046,76.92174999999999,121.35000000000001,-0.0,-0.0,4.788674700707798,-0.0,-0.0,40.85658596318725,0.7251077519055872
5050,-0.0,1.7116000000000002,35.27260219451487,54.31149935929322,1.1484557745189286,1.8786203809232354,0.13554858695189242,-0.0,60.0,-0.0,218.6698669639849,-0.0,-0.0,17.80946510639014,9.0,-0.0,178.44058245664115,-0.0,49.71618343307999,-0.0,31.74920621100122,18.63865408915046,82.32174999999998,121.05000000000001,-0.0,19.352062130893476,-0.0,-0.0,28.893198533001573,-0.0,0.7251077519055872
5051,-0.0,1.7182000000000002,35.27260219451487,91.77282352495033,1.1484557745189286,1.9866803336548688,0.1349390063362002,-0.0,60.0,-0.0,202.04504887189339,-0.0,-0.0,17.607772409828527,9.0,197.56709324529425,-0.0,-0.0,49.71618343307999,-0.0,40.37731576702421,18.63865408915046,202.57175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40.51715110787205,0.7251077519055872
5052,-0.0,1.7292000000000003,35.27260219451487,77.52654666138815,1.1484557745189286,2.0384388081927884,0.08318053179828078,-0.0,60.0,-0.0,246.26607667604847,-0.0,-0.0,17.385910443610758,9.0,181.4405824566411,-0.0,-0.0,49.71618343307999,41.07731576702421,-0.0,18.63865408915046,202.37175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40.51715110787205,0.7251077519055872
5053,-0.0,1.7226000000000001,35.27260219451487,159.0153000134851,1.1484557745189286,1.9781299677137119,0.13283318195278795,-0.0,60.0,146.66298365465863,43.62014658622648,-0.0,-0.0,17.164048477392985,9.0,-0.0,177.84058245664113,-0.0,49.71618343307999,40.0773157670242,-0.0,18.63865408915046,338.01,4.989926810057625,-0.0,11.223952574870479,-0.0,-0.0,-0.0,28.393198533001573,0.7251077519055872
5054,-0.0,1.7050000000000003,35.27260219451487,146.07074666138817,1.1484557745189286,1.7399100478213592,0.13122610543653263,-0.0,60.0,-0.0,429.10326916399845,-0.0,-0.0,17.06320212911218,9.0,-0.0,174.14058245664114,-0.0,49.71618343307999,-0.0,31.549206211001216,18.63865408915046,283.29,114.18175,-0.0,-0.0,18.652062130893476,-0.0,27.65609549314216,0.1371030398594133,0.7251077519055872
5055,-0.0,1.6830000000000003,35.27260219451487,153.21674760383388,1.1484557745189286,1.3509180267313154,0.12967444546079426,-0.0,60.0,143.59622999890317,34.13584573469959,-0.0,-0.0,17.022863589799858,9.0,29.30801552817826,138.13256692846284,-0.0,49.71618343307999,29.24920621100122,-0.0,18.63865408915046,212.04,122.55,-0.0,16.050469644298932,2.2015924865945444,-0.0,21.151791553088355,5.841406979913221,0.7251077519055872
5056,0.4245,1.6676000000000002,35.27260219451487,67.22364666138816,1.1484557745189286,0.8382928826591645,0.12873236610074812,-0.0,60.0,-0.0,193.25012696157822,-0.0,-0.0,17.002694320143696,9.0,198.52705067719887,-0.0,-0.0,49.71618343307999,-0.0,10.717358335119584,18.63865408915046,128.25,124.05,-0.0,-0.0,-0.0,-0.0,-0.0,35.11715110787205,0.7251077519055872
